time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-72.37407699162878,-1.5334752648432068,-13.135545124361219,100,-100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
1,1,0.978192090988159,0.925777673721313,353.920974731445,1.00961244106293,15.1582269668579,1.5384608842838488,14.149089660739008,0.9943767784569588,-0.10590005885531904,0.10590005885531903,0.994376778456959,83.79448557357912,6.205514426420876,0.7324839757543007,1.5234221819688953,14.726687954533878,23.393760683338538,100,33.718958018580665,25.18779379955485,0.5,2.8,30,1,0.2,1,8,15,12,13.5
2,1,0.948208630084991,0.965348660945892,348.481216430664,1.04210090637207,15.7325792312622,3.0408573450481406,14.451058822228136,0.9798592921501342,-0.19968917744093675,0.19968917744093675,0.9798592921501341,78.11692614320604,11.883073856793956,1.267529057917267,4.237804810588874,39.21000857331836,89.73700946863912,100,90.28587061628556,66.55416367698788,0.5,2.8,30,1,0.2,1,8,15,12,13.5
3,1,0.845579266548157,1.5219554901123,349.972731590271,1.12252795696259,16.5928382873535,2.89681295564106,14.79245360193275,0.9847249982303092,-0.1741168511670182,0.17411685116701817,0.9847249982303092,78.91995946595709,11.080040534042908,1.5734272435071333,3.988099198400691,44.364140670465396,99.08310654911614,100,99.89495909645272,77.56160358540886,0.5,2.8,30,1,0.2,1,8,15,12,13.5
4,1,0.667367517948151,2.66185140609741,352.041792392731,1.25900089740753,17.5799560546875,2.6513582916071443,14.692521076095202,0.9903693202258005,-0.13845074776065935,0.13845074776065935,0.9903693202258004,79.77070357916335,10.229296420836647,1.4298317593325809,3.7210189830080695,44.58258349568448,96.86861825654698,100,99.58402014379156,78.74631383894636,0.5,2.8,30,1,0.2,1,8,15,12,13.5
5,1,0.453031331300735,4.20132970809937,352.279961585999,1.45965397357941,18.6471786499023,2.9380496548981982,14.179693403550358,0.9909362792765997,-0.1343327600157499,0.13433276001574992,0.9909362792765996,78.29389264624109,11.70610735375891,0.9808784537864614,4.706710195006631,19.253480865000324,45.99410441417208,100,51.68575027601921,25.32817318398208,0.5,2.8,30,1,0.2,1,8,15,12,13.5
6,1,0.198176324367523,6.07993268966675,352.293625354767,1.85035765171051,20.1351203918457,3.522009932459549,13.706693639151622,0.9909682864730052,-0.134096439940648,0.134096439940648,0.9909682864730053,75.58929782427735,14.410702175722646,0.6519611532078198,6.378632707040357,2.1033056528097265,5.713343495557382,100,22.06678288533245,-13.653560274093543,0.5,2.8,30,1,0.2,1,8,15,12,13.5
7,1,-0.0551605895161629,8.11324787139893,355.629774093628,2.34955835342407,21.4541015625,3.4143121565129393,13.118823228467885,0.9970924851025501,-0.07620089338072807,0.07620089338072805,0.9970924851025499,75.4118015037563,14.588198496243704,0.05584930581262704,6.717360420957845,-0.09577841095006277,-0.26607374301664394,100,18.61705235678184,-19.00016600058209,0.5,2.8,30,1,0.2,1,8,15,12,13.5
8,1,-0.0905670300126076,9.98589420318604,7.13303184509277,3.04848694801331,22.8313179016113,1.5196974563905423,13.135794209337543,0.9922605149413098,0.12417354987438545,-0.12417354987438546,0.99226051494131,83.40071358938718,6.5992864106128195,-0.27659008163833754,2.621048967756396,-0.05409992762662302,-0.10294704451138954,100,7.230737254464662,-7.447136964971154,0.5,2.8,30,1,0.2,1,8,15,12,13.5
9,1,0.150234550237656,11.5495109558105,13.7790327072144,3.95925235748291,24.2096996307373,0.6840208745347844,13.203071967684526,0.971221505793377,0.23817805668122657,-0.23817805668122657,0.971221505793377,87.03428854844101,2.965711451558988,-0.27922112957575074,0.785477992223599,0.0026841099301334534,0.0035865554489143883,100,2.204706598086344,-2.1939701583658104,0.5,2.8,30,1,0.2,1,8,15,12,13.5
