time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-72.37407699162878,1.3625903974974564e-39,1.1671768083053615e-38,100,-100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
1,1,0.978188157081604,0.925899088382721,353.921039581299,1.01281535625458,15.1386194229126,1.5395444107146765,14.12913377946146,0.9943768983186122,-0.1058989333763864,0.1058989333763864,0.9943768983186122,83.78144713194732,6.218552868052683,0.7127625165019094,1.5305221705259842,7.4233615177495595,11.808797751185033,100,19.132185112971875,10.561260958026363,0.5,2.8,30,1,0.2,1,7,15,12,13.5
2,1,0.950508058071136,0.933529496192932,347.444062232971,1.05908131599426,15.7051610946655,3.317221029527376,14.394753658002996,0.9760842322634192,-0.21739266668112667,0.21739266668112667,0.9760842322634193,77.02293898841725,12.977061011582748,1.2720306062954432,4.8337096097359025,36.03548636238008,87.03677518207684,100,85.60535963202068,58.53658581749963,0.5,2.8,30,1,0.2,1,7,15,12,13.5
3,1,0.859650492668152,1.36044263839722,348.338178634644,1.175288438797,16.5218524932861,3.373770283581859,14.784642375606458,0.9793577190881293,-0.2021347522384428,0.20213475223844277,0.9793577190881295,77.14553821940956,12.85446178059044,1.6646950546642412,4.969849888168378,40.54125976599742,99.0555799807098,100,94.99809921886629,67.16693984512338,0.5,2.8,30,1,0.2,1,7,15,12,13.5
4,1,0.66509073972702,2.41976690292358,350.75537109375,1.38863754272461,17.7945861816406,3.1841143070578783,15.058884550620803,0.9870114307572335,-0.1606500406304298,0.1606500406304298,0.9870114307572335,78.06099051402211,11.939009485977893,1.891835102720421,4.696127633258804,41.81831779756597,99.80594583541406,100,96.78579296825659,70.48747822200728,0.5,2.8,30,1,0.2,1,7,15,12,13.5
5,1,0.445234060287476,3.97502779960632,353.891057491302,1.6993522644043,19.552453994751,2.904734709775256,15.355505058476709,0.9943213467277481,-0.10641926254920919,0.10641926254920919,0.994321346727748,79.28817686086455,10.711823139135447,2.1278283627341175,4.2394427901699805,43.67125044208514,99.96274618639342,100,99.21294069664623,75.47206107169433,0.5,2.8,30,1,0.2,1,7,15,12,13.5
6,1,0.269439280033112,5.99433183670044,357.636194467545,2.18141031265259,22.2721290588379,2.5817135004841028,16.185087921788384,0.9991490841210406,-0.04124448690534999,0.04124448690534999,0.9991490841210408,80.93699532224639,9.06300467775361,2.889701511455357,3.532830960630857,46.96933989174236,99.99982003392442,100,100,84.04675309371831,0.5,2.8,30,1,0.2,1,7,15,12,13.5
7,1,0.213099911808968,8.27187156677246,1.72362804412842,2.6144335269928,24.7151584625244,1.9056585737003653,16.508075371402374,0.999547541147251,0.03007844720866897,-0.03007844720866897,0.999547541147251,83.41503899883108,6.584961001168921,3.117704025147976,2.347365034228656,54.65731631434817,99.99996352043638,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
8,1,0.296067088842392,10.8592233657837,3.52414536476135,2.99960708618164,26.890645980835,1.7129894082006023,16.167291265607357,0.998108982954174,0.06146916418973413,-0.06146916418973413,0.9981089829541739,83.95184750207207,6.04815249792793,2.7577870443548136,2.178629123018554,56.08905242273415,99.99954687550903,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
9,1,0.449217826128006,13.5145101547241,3.73171615600586,3.33541750907898,28.7915859222412,1.8857763689621598,15.432531875962168,0.9978797434375594,0.06508469587384406,-0.06508469587384406,0.9978797434375593,83.03328684273872,6.966713157261283,2.04732107523108,2.786258638938265,51.35829498443612,99.93456721736788,100,100,94.9150657798451,0.5,2.8,30,1,0.2,1,7,15,12,13.5
