time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,max_follower_distance,min_follower_distance,optimal_follower_distance
19,3.25206136703491,29.7805614471436,17.0706348419189,13.0052328109741,45.8072547912598,4.618839088067753,18.183662398970863,0.9559435904235107,0.2935504248476012,-0.29355042484760113,0.9559435904235108,75.7476996547354,14.252300345264603,5.261110115374553,4.974991340159838,25.67795930527166,62.76667837886334,100,65.28589436299086,37.42594285809577,0.5,2.8,20,15,12,13.5
20,4.1884388923645,32.7848815917969,19.9631633758545,14.6147108078003,47.5962753295898,4.742935711355425,17.481106696902387,0.9399123182807583,0.341415925147159,-0.34141592514715907,0.9399123182807584,74.82007321927485,15.179926780725154,4.613103834255906,5.298794050706345,12.57737219020513,31.56593203374497,100,39.99136772238803,10.318121038432496,0.5,2.8,20,15,12,13.5
21,5.25133514404297,35.6901550292969,23.11794090271,16.2188282012939,49.3802719116211,4.711704245460465,16.896894605691756,0.9196986005627096,0.39262511906778624,-0.39262511906778624,0.9196986005627097,74.4188553698515,15.581144630148502,4.041527989674826,5.43884550051051,5.052348382859578,12.82027354302166,100,25.333464167148584,-5.124070635710272,0.5,2.8,20,15,12,13.5
22,6.42353773117065,38.3008460998535,30.8491039276123,18.2302913665771,51.5661010742188,3.334201075303157,17.442749901651226,0.8585207478896526,0.5127788270229101,-0.5127788270229101,0.8585207478896525,79.17839037836565,10.821609621634352,4.258559089692685,3.7774543652603443,8.463615449416876,18.499253186106074,100,27.504103121562714,6.350358676104788,0.5,2.8,20,15,12,13.5
23,7.79197359085083,40.4632682800293,40.1278648376465,19.8529968261719,53.1879920959473,1.0209274742026153,17.50270221328021,0.764608051789318,0.6444955602166267,-0.6444955602166267,0.7646080517893181,86.66173658270405,3.3382634172959484,4.032452129532409,1.1652737586138344,8.575518330156953,12.618763063446226,100,20.41380318443264,13.888270136195171,0.5,2.8,20,15,12,13.5
24,9.28310966491699,42.2093811035156,44.9305610656738,21.5567951202393,54.6126556396484,-0.0704858511188764,17.44934398823242,0.7079632312813596,0.7062492924978091,-0.7062492924978091,0.7079632312813596,90.23144250130761,-0.2314425013076118,3.9494863498863744,-0.08078867353738214,10.4844150391901,10.89970131424727,100,20.742621792475532,21.19503836428487,0.5,2.8,20,15,12,13.5
25,10.8071050643921,43.7538032531738,45.861255645752,23.3395118713379,55.8343124389648,0.057901708661439955,17.406796659779083,0.6963982463319353,0.7176555458615262,-0.7176555458615264,0.6963982463319353,89.80941287694304,0.19058712305695735,3.90689296120253,0.06652745618495012,9.77946784433343,10.099531850308697,100,19.74521256598472,19.372658811349,0.5,2.8,20,15,12,13.5
26,12.2707099914551,45.1790199279785,46.0775413513184,25.1331119537354,56.871753692627,0.5004115987226108,17.37558618758191,0.6936842147254192,0.7202792585107382,-0.7202792585107379,0.6936842147254192,88.35035495563034,1.649645044369663,3.8827905449678397,0.5758347502691713,7.703355305031324,9.67019576538232,100,17.019047910816326,13.794373309308968,0.5,2.8,20,15,12,13.5
27,13.6435699462891,46.4962387084961,46.6558837890625,26.8620929718018,57.808536529541,0.8461040558430355,17.377616087792727,0.6863785150466709,0.7272444802694119,-0.727244480269412,0.6863785150466709,87.21250962552885,2.7874903744711474,3.8982020038861087,0.9730176980434242,7.078534518453977,9.94280322921023,100,16.88151859142954,11.432619482386366,0.5,2.8,20,15,12,13.5
28,14.9210777282715,47.690185546875,47.8365058898926,28.5204200744629,58.6965789794922,0.9702417186753429,17.468298132611995,0.6712484508615185,0.7412324313034419,-0.7412324313034419,0.6712484508615185,86.82088693143197,3.1791130685680287,3.9952224519288038,1.109719806793847,8.137994062726229,11.820334284586252,100,19.38320358447523,13.168772666429685,0.5,2.8,20,15,12,13.5
29,16.1340484619141,48.7744560241699,49.2705955505371,30.4924736022949,59.7682762145996,1.037579143342441,18.054137598144088,0.6524873958598587,0.7577995765662713,-0.7577995765662713,0.6524873958598587,86.71080467793665,3.2891953220633496,4.583928082455401,1.1481457622240148,20.686442234553397,30.319195843194365,100,44.587692603334034,38.15807633487955,0.5,2.8,20,15,12,13.5
30,17.4435844421387,49.8850860595703,50.8110466003418,32.0188636779785,60.5848274230957,0.916816460559831,18.057759485237526,0.6318798819725232,0.775066329263754,-0.7750663292637541,0.6318798819725232,87.09351275104059,2.906487248959408,4.581018501429597,1.014555443231476,21.274801649063644,30.19639737052871,100,45.39035853917542,39.70884805707915,0.5,2.8,20,15,12,13.5
31,18.9929084777832,51.1328659057617,52.1971206665039,33.4969520568848,61.3760948181152,0.7967833795447614,17.73854996727281,0.6129467612103138,0.7901242104389578,-0.7901242104389578,0.6129467612103138,87.428106656353,2.5718933436470053,4.256435979535791,0.8977601371353245,13.38227601370722,18.435318411814247,100,29.278280411393347,24.25082364343553,0.5,2.8,20,15,12,13.5
32,20.6307735443115,52.39208984375,53.5318374633789,34.9357681274414,62.1468963623047,0.6578545689410396,17.301917454546373,0.5943760169579961,0.8041872608199833,-0.8041872608199832,0.5943760169579962,87.82254524425039,2.177454755749608,3.814419431150821,0.7600750960207916,6.437009615384249,8.539840450408677,100,15.002229499626715,10.745808961910281,0.5,2.8,20,15,12,13.5
33,22.2356796264648,53.5709915161133,54.7046203613281,36.3665466308594,62.9087409973145,0.5433757447076912,16.928665348149117,0.5777918087468376,0.8161841861645309,-0.8161841861645309,0.5777918087468377,88.16155314776239,1.8384468522376096,3.4373837315437044,0.6417390138894394,3.2840267218098145,4.207835387401733,100,8.364922682510059,4.771184204729199,0.5,2.8,20,15,12,13.5
34,23.6661396026611,54.5792541503906,55.561897277832,38.0206298828125,63.6787109375,0.613023917703984,16.98457260868684,0.5655155937484165,0.8247376026515195,-0.8247376026515196,0.5655155937484166,87.93292159722968,2.0670784027703206,3.4956319395141158,0.7215464805041515,3.5846032930813885,4.7032761176794216,100,9.189536731574401,5.1488764407511525,0.5,2.8,20,15,12,13.5
35,24.9135074615479,55.4282760620117,56.4461097717285,40.4911766052246,64.4670028686523,1.0775353194901012,17.977799528034346,0.552721062307239,0.8333663223828746,-0.8333663223828746,0.552721062307239,86.56996649852155,3.430033501478448,4.5100626938092745,1.1973075610901742,18.41130739234583,27.29166640115962,100,40.17507595574415,33.47015361363917,0.5,2.8,20,15,12,13.5
36,26.213249206543,56.2766609191895,57.7711753845215,42.7048683166504,64.8595657348633,1.5345184955313043,18.527952097699526,0.5333019152388452,0.8459249772897002,-0.8459249772897,0.5333019152388452,85.26546564278586,4.7345343572141445,5.091389295794325,1.6526642616436034,33.497132604293725,54.55678575105015,100,71.62172514118954,62.366805275985364,0.5,2.8,20,15,12,13.5
37,27.8697299957275,57.3017845153809,59.0646095275879,45.0790176391602,64.9675827026367,2.271479007298268,18.70198989844511,0.5140711638194906,0.8577475377576286,-0.8577475377576286,0.5140711638194906,83.07497182466174,6.925028175338255,5.339427885212963,2.4172908490605547,35.891284731829536,66.34832693910535,100,78.55098384102862,65.01415508628952,0.5,2.8,20,15,12,13.5
38,30.034008026123,58.6044425964355,59.1074409484863,47.578052520752,64.7921676635742,3.697753100251502,18.232061341099072,0.5134298116531749,0.8581315916022352,-0.8581315916022352,0.5134298116531749,78.53501450163921,11.46498549836079,5.1032641957270215,4.002034912795974,24.656547823013607,55.144935112083225,100,60.518793401855945,38.107397890198484,0.5,2.8,20,15,12,13.5
39,32.4497146606445,60.0225791931152,61.5614051818848,50.2120361328125,64.5047607421875,4.517405327972224,17.753395861701858,0.47621663824782334,0.8793279896920954,-0.8793279896920952,0.47621663824782334,75.72387780013823,14.276122199861774,4.819116122768708,4.983306736092878,16.783250405338713,41.05317098913267,100,47.51975967173748,19.613241949617368,0.5,2.8,20,15,12,13.5
40,34.9537162780762,61.3225555419922,67.3744277954102,52.9669532775879,64.2259216308594,4.249905335191961,17.74385940229656,0.38470733078530356,0.9230386067982459,-0.923038606798246,0.38470733078530356,76.53059088643042,13.469409113569583,4.74571845246334,4.701710746598401,15.726878941953565,37.55304299501932,100,44.61854797438265,18.28896779343161,0.5,2.8,20,15,12,13.5
41,37.4746398925781,62.3262557983398,74.092643737793,56.5214653015137,63.9413719177246,3.6671381771100804,18.760124088810112,0.27408269535886115,0.9617061277255241,-0.961706127725524,0.2740826953588611,78.93956621011773,11.060433789882268,5.615181355079308,3.8608197266456052,35.10104260503553,77.38820507254434,100,81.01238044467875,59.39178997546337,0.5,2.8,20,15,12,13.5
42,40.1905822753906,63.0841941833496,77.8616409301758,59.4770431518555,63.7795867919922,3.3755790788672595,19.001489675861727,0.21027313399704722,0.9776426796734378,-0.9776426796734375,0.2102731339970472,79.92660295187575,10.07339704812425,5.7989933421296875,3.5162789070089167,39.13772202636823,83.17368083645698,100,88.12102499236143,68.4298631131115,0.5,2.8,20,15,12,13.5
43,43.3090438842773,63.7628021240234,79.3891983032227,62.4894561767578,63.6363906860352,3.656066853576338,18.829162772767447,0.18413665539994928,0.9829006522218409,-0.9829006522218409,0.1841366553999493,79.01158718085479,10.98841281914521,5.680828854905911,3.8356796652487226,36.19929568481787,79.60289869045461,100,83.13849443233217,61.65868830693932,0.5,2.8,20,15,12,13.5
44,46.7213020324707,64.4000930786133,80.8550033569336,65.5413360595703,63.4273452758789,3.9515168719397726,18.42621592947631,0.15893347354033938,0.9872892944767517,-0.9872892944767518,0.15893347354033935,77.89619940361261,12.103800596387387,5.345156382182431,4.225023448236263,29.13760875332139,66.603649913014,100,70.10528316170432,46.445151851581244,0.5,2.8,20,15,12,13.5
45,50.2821388244629,64.9741058349609,82.4976806640625,68.6183853149414,63.1111106872559,4.241143455051184,17.936036030116416,0.13056632584924044,0.9914395768549032,-0.9914395768549034,0.13056632584924044,76.69623585830941,13.303764141690593,4.930645302863319,4.643889743625166,19.589201049892623,46.537814486750925,100,52.18129338193571,26.17551081763478,0.5,2.8,20,15,12,13.5
46,53.7103843688965,65.4051666259766,85.8121032714844,72.5138549804688,62.5577125549316,4.213022000011321,18.545321441118105,0.07302752085250803,0.9973299259513557,-0.9973299259513555,0.07302752085250803,77.20109187679701,12.798908123202992,5.517846926689,4.467661748202805,31.562129549271408,73.8018278022292,100,75.63371199351067,50.61480620357496,0.5,2.8,20,15,12,13.5
47,57.1861457824707,65.6732940673828,87.3562316894531,75.5211486816406,61.9669799804688,4.548091166527458,18.14452981381387,0.0461260895635467,0.9989356254842329,-0.998935625484233,0.0461260895635467,75.92822082010507,14.071779179894932,5.205857249092478,4.91197756605508,24.738220569383735,60.14989120115295,100,63.229978323721696,35.722903953813244,0.5,2.8,20,15,12,13.5
48,60.6116790771484,65.8290786743164,89.5341873168945,78.2818832397461,61.1405220031738,4.832058282956246,17.631502816167277,0.008129875457892415,0.999966952016435,-0.9999669520164349,0.008129875457892415,74.67392700481014,15.32607299518986,4.781648689502834,5.349808703341043,15.577191437693145,39.25269485241728,100,46.133847244741204,16.17491850603137,0.5,2.8,20,15,12,13.5
49,63.9497184753418,65.8098449707031,95.5902252197266,80.7686920166016,60.0262489318848,4.117700921586739,17.30238114370955,-0.09741311045604727,0.995244033346233,-0.9952440333462331,-0.09741311045604725,76.61349932406551,13.386500675934485,4.285608061627585,4.672770242310064,8.115360874659034,19.328824104686884,100,29.31447842778625,3.1469650708498893,0.5,2.8,20,15,12,13.5
50,66.8529510498047,65.4724502563477,104.601783752441,82.9778823852539,58.6569023132324,2.5303278698163654,17.322313506257917,-0.25209948518458114,0.9677013225007338,-0.9677013225007337,-0.25209948518458114,81.68939152608952,8.310608473910477,4.006144759422469,2.900949614277582,6.100976172053557,12.049929312659005,100,20.324611264084343,4.079293424129887,0.5,2.8,20,15,12,13.5
51,69.4146499633789,64.7617645263672,113.052490234375,85.0201797485352,57.1097640991211,0.9302376281350346,17.35570016937307,-0.39157426413494456,0.9201465077188395,-0.9201465077188398,-0.39157426413494456,86.93197400830891,3.068025991691087,3.880611911379148,1.0709431018354731,6.693318302989538,9.632201562817848,100,16.3852772911184,10.387995920839751,0.5,2.8,20,15,12,13.5
52,71.5767822265625,63.8379173278809,116.992179870605,87.7266998291016,55.3260726928711,0.254691368062832,18.25394395648189,-0.45386888469859604,0.8910684796930326,-0.8910684796930327,-0.45386888469859604,89.20062241584695,0.7993775841530493,4.7557206830995185,0.27903541620217515,33.62085250440735,38.02331754323628,100,68.0230041741808,66.46040584344861,0.5,2.8,20,15,12,13.5
53,73.7443389892578,62.7393074035645,118.063034057617,90.1260147094727,54.272518157959,-0.2352853691882153,18.438830232062593,-0.47044265490573156,0.8824305686257967,-0.8824305686257966,-0.4704426549057315,90.73107278826612,-0.7310727882661183,4.940331329229945,-0.2551925445395826,41.96897788078881,47.02010211578509,100,83.2234166368668,84.65249488628845,0.5,2.8,20,15,12,13.5
54,76.3690414428711,61.3422927856445,118.376167297363,92.6285552978516,53.4998550415039,-0.8273283047476196,18.033057102088595,-0.475258270078442,0.8798463369941634,-0.8798463369941631,-0.475258270078442,92.62679831767545,-2.6267983176754512,4.552025386948255,-0.9169255885856917,20.937319666865555,28.98836434470607,100,39.30724768569117,44.44203098177105,0.5,2.8,20,15,12,13.5
55,79.0830459594727,59.8895378112793,117.627960205078,95.1806716918945,52.906177520752,-1.277827654036506,17.500515182560246,-0.4637284451912262,0.8859773863482793,-0.885977386348279,-0.4637284451912262,94.17613045255011,-4.176130452550112,4.047104466790014,-1.4577445277960055,8.257500159528297,12.94544427710992,100,12.433315641227779,20.596684996885408,0.5,2.8,20,15,12,13.5
56,81.7904510498047,58.4828338623047,116.265403747559,97.6147537231445,52.4671974182129,-1.608180567917386,16.85260194112255,-0.4425297949817398,0.8967538015271634,-0.8967538015271634,-0.4425297949817398,95.4510152835274,-5.451015283527398,3.42915936852609,-1.902763285481706,2.431126594963775,4.142031381795367,100,-0.4654840094212265,10.189990389276327,0.5,2.8,20,15,12,13.5
57,84.1745147705078,57.3437042236328,112.513069152832,99.813606262207,52.1201400756836,-1.1626288731127596,16.44734322609227,-0.38289415909581104,0.923792218483308,-0.9237922184833081,-0.382894159095811,94.04339513152765,-4.043395131527646,2.9883839442644806,-1.411411160085332,1.1321236589854609,1.7580430254837793,100,-1.687703930268008,6.216198566209851,0.5,2.8,20,15,12,13.5
