time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,max_follower_distance,min_follower_distance,optimal_follower_distance
16,0.873382031917572,28.974681854248,4.79950761795044,3.59361839294434,42.9886016845703,1.538163486153844,14.192381335083121,0.9964935783139814,0.08366927978055638,-0.08366927978055638,0.9964935783139814,83.8144542054287,6.185545794571297,0.775490705070446,2.1591628029631584,6.0712963874450905,10.791142767383217,100,18.188248623187025,6.0969369265933375,0.5,2.8,20,15,12,13.5
17,1.07837104797363,31.2186717987061,7.89408922195435,4.81329679489136,45.4497985839844,1.7449956708481436,14.609230986687006,0.9905236370957686,0.137342361835561,-0.137342361835561,0.9905236370957686,83.1885915669245,6.811408433075499,1.2130771735097792,2.377630077105506,7.119814802003875,13.085030483146761,100,20.896993819903166,7.582265388112333,0.5,2.8,20,15,12,13.5
18,1.37308835983276,33.2026748657227,11.134183883667,6.23472213745117,47.8961029052734,1.932716718087533,15.355680272419063,0.981177626640057,0.19310739235198895,-0.19310739235198895,0.9811776266400569,82.82628590659765,7.173714093402354,1.9768314115368941,2.504098610531822,9.653390920502478,18.070411950564978,100,26.318257950494058,12.295305731515855,0.5,2.8,20,15,12,13.5
19,1.75377941131592,35.0188941955566,14.4370155334473,8.18036365509033,50.7600364685059,2.299135420501119,16.84632070862235,0.9684222946662039,0.24931558152960262,-0.24931558152960262,0.968422294666204,82.22845703070726,7.77154296929274,3.5024864387406893,2.7127802554874973,16.664036329709447,32.109225242340706,100,40.923857374783886,25.7322879440539,0.5,2.8,20,15,12,13.5
20,2.24660563468933,36.8204612731934,17.8211078643799,9.70004749298096,52.9103851318359,2.171543545025129,17.59897280934051,0.9520167094536065,0.3060460503276055,-0.3060460503276055,0.9520167094536064,82.96580843781527,7.0341915621847315,4.232440478170144,2.45539605952254,21.799032958815804,40.521558912632045,100,50.47317488429472,36.722956950968495,0.5,2.8,20,15,12,13.5
21,2.89149308204651,38.7299575805664,21.1465873718262,11.1689205169678,54.9699630737305,1.8613620390943622,18.132537459434797,0.9326605119580954,0.3607552763773017,-0.3607552763773017,0.9326605119580954,84.13893768165464,5.861062318345361,4.727824427462199,2.045896702393972,26.70279496069796,46.603046325230736,100,59.13410068809904,47.677079154692805,0.5,2.8,20,15,12,13.5
22,3.76129698753357,40.9079475402832,24.1699180603027,12.5897579193115,56.9606704711914,1.481823275243089,18.260225510693534,0.9123352118837141,0.409444087949867,-0.409444087949867,0.9123352118837142,85.36059499640035,4.639405003599649,4.82025207033012,1.6194578529262649,29.505981675253018,47.75466203692712,100,63.54644533869958,54.477481362312496,0.5,2.8,20,15,12,13.5
23,4.88265514373779,43.3551368713379,27.0102958679199,13.9953536987305,58.9314651489258,1.0447314281994204,18.015876714950156,0.8909249291655282,0.45415060342511776,-0.45415060342511776,0.8909249291655281,86.68116404558461,3.318835954415391,4.546143010775207,1.1584922947623402,30.18757669355997,44.35100881305332,100,63.61893181245449,57.13137496178538,0.5,2.8,20,15,12,13.5
24,6.26615238189697,46.0429534912109,29.4075164794922,15.4245090484619,60.9373397827148,0.6648845575239779,17.472154084649087,0.8711494032780244,0.4910180415914899,-0.4910180415914899,0.8711494032780245,87.82072054498094,2.1792794550190564,3.984800251434205,0.760712036223004,28.317972112102066,37.575633934942005,100,58.76593792562854,54.50595052277972,0.5,2.8,20,15,12,13.5
25,7.90975522994995,48.9579887390137,31.0673484802246,16.8731060028076,62.972785949707,0.4453895121969227,16.630027844732236,0.8565613057630149,0.5160452785071856,-0.5160452785071856,0.8565613057630149,88.46585702270892,1.5341429772910828,3.135991041538361,0.5355169230015598,22.799176840093008,28.25182261358488,100,47.097801064590385,44.098906295781646,0.5,2.8,20,15,12,13.5
26,9.6560754776001,51.8656616210938,32.2261238098145,18.6911430358887,65.5717391967773,0.3342855597319767,16.41271645578659,0.8459501151095791,0.5332620394759878,-0.5332620394759879,0.8459501151095791,88.83319108228287,1.166808917717134,2.916120378868243,0.4072931471159117,21.98240133436841,26.077587961184083,100,45.10522348066137,42.82438185681227,0.5,2.8,20,15,12,13.5
27,11.4885807037354,54.782829284668,33.038745880127,20.2188549041748,67.6620941162109,0.29675373548661454,15.556512701642045,0.8383020677765674,0.545206055690444,-0.545206055690444,0.8383020677765674,88.90716672755322,1.0928332724467822,2.0593428593843743,0.3814707755908115,15.900890108830648,18.689267803703512,100,32.869898389315566,30.733662046007023,0.5,2.8,20,15,12,13.5
28,13.2392301559448,57.4811134338379,33.7148132324219,21.8831310272217,69.7240905761719,0.3945079630129733,14.981718027225511,0.8318106450270643,0.5550595020533018,-0.5550595020533018,0.8318106450270643,88.49160030327107,1.5083996967289295,1.4869113422404183,0.5265308228800751,11.91584488025071,14.722366667547405,100,25.30597606456563,22.357403456437208,0.5,2.8,20,15,12,13.5
29,14.9648523330688,60.066349029541,34.5843467712402,23.7181816101074,71.7266998291016,0.5879065273607864,14.568422018741813,0.8232914729408731,0.5676188426953845,-0.5676188426953845,0.823291472940873,87.6890911516567,2.3109088483433027,1.0802796338436096,0.8066593623412188,9.186839927413022,12.34821797595865,100,20.632326069381456,16.11503364027063,0.5,2.8,20,15,12,13.5
30,16.5072956085205,62.296257019043,35.8801116943359,25.7745113372803,73.7849426269531,0.7752995475442379,14.740084632469085,0.810245131112023,0.5860911426640577,-0.5860911426640578,0.8102451311120227,86.98912888347928,3.0108711165207183,1.2604601676497076,1.0509922867296875,9.32656108554724,13.35683473933354,100,21.595900573937605,15.710343768251356,0.5,2.8,20,15,12,13.5
31,18.0068855285645,64.3558883666992,37.5809173583984,28.5887413024902,76.4841766357422,0.9892289710613307,16.065256736198883,0.7924928112612057,0.6098812540973126,-0.6098812540973126,0.7924928112612059,86.47642269848923,3.5235773015107696,2.595684140699664,1.229960507197998,15.475172173578727,23.109155527720116,100,34.394233767311846,27.50645492700306,0.5,2.8,20,15,12,13.5
32,19.4578075408936,66.2274017333984,39.2486534118652,30.9453010559082,78.7736663818359,0.9581411432218943,16.983910899312928,0.7744075139598872,0.6326871283047151,-0.632687128304715,0.7744075139598873,86.77110202134733,3.228897978652668,3.510916021370953,1.1270980187695727,22.078926193649583,32.201173527001366,100,47.31372683985397,41.00197793474436,0.5,2.8,20,15,12,13.5
33,21.0137825012207,68.1140213012695,40.9531059265137,33.3555755615234,81.1345367431641,0.7869122023031068,17.923014464699236,0.7552462828209389,0.6554411127516753,-0.6554411127516753,0.7552462828209386,87.48603612700389,2.513963872996115,4.440280887320345,0.8775389371994153,31.41714985426602,43.04882080314078,100,65.2914087326904,60.37719068437368,0.5,2.8,20,15,12,13.5
34,22.8415603637695,70.2050323486328,42.4521827697754,35.5141296386719,83.5587921142578,0.3368904810639979,18.406613395977928,0.7378409060268181,0.6749746642604626,-0.6749746642604626,0.7378409060268183,88.95145036292028,1.0485496370797165,4.909696138318676,0.36601287075265343,41.81454029047506,48.87139346301888,100,84.65391661905754,82.6042445428427,0.5,2.8,20,15,12,13.5
35,24.9700908660889,72.5296859741211,43.3119316101074,37.1534996032715,86.1642837524414,-0.4879108274292392,18.278392928764603,0.7276299230304079,0.6859698937349678,-0.6859698937349678,0.7276299230304079,91.52905096541873,-1.5290509654187332,4.784903746911944,-0.533739475547097,38.204350093678514,47.31388543836912,100,74.91422965582515,77.9031707188889,0.5,2.8,20,15,12,13.5
36,27.4001026153564,75.1210403442383,43.2592124938965,38.3621406555176,89.6302108764648,-1.9599134502572992,18.07874571961981,0.7282607910246061,0.685300095035901,-0.6853000950359008,0.7282607910246061,96.18726128550209,-6.187261285502089,4.684672323887806,-2.159761622263767,25.91543583255844,46.0665487816247,100,45.783539122778336,57.878204207455425,0.5,2.8,20,15,12,13.5
37,29.8064022064209,77.7093658447266,41.4464530944824,38.6957969665527,92.4093856811523,-3.0669692610703887,16.902828814858683,0.7495746583117621,0.661919807542277,-0.6619198075422771,0.7495746583117621,100.28426403874302,-10.284264038743018,3.678821915159599,-3.589885372410307,15.89838598317744,34.06073037554865,100,21.74509292360602,41.84845100910374,0.5,2.8,20,15,12,13.5
38,32.1371116638184,80.3866195678711,37.6025047302246,38.5064277648926,95.1207885742188,-3.9443189923459228,15.559764509453213,0.7922629696207151,0.6101797988853498,-0.6101797988853498,0.7922629696207151,104.2245451886892,-14.224545188689206,2.55191340317473,-4.965302962826894,9.303388871970474,22.72256879879682,100,4.7039294480256455,32.50962603985625,0.5,2.8,20,15,12,13.5
39,34.0864868164063,82.9478607177734,32.0839538574219,37.8477783203125,97.6948471069336,-4.646196563293332,14.492542179848034,0.8472707105933831,0.5311613153935285,-0.5311613153935285,0.8472707105933833,107.77544722994249,-17.775447229942486,1.7190972577033339,-6.204801603540039,6.050409687093629,16.240365379049386,100,-5.272625115724848,29.474263864099363,0.5,2.8,20,15,12,13.5
40,35.5409927368164,85.3785400390625,22.5794486999512,36.7667541503906,100.070503234863,-4.50938286459199,14.036443273503723,0.9233479997849032,0.3839641536565854,-0.3839641536565854,0.9233479997849033,107.81026435085832,-17.81026435085832,1.2430076168251283,-6.216955071460965,4.934476246830216,13.256169958228558,100,-7.538521706430268,27.276426693751134,0.5,2.8,20,15,12,13.5
41,36.4218254089355,87.6592712402344,12.3312959671021,35.3124961853027,102.190269470215,-4.1870345646505145,13.958841729904627,0.9769290677275355,0.21356403402494656,-0.21356403402494656,0.9769290677275353,106.69691716951998,-16.696917169519978,1.0732810611099168,-5.8283235908179165,4.711019375357962,12.310393557974217,100,-6.8972673035742424,25.74134480500609,0.5,2.8,20,15,12,13.5
42,36.8115158081055,89.6718139648438,3.87782669067383,33.7235794067383,103.937126159668,-4.045618081270447,14.023817510763106,0.9977105258556253,0.06762918450559337,-0.06762918450559337,0.9977105258556253,106.0918954690922,-16.091895469092194,1.0957008476704644,-5.617131176448323,4.832848572587162,12.43191578929553,100,-6.06227014888098,25.393664439229628,0.5,2.8,20,15,12,13.5
43,36.885124206543,91.4820785522461,356.638848304749,31.8630599975586,105.727203369141,-4.178240436739495,14.51506172294393,0.9982798100118939,-0.058629522619727474,0.05862952261972747,0.9982798100118938,106.05875543534589,-16.058755435345887,1.6044599363259948,-5.605563122386422,6.021360627119976,15.47567362080598,100,-3.652855488442029,27.738297996921933,0.5,2.8,20,15,12,13.5
44,36.740234375,93.0830993652344,350.05509185791,30.5317096710205,106.98168182373,-3.7149355986877906,14.761965548433157,0.9849742664163496,-0.1727011710949702,0.17270117109497024,0.9849742664163494,104.12550328891948,-14.125503288919475,1.7222328636611408,-4.930730817858654,6.677469703553739,16.261703289714433,100,-0.4511068828967524,27.16098569711171,0.5,2.8,20,15,12,13.5
45,36.4448661804199,94.5011138916016,344.294001579285,29.2557010650635,108.208045959473,-3.2102628337632733,15.141277829405833,0.9626634113970789,-0.2707012308012999,0.2707012308012998,0.9626634113970787,101.97061598140223,-11.970615981402233,1.9778577900528127,-4.178533247346426,7.944146804795311,18.078010969752153,100,4.18840051702063,27.588186702160613,0.5,2.8,20,15,12,13.5
46,36.0273971557617,95.8385620117188,339.353479385376,28.0216941833496,109.586051940918,-2.6441387997436427,15.687360818302464,0.9357735536574983,-0.3526015545558716,0.3526015545558716,0.9357735536574983,99.5674019051441,-9.567401905144095,2.4086378875100767,-3.339653282126853,10.315595850493214,21.489278542170297,100,11.28016251103124,29.982220890941615,0.5,2.8,20,15,12,13.5
47,35.5054092407227,97.1274795532227,335.350112915039,26.8987636566162,111.135803222656,-1.979866689621626,16.321384994213933,0.9088733113023634,-0.4170723006893135,0.4170723006893135,0.9088733113023635,96.9164753154336,-6.916475315433601,2.941030388574344,-2.4143053377445947,14.243223877265182,26.318399751577033,100,21.7263928088455,35.24650270021523,0.5,2.8,20,15,12,13.5
48,34.8647193908691,98.4552536010742,332.209579467773,25.9243774414063,112.842269897461,-1.201369108763899,16.89593632653518,0.8846589395507763,-0.46623873785100245,0.4662387378510025,0.8846589395507763,94.06711570542468,-4.067115705424683,3.4385935687064446,-1.4196912023846506,20.196794842256608,31.416834678274846,100,36.41845431783619,44.36872505119024,0.5,2.8,20,15,12,13.5
49,34.0644645690918,99.9308929443359,330.024362564087,25.1281299591064,114.669090270996,-0.37732118197553,17.231661714031713,0.8662379289676958,-0.4996317147837567,0.4996317147837566,0.8662379289676958,91.25440351263984,-1.2544035126398398,3.73579231428581,-0.4378694288829502,28.94088877952644,34.703365099464385,100,56.65574315818062,59.10781195992514,0.5,2.8,20,15,12,13.5
50,33.0306282043457,101.705284118652,328.980012893677,24.3670330047607,116.910507202148,0.4112214340687581,17.495359034135717,0.8569875822505262,-0.5153370585048174,0.5153370585048174,0.8569875822505263,88.65353348412303,1.346466515876969,4.000191164703079,0.4700054793981923,31.14082417218938,37.75631312684832,100,63.5976636866937,60.96563300206382,0.5,2.8,20,15,12,13.5
51,31.7381153106689,103.863441467285,329.159107208252,23.8514938354492,118.599594116211,0.7831662565505244,16.695497710474097,0.8585942261023005,-0.5126557859848961,0.5126557859848961,0.8585942261023006,87.31429080207934,2.6857091979206587,3.213856322998744,0.9374893650962308,20.868491774726134,29.047631481032965,100,44.361953771721716,39.11201332718282,0.5,2.8,20,15,12,13.5
52,30.3174419403076,106.266952514648,330.371000289917,23.3679256439209,120.26823425293,0.8811491239742075,15.606256543124392,0.8692448141977782,-0.4943818898283696,0.4943818898283696,0.8692448141977781,86.76843832859596,3.2315616714040374,2.131112150723423,1.1280278229450307,13.189632623676756,19.24072135011137,100,29.5377431515996,23.220787343107425,0.5,2.8,20,15,12,13.5
53,28.9664764404297,108.665046691895,332.251564025879,22.8249931335449,121.98365020752,0.7657985771101989,14.646384173387615,0.8850003471996715,-0.4655903622890632,0.4655903622890632,0.8850003471996712,87.0069672110626,2.9930327889373984,1.1663907221634897,1.0447655357421224,8.966610507040377,12.821831448687163,100,20.858564514158697,15.00787751400281,0.5,2.8,20,15,12,13.5
54,27.7874050140381,110.921005249023,334.167144775391,22.1869029998779,123.721244812012,0.5368313029016161,13.961503064954947,0.9000690480199184,-0.4357472992417941,0.43574729924179406,0.9000690480199184,87.79801480146031,2.2019851985396883,0.47182005611729316,0.7686378358939718,7.078795482075969,9.414100293846953,100,16.30977690465506,12.005405023648816,0.5,2.8,20,15,12,13.5
55,26.8117370605469,112.940582275391,335.538902282715,21.4478969573975,125.464004516602,0.3032440183387779,13.620386497789045,0.9102426265887585,-0.4140753080549455,0.4140753080549456,0.9102426265887585,88.72457859443739,1.2754214055626107,0.12376178901452839,0.4452060575496296,6.6805787477701415,8.031172872076436,100,14.607734456679246,12.11458053440132,0.5,2.8,20,15,12,13.5
56,25.9668617248535,114.802925109863,336.494049072266,20.3841648101807,127.599365234375,-0.015649806532154642,13.961201230011461,0.9170186540515736,-0.3988443156438874,0.3988443156438874,0.9170186540515735,90.06422566899177,-0.06422566899176729,0.46121000133290657,-0.02241898776404732,9.265669361891106,9.36895713282752,100,18.46856555804288,18.594111889521546,0.5,2.8,20,15,12,13.5
57,25.2019443511963,116.556945800781,336.641485214233,19.4594020843506,129.276641845703,-0.22874780395120542,13.954036462755198,0.9180419414424997,-0.3964832830681335,0.3964832830681335,0.9180419414424997,90.93916265388178,-0.9391626538817803,0.4559112623187076,-0.3278296104400994,8.111051170217792,9.346485053621175,100,15.304179431203305,17.14002524966786,0.5,2.8,20,15,12,13.5
