time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-72.37407699162878,-1.5334752648432068,-13.135545124361219,100,-100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
1,1,0.97816264629364,0.926702797412872,354.057724475861,0.991409480571747,15.3029613494873,1.501498628698174,14.297639221309543,0.9946267011827834,-0.10352644731784315,0.10352644731784316,0.9946267011827833,84.0049299689669,5.995070031033094,0.8762646551429167,1.4088262171020656,25.840409735657754,40.10533333884337,100,55.625532879201295,47.73610606342972,0.5,2.8,30,1,0.2,1,8,15,12,13.5
2,1,0.946722090244293,1.01304912567139,350.056179046631,0.952037632465363,16.289342880249,2.6431839981071485,15.045888391294357,0.9849775432476827,-0.17268248115474588,0.17268248115474588,0.9849775432476828,80.03624239657094,9.963757603429059,1.7762946793761447,3.1897167466576795,49.07188758080915,100.444253411342,100,100,89.21256827097679,0.5,2.8,30,1,0.2,1,8,15,12,13.5
3,1,0.839436173439026,1.67316460609436,350.804841995239,0.843316435813904,17.8052539825439,2.5817022346800376,15.92416830725047,0.9871497729088464,-0.15979776546001295,0.15979776546001295,0.9871497729088463,80.79106060288434,9.208939397115657,2.632089843110599,2.9387330255138773,50.686564913749834,100.59378092011482,100,100,93.14467735606081,0.5,2.8,30,1,0.2,1,8,15,12,13.5
4,1,0.657809495925903,2.79560256004334,350.823283195496,0.621150553226471,19.7306213378906,2.66460761139614,16.724116453834235,0.9872011542315985,-0.15948003349573187,0.15948003349573187,0.9872011542315984,80.9473101862497,9.052689813750305,3.435058455290882,3.0170095770416445,50.16072671393137,100.5345303327915,100,100,91.87382661214613,0.5,2.8,30,1,0.2,1,8,15,12,13.5
5,1,0.410440921783447,4.32690906524658,350.824289321899,0.323209404945374,21.8178043365479,2.7030300520670862,17.280991154062402,0.9872039545836134,-0.15946269800324792,0.15946269800324792,0.9872039545836133,81.11003549100909,8.889964508990914,3.9911127927630936,3.0869433532461454,49.604219327469266,100.28083193010738,100,100,90.56499726584933,0.5,2.8,30,1,0.2,1,8,15,12,13.5
6,1,0.118071898818016,6.13737726211548,350.824610710144,-0.0527924299240112,24.2125282287598,2.7135341547853993,17.87112222208311,0.9872048490394919,-0.15945716049432768,0.1594571604943277,0.987204849039492,81.36621134944868,8.633788650551324,4.575958538506878,3.103171822332865,49.519307712113985,100.3077332534883,100,100,90.34973432169595,0.5,2.8,30,1,0.2,1,8,15,12,13.5
7,1,-0.220922723412514,8.23689079284668,350.824803352356,-0.568351924419403,27.4351768493652,2.718256479369988,19.008050301648215,0.9872053851672953,-0.15945384127292742,0.15945384127292742,0.9872053851672955,81.86156539387966,8.138434606120342,5.701429492556684,2.9850126416472857,50.550304646298585,100.91102766030656,100,100,92.74257389598478,0.5,2.8,30,1,0.2,1,8,15,12,13.5
8,1,-0.586139380931854,10.4990282058716,350.824954032898,-1.00780284404755,30.155876159668,2.7180402616352533,19.472589162484944,0.9872058045070066,-0.15945124504899338,0.15945124504899338,0.9872058045070063,82.05383020775903,7.9461697922409655,6.161370032497647,3.0240878273066207,49.948726637688075,100.1977908743936,100,100,91.4300073589176,0.5,2.8,30,1,0.2,1,8,15,12,13.5
9,1,-0.993054866790771,13.0196294784546,350.825060844421,-1.46274793148041,32.887020111084,2.704159749643863,19.688101538058817,0.9872061017563359,-0.15944940468706392,0.15944940468706392,0.9872061017563358,82.17936140192549,7.820638598074511,6.37294195947112,3.095088685163779,49.43788173242113,100.0441065270725,100,100,90.20951514638368,0.5,2.8,30,1,0.2,1,8,15,12,13.5
10,1,-1.39833796024323,15.5302429199219,350.825145721436,-1.8904185295105,35.3134231567383,2.668602323275532,19.608542149002865,0.9872063379609494,-0.15944794225618555,0.15944794225618555,0.9872063379609493,82.25000901675668,7.749990983243322,6.289299218744798,3.193552120029633,48.829093676184655,99.99302016157169,100,100,88.71624141628634,0.5,2.8,30,1,0.2,1,8,15,12,13.5
11,1,-1.82857501506805,18.1955261230469,350.825189590454,-2.33485651016235,37.6383438110352,2.6002982133426364,19.27480038294334,0.9872064600433808,-0.15944718639291577,0.1594471863929158,0.9872064600433808,82.31680668737742,7.683193312622578,5.949408232659049,3.2926874006927647,48.211633257539816,99.88872646578452,100,100,87.2037417931399,0.5,2.8,30,1,0.2,1,8,15,12,13.5
12,1,-2.27277135848999,20.9473571777344,350.825189590454,-2.83507442474365,40.1753120422363,2.5107340837269922,19.07161889747308,0.9872064600433808,-0.15944718639291577,0.1594471863929158,0.9872064600433808,82.50027220481392,7.499727795186074,5.736175113822409,3.327112775816206,48.05143059845793,99.95520845419402,100,100,86.78694542463047,0.5,2.8,30,1,0.2,1,8,15,12,13.5
13,1,-2.71944856643677,23.7146129608154,350.825189590454,-3.21070528030396,41.9404830932617,2.4210919107118687,18.071026235485444,0.9872064600433808,-0.15944718639291577,0.1594471863929158,0.9872064600433808,82.36915554662683,7.6308444533731725,4.732489551449564,3.530046756868964,46.623983136665146,99.2340497504135,100,100,83.36383535409719,0.5,2.8,30,1,0.2,1,8,15,12,13.5
14,1,-3.19303441047668,26.6486015319824,350.825189590454,-3.54451084136963,43.7436332702637,2.3787749088360393,16.932367694667228,0.9872064600433808,-0.15944718639291577,0.1594471863929158,0.9872064600433808,82.00303351158597,7.996966488414032,3.5986445607339945,3.8621415250475866,44.93322226460818,99.07894235298302,100,100,79.05244825908312,0.5,2.8,30,1,0.2,1,8,15,12,13.5
15,1,-3.66524004936218,29.5740604400635,350.825124740601,-3.69019746780396,45.7485313415527,2.5543538291853,15.97151866076556,0.9872062795734939,-0.15944830375598368,0.15944830375598368,0.987206279573494,80.91353280155778,9.086467198442222,2.674490156287959,4.593716600742554,41.996968717221684,99.3271957704315,100,96.85634391652252,71.13153095236422,0.5,2.8,30,1,0.2,1,8,15,12,13.5
16,1,-4.15276384353638,32.5944213867188,350.825081825256,-3.53521585464478,47.8912353515625,3.0487095293273896,15.002641540722413,0.9872061601441944,-0.1594490431873318,0.15944904318733183,0.9872061601441944,78.51324815235998,11.486751847640022,1.8092744110758332,6.0555598433549305,37.36168163938522,99.241233900848,100,91.67893084016424,57.76779571737663,0.5,2.8,30,1,0.2,1,8,15,12,13.5
17,1,-4.6360502243042,35.588550567627,350.825038909912,-3.08707427978516,50.1796684265137,3.8557089801118756,14.15745581343292,0.9872060407143434,-0.15944978261857376,0.15944978261857376,0.9872060407143431,74.76528207481536,15.23471792518464,1.173106244030981,8.288590576586847,26.124184668559543,79.61917171791245,100,75.45642295156226,29.040315722675917,0.5,2.8,30,1,0.2,1,8,15,12,13.5
18,1,-5.12334156036377,38.6074104309082,350.821291923523,-2.48137640953064,53.3464202880859,4.959219872826947,14.128854507041837,0.98719561102609,-0.15951434283732788,0.15951434283732788,0.9871956110260902,70.65895579098849,19.341044209011514,1.473923715185613,10.777473806328295,28.52156324858704,97.88122562240504,100,87.22005315489331,26.866199839454854,0.5,2.8,30,1,0.2,1,8,15,12,13.5
19,1,-5.62136030197144,41.6523017883301,350.567556381226,-2.18496012687683,56.1969223022461,5.773577428412247,13.784797268561663,0.9864795204518813,-0.16388458051026752,0.16388458051026752,0.9864795204518813,67.27428109553094,22.725718904469062,1.4450604567936232,12.943804913180257,26.039520020712004,97.23522505274353,100,88.32169379832872,15.836386284519293,0.5,2.8,30,1,0.2,1,8,15,12,13.5
20,1,-6.0820484161377,44.6008415222168,353.503662109375,-2.11950469017029,59.1545829772949,5.583706652141384,14.011972136151806,0.9935790891285541,-0.11313970853096904,0.11313970853096905,0.993579089128554,68.27294488246986,21.727055117530142,1.5835388129398407,12.784813687918424,26.68854414872123,99.08897457961099,100,89.17456662361406,17.579609971270877,0.5,2.8,30,1,0.2,1,8,15,12,13.5
