time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-69.5904586457969,1.3891963954059284e-39,1.1671768083053615e-38,100,-100,100,0.5,2.8,30,1,7,15,12,13.5
1,0.977678418159485,0.925737679004669,353.921006679535,0.992870688438416,15.343189239502,1.5419078165188682,14.334771033738948,0.9943768375066095,-0.10589950439144684,0.10589950439144684,0.9943768375066094,83.86063174833608,6.1393682516639245,0.9174595648596533,3.2145656995182996,17.508682368616263,35.94428741316095,100,44.01814869588377,26.016580778581286,0.5,2.8,30,1,7,15,12,13.5
2,0.94766753911972,0.983754932880402,349.182492256165,0.961074113845825,16.3812980651855,2.9030017325632045,15.12141181200277,0.9822299471793982,-0.18768146116214202,0.18768146116214202,0.9822299471793983,79.13260507943684,10.867394920563157,1.8975489688275324,5.690154674350041,38.58969798019612,99.81354007374172,100,93.11182904857236,61.24696287221212,0.5,2.8,30,1,7,15,12,13.5
3,0.844815194606781,1.59682250022888,350.968626022339,0.871495366096497,18.00119972229,2.6014310988234617,16.1968163573371,0.9876025322629832,-0.15697527916122028,0.15697527916122025,0.9876025322629831,80.87543992606201,9.124560073937985,2.904398918437348,4.777608482587053,41.603056678213925,99.99983762853711,100,96.5834171076716,69.8288096051841,0.5,2.8,30,1,7,15,12,13.5
4,0.681408226490021,2.79774069786072,353.605209350586,0.696067631244659,20.0186996459961,1.932614114950509,17.1121782562655,0.9937780498440323,-0.11137857804888672,0.11137857804888672,0.9937780498440324,83.556436118952,6.443563881047993,3.7209651875704033,3.3738421586061516,47.815471705840814,99.99999946531398,100,100,86.1841853675844,0.5,2.8,30,1,7,15,12,13.5
5,0.529478549957275,4.48536777496338,356.946549892426,0.420384436845779,22.3581085205078,0.843097617399136,17.853177579649373,0.9985802770392931,-0.05326753521732292,0.05326753521732292,0.998580277039293,87.29627547245376,2.7037245275462425,4.37307369433023,1.4156668521783016,64.34006273117127,99.99999999443266,100,100,100,0.5,2.8,30,1,7,15,12,13.5
6,0.430651515722275,6.55053424835205,358.159099817276,0.155989363789558,24.906307220459,0.31514489202348156,18.355122565601892,0.999483883361677,-0.0321242416293616,0.0321242416293616,0.9994838833616769,89.01636732547976,0.983632674520237,4.85782777730623,0.5150288640172761,81.24367244018725,99.99999999981296,100,100,100,0.5,2.8,30,1,7,15,12,13.5
7,0.358956128358841,8.74936676025391,358.262349963188,0.0376160256564617,27.6237506866455,0.25113684586644386,18.87544856015566,0.999540150117921,-0.030323065515278316,0.030323065515278316,0.9995401501179211,89.2377276580635,0.7622723419364945,5.3771191674586305,0.39912486491039634,84.54185301133005,99.99999999999507,100,100,100,0.5,2.8,30,1,7,15,12,13.5
8,0.287141174077988,11.1634511947632,358.273989200592,0.134345948696136,31.0170917510986,0.4452660565718486,19.849234943945078,0.9995462894127813,-0.030120015291172683,0.030120015291172683,0.9995462894127813,88.7149334537621,1.2850665462378998,6.354228509843068,0.672859270172499,77.31616359571788,100.0,100,100,100,0.5,2.8,30,1,7,15,12,13.5
9,0.21235054731369,13.7187213897705,358.275577306747,0.239113882184029,33.4553565979004,0.6206721628720583,19.72689158689533,0.9995471238858044,-0.03009231017413601,0.030092310174136012,0.9995471238858045,88.19788294913694,1.8021170508630602,6.236653353972809,0.9435862813167156,71.7295469032125,99.99999999999997,100,100,100,0.5,2.8,30,1,7,15,12,13.5
10,0.134425520896912,16.3885936737061,358.275804281235,0.24471615254879,35.6590881347656,0.6900580887633652,19.258451148295574,0.9995472430872077,-0.03008835051581262,0.03008835051581262,0.9995472430872078,87.94788748956165,2.0521125104383486,5.770810071119346,1.0744835978554708,69.42965341461733,99.99999999999969,100,100,100,0.5,2.8,30,1,7,15,12,13.5
11,0.0538339912891388,19.1515083312988,358.275917887688,0.145986706018448,37.6678657531738,0.6492009520985503,18.505202577147106,0.9995473027446247,-0.03008636860682626,0.030086368606826258,0.9995473027446247,87.99076903728388,2.009230962716117,5.0165867345322965,1.0520308719723503,69.80845958933111,99.99999999993842,100,100,100,0.5,2.8,30,1,7,15,12,13.5
12,-0.0273364745080471,21.9347438812256,358.275917887688,-0.0313201211392879,39.546558380127,0.5258936996036503,17.603961532276518,0.9995473027446247,-0.03008636860682626,0.030086368606826258,0.9995473027446247,88.28887771844047,1.7111222815595255,4.111814949435338,0.8959415315235351,72.62523150655275,99.99999996533498,100,100,100,0.5,2.8,30,1,7,15,12,13.5
13,-0.111868008971214,24.8334560394287,358.275917887688,-0.162478893995285,41.4338264465332,0.4488568894626681,16.594378162725345,0.9995473027446247,-0.03008636860682626,0.030086368606826258,0.9995473027446247,88.45059959982221,1.5494004001777881,3.1004475576640367,0.8112641524446041,74.30344080144373,99.99995883668575,100,100,100,0.5,2.8,30,1,7,15,12,13.5
14,-0.197852253913879,27.7821598052979,358.275804281235,-0.134031802415848,43.7956466674805,0.5456109620371481,16.004316393193086,0.9995472430872077,-0.03008835051581262,0.03008835051581262,0.9995472430872078,88.04745781372668,1.9525421862733197,2.5136140372910205,1.0223486980367358,70.31712541951416,99.99749671925188,100,100,100,0.5,2.8,30,1,7,15,12,13.5
15,-0.285017132759094,30.7714462280273,358.275804281235,0.0674937665462494,45.7000045776367,0.801526993877657,14.911192870119644,0.9995472430872077,-0.03008835051581262,0.03008835051581262,0.9995472430872078,86.92311947135991,3.076880528640089,1.4327197232058655,1.6110508774581973,59.03111757681219,95.38688632468414,100,100,100,0.5,2.8,30,1,7,15,12,13.5
16,-0.374845296144485,33.8520851135254,358.275804281235,0.379693746566772,47.722412109375,1.171532680363759,13.84134427422458,0.9995472430872077,-0.03008835051581262,0.03008835051581262,0.9995472430872078,85.16201087844217,4.8379891215578255,0.3908351130797705,2.533165180405567,0.7378262889501734,1.386871092920634,100,8.568515083035933,-5.6172099272352405,0.5,2.8,30,1,7,15,12,13.5
17,-0.46204936504364,36.8426628112793,358.2756909132,0.608865439891815,50.0129203796387,1.466727250667999,13.13206968107107,0.9995471835510725,-0.030090328265385997,0.030090328265385994,0.9995471835510725,83.6270194078586,6.372980592141403,-0.2862744490299747,3.33688483495696,0.005902070651729898,0.012291173491619357,100,9.355081679182947,-9.331473396576028,0.5,2.8,30,1,7,15,12,13.5
18,-0.549959242343903,39.9664878845215,359.256641924381,0.610473334789276,52.4360885620117,1.3221115465252282,12.453496130833326,0.9999158382465225,-0.012973681965980508,0.01297368196598051,0.9999158382465223,83.93995647573475,6.060043524265254,-0.9765202590439745,3.173031369377687,4.7976753483676395e-05,9.80069064899877e-05,100,8.884583787764491,-8.884391880750556,0.5,2.8,30,1,7,15,12,13.5
19,-0.51243644952774,42.7844352722168,6.51333999633789,0.346979677677155,54.9242134094238,-0.5232011580110626,12.158909073126786,0.9935454719982713,0.11343454091118989,-0.11343454091118989,0.9935454719982713,92.463932952901,-2.463932952901004,-1.3298393888860698,-1.290112277295267,5.460304275092802e-06,8.263142301648597e-06,100,-3.612303455818197,3.6123252970352975,0.5,2.8,30,1,7,15,12,13.5
20,-0.27320459485054,45.0437698364258,8.2571382522583,-0.41430139541626,58.1992530822754,-2.0289709185476097,12.99884320817231,0.9896335019667096,0.1436159175896121,-0.1436159175896121,0.9896335019667098,98.87163040443131,-8.871630404431315,-0.3437601215636352,-4.645174817320878,0.0034594922569387188,0.008219607138656122,100,-12.999570503984579,13.013408473012333,0.5,2.8,30,1,7,15,12,13.5
21,-0.0491710565984249,46.9311103820801,3.67375779151917,-1.26952433586121,60.8348960876465,-2.1087339899293998,13.797019969262797,0.9979450702341384,0.06407524323309804,-0.06407524323309804,0.9979450702341383,98.68982798900865,-8.689827989008649,0.4572389487505717,-4.549983295204757,0.9294209034539102,2.1895671758529955,100,-10.881111419665498,14.598795033481139,0.5,2.8,30,1,7,15,12,13.5
22,0.00840100739151239,48.439697265625,358.217869639397,-2.19797158241272,63.5271034240723,-1.7361017279910258,15.148724546477819,0.9995163082682982,-0.031099027407819998,0.03109902740782,0.9995163082682982,96.53779233433929,-6.5377923343392865,1.7478819707850892,-3.423180061375995,47.2961532474081,99.47023161418672,100,85.00740232296342,100,0.5,2.8,30,1,7,15,12,13.5
23,-0.0594163835048676,50.1713676452637,357.259830951691,-3.14590311050415,66.2787551879883,-2.3129159147415033,16.236525297575145,0.9988566039876562,-0.04780674293701897,0.04780674293701897,0.9988566039876563,98.10731919090811,-8.107319190908115,2.9004369992833503,-4.24498240174408,43.66437592008122,99.9998330624017,100,75.44280111527901,99.21470256504587,0.5,2.8,30,1,7,15,12,13.5
24,-0.169898867607117,52.3819465637207,356.369238853455,-4.09857654571533,69.082649230957,-2.863198044091949,16.915970998976306,0.9979928734118164,-0.06332633432645532,0.06332633432645532,0.9979928734118166,99.60683492813921,-9.606834928139207,3.6565724396774364,-5.0301270057486605,40.722718921954424,99.99999916081688,100,67.3610822278126,95.5297934600051,0.5,2.8,30,1,7,15,12,13.5
25,-0.359593749046326,54.9851875305176,353.870329380035,-5.32231569290161,72.658317565918,-3.0472302705862244,18.10200325981126,0.994282781960193,-0.10677897497868727,0.10677897497868727,0.994282781960193,99.55539291744529,-9.555392917445289,4.856691813619207,-5.0031920319350105,40.81397386420692,99.99999999981146,100,67.61901003899581,95.63688541783188,0.5,2.8,30,1,7,15,12,13.5
26,-0.680562973022461,57.7937698364258,351.088835716248,-6.42185497283936,75.6499481201172,-2.906019254664457,18.5299916032807,0.9879297011523849,-0.1549028908089185,0.15490289080891848,0.9879297011523847,98.91297716121814,-8.912977161218137,5.256479859668069,-4.666823928549418,42.00781962233807,99.99999999998852,100,70.94853224473776,97.08274624461451,0.5,2.8,30,1,7,15,12,13.5
27,-1.16523194313049,60.7992210388184,348.344752311707,-7.37347459793091,78.4122695922852,-2.52200419369656,18.504087414802143,0.9793809040289849,-0.20202238693612243,0.20202238693612243,0.9793809040289848,97.76127358376303,-7.761273583763029,5.1751641547714975,-4.063793345541743,44.438768295054864,99.9999999999797,100,77.49891522259284,100,0.5,2.8,30,1,7,15,12,13.5
28,-1.8257749080658,63.9652671813965,345.797312736511,-7.95514631271362,81.1347045898438,-1.7294496069854741,18.1484924661968,0.9694338435210222,-0.24535285414288166,0.24535285414288166,0.9694338435210222,95.44352874877482,-5.443528748774824,4.7307096608635675,-2.8502249877926378,50.963230060786714,99.99999999954458,100,93.94583015575404,100,0.5,2.8,30,1,7,15,12,13.5
29,-2.67616844177246,67.3450317382813,344.229412078857,-8.19949817657471,83.7273254394531,-0.8629360854351535,17.266790656727654,0.9623576384363434,-0.2717862684964499,0.2717862684964498,0.9623576384363433,92.8610698178589,-2.8610698178589047,3.7883405296981465,-1.4980526535321705,63.27019959277848,99.99999966636341,100,100,100,0.5,2.8,30,1,7,15,12,13.5
30,-3.64035701751709,70.8115463256836,343.757764816284,-8.33739280700684,86.2356796264648,-0.19545343069398236,16.122277483173562,0.9600877684481208,-0.27969890395978914,0.27969890395978914,0.9600877684481208,90.69457358623953,-0.6945735862395281,2.6234621991684968,-0.3636778793179364,85.63258671134784,99.99883970014461,100,100,100,0.5,2.8,30,1,7,15,12,13.5
31,-4.68053579330444,74.4148025512695,343.698055267334,-8.4769458770752,89.1325454711914,0.4874816151636474,15.19167692705269,0.9597957650362203,-0.2806992864589014,0.2806992864589014,0.9597957650362204,88.16208186955672,1.8379181304432848,1.6994962476085895,0.9623316827500185,70.85661878779068,99.25825417739395,100,100,100,0.5,2.8,30,1,7,15,12,13.5
32,-5.78603935241699,78.2066650390625,343.703411102295,-8.57275295257568,91.3713073730469,1.0193755573252057,13.417691826248344,0.9598219997572248,-0.2806095664478347,0.28060956644783475,0.9598219997572248,85.65544238235452,4.344557617645478,-0.04364163411795374,2.2748050491154346,0.03710060372162916,0.06713881975048432,100,6.443655344966475,-6.295252930079958,0.5,2.8,30,1,7,15,12,13.5
33,-6.83096170425415,81.8152160644531,344.568423271179,-8.64680862426758,93.5409545898438,1.3696877131174665,11.786186812166573,0.9639489051029276,-0.26608740735116915,0.26608740735116915,0.9639489051029277,83.37131835121518,6.628681648784821,-1.634493521018408,3.470769595134645,4.6321952817438113e-07,9.79440378304445e-07,100,9.718155792816063,-9.718153939937949,0.5,2.8,30,1,7,15,12,13.5
34,-7.72800636291504,85.1015014648438,346.57648563385,-8.70210552215576,95.6606597900391,1.5037906950447366,10.496823674525144,0.972680686228876,-0.232147114212783,0.232147114212783,0.972680686228876,81.84719438615299,8.152805613847008,-2.89600576628907,4.268799037101231,6.238031201116263e-11,1.4318692405492754e-10,100,11.952637304008206,-11.952637303758685,0.5,2.8,30,1,7,15,12,13.5
35,-8.35453605651855,87.982177734375,354.006712436676,-8.7430419921875,97.8340225219727,0.6422679129896554,9.83856059131161,0.9945341344835107,-0.10441195021229226,0.10441195021229224,0.9945341344835108,86.26499227170503,3.7350077282949745,-3.6404978532906664,1.9556454733854323,4.542297272433425e-13,7.809113287511214e-13,100,5.475807325480119,-5.475807325478302,0.5,2.8,30,1,7,15,12,13.5
36,-8.60839557647705,90.409309387207,358.876212596893,-8.78138542175293,100.083877563477,0.01678621330194971,9.676100098020267,0.9998076557818576,-0.01961253272747593,0.019612532727475925,0.9998076557818578,89.90060270133434,0.09939729866566438,-3.823885341529648,0.0520443038791203,2.1089947043400537e-13,2.1631792276183513e-13,100,0.14572405086195864,-0.14572405086111503,0.5,2.8,30,1,7,15,12,13.5
37,-8.65855598449707,92.3705520629883,0.0593470260500908,-8.82997131347656,102.95858001709,-0.1823823250688022,10.587844722102359,0.999999463558186,0.0010358008206252662,-0.0010358008206252662,0.9999994635581861,90.98685845753245,-0.986858457532449,-2.9105845689269376,-0.5167178800528162,1.0498578541891896e-10,1.2929534963444063e-10,100,-1.4468100639379136,1.4468100643578568,0.5,2.8,30,1,7,15,12,13.5
38,-8.66372680664063,93.9509735107422,359.817615747452,-8.86958408355713,105.258850097656,-0.1698609974230969,11.308474581696995,0.9999949336049797,-0.003183200334957389,0.003183200334957389,0.9999949336049795,90.86055695194977,-0.860556951949775,-2.190249776262405,-0.45058656637350625,1.66216088587479e-08,2.001911543605059e-08,100,-1.2616423526025997,1.2616424190890352,0.5,2.8,30,1,7,15,12,13.5
39,-8.67101001739502,95.2245559692383,359.388982117176,-8.89664363861084,107.332038879395,-0.09650572507445798,12.109200617538198,0.9999431371705969,-0.01066407170948304,0.01066407170948304,0.9999431371705967,90.4566159120669,-0.4566159120668943,-1.3904148315989122,-0.23908353247692635,4.857825252540648e-06,5.40744587033311e-06,100,-0.6694241752848886,0.6694436065858989,0.5,2.8,30,1,7,15,12,13.5
40,-8.68454551696777,96.2507858276367,359.00161588192,-8.9054126739502,109.241500854492,0.005519297682970131,12.99259130225186,0.9998481869595537,-0.017424208265890855,0.017424208265890858,0.9998481869595539,89.9756605563331,0.02433944366690355,-0.5074075254398309,0.012744102902734467,0.0025979296831540365,0.0026144314162621337,100,0.040879347493964574,-0.03048762876134843,0.5,2.8,30,1,7,15,12,13.5
41,-8.69951915740967,97.0636978149414,358.898193717003,-8.89718627929688,110.91934967041,0.06879923080819078,13.856890967921544,0.9998151064141925,-0.01922896216588208,0.019228962165882078,0.9998151064141925,89.71552975498287,0.2844702450171326,0.3570617603814359,0.1489482719851187,1.0244311779272248,1.098077583039723,100,2.465917517412782,1.6318071942961172,0.5,2.8,30,1,7,15,12,13.5
42,-8.71291065216064,97.746940612793,358.895178556442,-8.86945343017578,112.512474060059,0.1281890928291861,14.765806824557863,0.9998140931156602,-0.019281576888569196,0.019281576888569192,0.9998140931156604,89.50260019139517,0.49739980860482547,1.2663632497538106,0.2604379307683148,77.12047086786454,86.5825564214174,100,100,100,0.5,2.8,30,1,7,15,12,13.5
43,-8.7324914932251,98.7483215332031,358.73529624939,-8.8200626373291,114.008941650391,0.24927423457380654,15.258835388796134,0.9997563958295317,-0.02207145210321621,0.02207145210321621,0.9997563958295317,89.06407724607811,0.9359227539218865,1.7608713731031642,0.49004800800808773,81.52541415257335,99.51605336673904,100,100,100,0.5,2.8,30,1,7,15,12,13.5
44,-8.76529026031494,100.435455322266,358.738704800606,-8.72996139526367,115.785789489746,0.37321149416800364,15.345837232377729,0.9997577071008347,-0.022011976114871882,0.022011976114871885,0.9997577071008347,88.60683853200563,1.393161467994375,1.8503748221992833,0.7294576388525833,75.84339462429061,99.74077249630702,100,100,100,0.5,2.8,30,1,7,15,12,13.5
45,-8.80753612518311,102.619316101074,358.743056535721,-8.67190551757813,117.264663696289,0.4568589366880049,14.638848375413874,0.9997593760731123,-0.021936042348178645,0.021936042348178645,0.9997593760731124,88.21245532023389,1.787544679766114,1.1459756194795396,0.9359562056527906,52.84863797904431,73.53287788118345,100,100,100,0.5,2.8,30,1,7,15,12,13.5
46,-8.8577241897583,105.226043701172,358.747579455376,-8.71224498748779,118.888160705566,0.4440589983796843,13.655673430702814,0.9997611045857796,-0.02185712143494451,0.02185712143494451,0.9997611045857796,88.13749616637828,1.862503833621716,0.16289154022839725,0.9752047268314682,0.20234665678562228,0.28438199161852745,100,3.1352665486993554,-2.3258799215568664,0.5,2.8,30,1,7,15,12,13.5
47,-8.90695285797119,107.959007263184,359.195457518101,-8.8965368270874,120.621368408203,0.1882129634365915,12.660966556348708,0.9999014139275278,-0.014041453832512004,0.014041453832512004,0.999901413927528,89.1483261444596,0.8516738555403975,-0.8376345708794979,0.4459353879700346,0.00021547781056114975,0.00025910571818433913,100,1.2490500419372192,-1.2481881306949745,0.5,2.8,30,1,7,15,12,13.5
48,-8.93887424468994,110.490455627441,359.668387085199,-9.25875663757324,122.476165771484,-0.2505072819614758,11.987360781422096,0.9999832510957751,-0.0057877048926250445,0.005787704892625045,0.9999832510957751,91.19717103981222,-1.1971710398122184,-1.5100220015926507,-0.6268372906274198,1.835299715115687e-06,2.3408794904965847e-06,100,-1.7551407431573451,1.7551480843562055,0.5,2.8,30,1,7,15,12,13.5
49,-8.95130729675293,112.83292388916,359.709933638573,-9.82766723632813,124.421630859375,-0.817679820427742,11.592995113277123,0.9999871850018924,-0.005062591430371022,0.005062591430371022,0.9999871850018925,94.03451776266215,-4.034517762662148,-1.8782042701998094,-2.112468560659489,1.0081609841502251e-07,1.7786167292091678e-07,100,-5.914911768214371,5.914912171478766,0.5,2.8,30,1,7,15,12,13.5
50,-8.97939014434814,114.689476013184,357.544967889786,-10.8655567169189,126.92212677002,-1.3604462905632446,12.302217473638493,0.9990821480275154,-0.042835283268887976,0.042835283268887976,0.9990821480275154,96.31043932573111,-6.31043932573111,-1.1227883237700276,-3.304138304440164,1.696875390705208e-05,3.520408494769581e-05,100,-9.251553314924646,9.251621189940273,0.5,2.8,30,1,7,15,12,13.5
51,-9.06684017181396,116.155960083008,354.045761585236,-11.8969612121582,128.814682006836,-1.5017114028831577,12.884009030975314,0.9946050640267151,-0.1037341149883388,0.1037341149883388,0.9946050640267151,96.64818186674796,-6.6481818667479615,-0.5287693009567231,-3.4809798853840457,0.0010635336237996647,0.002251322552847103,100,-9.744616611827729,9.748870746322927,0.5,2.8,30,1,7,15,12,13.5
52,-9.21720409393311,117.354614257813,350.322381973267,-12.9794855117798,130.581527709961,-1.4852399994409353,13.67113978722143,0.9857692124226096,-0.16810431237689288,0.1681043123768929,0.9857692124226095,96.20032702080576,-6.200327020805759,0.2515817612988851,-3.2464836364029432,0.2561236273075556,0.5277939057460488,100,-8.577906927313128,9.602401436543351,0.5,2.8,30,1,7,15,12,13.5
