time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-72.37407699162878,2.6894938757763428e-45,2.303784676342039e-44,100,-100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
1,1,0.977645814418793,0.926719605922699,353.784226417542,1.00964665412903,15.2776641845703,1.5856331425828811,14.263113330907103,0.9941211939739483,-0.10827304231345583,0.10827304231345583,0.9941211939739484,83.65646409449248,6.343535905507522,0.8509802575697645,1.598580774523171,14.44612682412346,23.28732121950255,100,33.3682798169118,24.41622747958204,0.5,2.8,30,1,0.2,1,8,15,12,13.5
2,1,0.948180913925171,0.964894711971283,348.408298492432,1.05362915992737,16.1969890594482,3.1639743001134475,14.900237721970907,0.9796043626497186,-0.2009360412609912,0.2009360412609912,0.9796043626497184,78.01165947472796,11.988340525272037,1.7324593399432118,4.297054152663194,43.32572855637075,99.71559404575888,100,98.68320874019844,74.61970548528456,0.5,2.8,30,1,0.2,1,8,15,12,13.5
3,1,0.841927587985992,1.49890089035034,348.802751541138,1.17012679576874,17.5857429504395,3.4458112602988593,15.716888589814474,0.980964482022136,-0.19418724214284144,0.19418724214284144,0.9809644820221358,77.63398137251733,12.366018627482674,2.590189625552675,4.692247944993412,41.91377702021651,99.99970138331727,100,96.96584828641457,70.68925979445146,0.5,2.8,30,1,0.2,1,8,15,12,13.5
4,1,0.640327334403992,2.51724982261658,348.814083099365,1.36461055278778,19.4576644897461,3.996849674144852,16.478089329683147,0.9810028678306114,-0.1939932300574331,0.1939932300574331,0.9810028678306114,76.36590729090207,13.634092709097928,3.4558908723407775,5.597277858088435,38.93297679222852,99.99999970666684,100,93.53833158710466,62.19357558180943,0.5,2.8,30,1,0.2,1,8,15,12,13.5
5,1,0.361237943172455,3.92830848693848,348.814786911011,1.59317278862,21.7569274902344,4.666951096309499,17.25099668114187,0.9810052507365616,-0.1939811795698128,0.1939811795698128,0.9810052507365616,74.86200462587823,15.137995374121772,4.371130882742488,6.649750510594193,36.15566588010752,99.99999999980614,100,90.93063318987878,53.692030330551304,0.5,2.8,30,1,0.2,1,8,15,12,13.5
6,1,0.0191777385771275,5.6581826210022,348.815086364746,1.81368362903595,24.243070602417,5.365444725045362,17.883800367234883,0.9810062645568036,-0.1939760523887072,0.1939760523887072,0.9810062645568037,73.29986043135679,16.700139568643213,5.1713232705298005,7.759363020459244,33.78809738561441,99.99999999999969,100,89.3024112285147,45.849978313942934,0.5,2.8,30,1,0.2,1,8,15,12,13.5
7,1,-0.374034613370895,7.64694452285767,348.811055183411,2.06240177154541,27.2912158966064,6.2020001709444585,18.798106658459854,0.9809926144805505,-0.19404507294598874,0.19404507294598874,0.9809926144805504,71.74088957749936,18.25911042250064,6.294787699372474,8.894308769041704,31.791225561603486,100.0,100,88.48651567652374,38.67838656989021,0.5,2.8,30,1,0.2,1,8,15,12,13.5
8,1,-0.825360953807831,9.89922904968262,348.3866147995,2.25019407272339,29.6535034179688,6.989261994297047,18.730739742835155,0.979528247885565,-0.20130675993178898,0.20130675993178898,0.9795282478855649,69.53724516253251,20.462754837467486,6.4922583651459895,10.40752706776296,29.607670985707543,100.0,100,88.35641776115136,30.0742661816788,0.5,2.8,30,1,0.2,1,8,15,12,13.5
9,1,-1.2977648973465,12.2598819732666,349.241516113281,2.41884350776672,31.9781036376953,7.332071436348025,18.67785244873706,0.9824227680137154,-0.1866695071195864,0.18666950711958638,0.9824227680137156,68.56729651987783,21.43270348012217,6.565429067042235,11.28515582214301,28.530518561678022,100.0,100,88.65947342535647,25.462600821355622,0.5,2.8,30,1,0.2,1,8,15,12,13.5
