time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-72.37407699162878,1.3625903974974564e-39,1.1671768083053615e-38,100,-100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
1,1,0.978181540966034,0.926128327846527,353.921135902405,1.01753354072571,15.1676378250122,1.5472675848206714,14.157263307529048,0.9943770763460684,-0.10589726170890951,0.10589726170890951,0.9943770763460683,83.76281716774287,6.237182832257133,0.7415638655923296,1.54066698203075,8.830445863581174,14.075262535642233,100,21.974759276848445,13.347024177476248,0.5,2.8,30,1,0.2,1,7,15,12,13.5
2,1,0.950616061687469,0.939669072628021,347.745504379272,1.08426749706268,15.7795791625977,3.2804415605206287,14.473406556597887,0.977214455276446,-0.2122543483624275,0.2122543483624275,0.977214455276446,77.22950016537095,12.77049983462905,1.340511924612363,4.721488346595155,38.27679425773701,91.5566864504516,100,89.77375588594046,63.333421145007584,0.5,2.8,30,1,0.2,1,7,15,12,13.5
3,1,0.855841934680939,1.40307223796844,348.847085952759,1.25024819374084,16.7091407775879,3.347581923967662,14.940715702369788,0.9811144468236417,-0.19342813196104586,0.19342813196104583,0.9811144468236415,77.37101687394626,12.62898312605374,1.811149219987188,4.844508142931038,41.22333835866224,99.65914181169,100,96.01129951753138,68.88205391711757,0.5,2.8,30,1,0.2,1,7,15,12,13.5
4,1,0.669565260410309,2.47273468971252,351.328641891479,1.56064140796661,17.9134464263916,3.2088350971129445,15.1298702226919,0.9885693778702129,-0.15076665790983218,0.15076665790983218,0.9885693778702128,78.02579298346008,11.974207016539921,1.966402155509952,4.708865898159976,41.804625719984244,99.88476685999386,100,96.79407595481642,70.42442692512056,0.5,2.8,30,1,0.2,1,7,15,12,13.5
5,1,0.462772250175476,4.05022954940796,354.438627243042,1.98183572292328,19.4166660308838,3.001104085734924,15.146890711959776,0.9952929615216405,-0.09691192261781882,0.09691192261781881,0.9952929615216405,78.79294241654688,11.207057583453121,1.9413381535885108,4.502395191689103,42.57232852131296,99.86269778787366,100,97.75136357935541,72.53795050589643,0.5,2.8,30,1,0.2,1,7,15,12,13.5
6,1,0.311162024736404,6.00397205352783,358.091659188271,2.41429376602173,21.2241840362549,2.6088085964144376,15.141734828863722,0.999445378798888,-0.03330067262905143,0.03330067262905144,0.9994453787988881,80.22433747731525,9.775662522684755,1.8648304878495328,3.9212173334089933,44.97227055720527,99.76566167213058,100,100,78.96513258086536,0.5,2.8,30,1,0.2,1,7,15,12,13.5
7,1,0.27455797791481,8.33177185058594,2.32767653465271,2.79418420791626,23.2449169158936,1.9118581536614505,15.003173346932302,0.9991748930140028,0.04061444534221917,-0.04061444534221917,0.9991748930140028,82.73792395364103,7.262076046358971,1.624497085120602,2.7280761089158876,51.14530089487654,98.75250545078325,100,100,94.65198868478859,0.5,2.8,30,1,0.2,1,7,15,12,13.5
8,1,0.406148165464401,10.9118738174438,5.82039451599121,3.12848210334778,26.1367301940918,1.1643403410558448,15.422440316924584,0.9948446746672833,0.10141042000774374,-0.10141042000774375,0.9948446746672834,85.68255920819041,4.317440791809588,1.9663296796269965,1.2601176080438943,66.44059099924968,99.88470845121483,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
9,1,0.667146742343903,13.6109714508057,6.52777481079102,3.28599882125854,28.6058235168457,0.8971862490465257,15.195362171668744,0.993516862332278,0.11368484622598211,-0.11368484622598213,0.9935168623322782,86.62098377076056,3.37901622923944,1.721825603181097,0.8347376111820972,73.35775610450415,99.36490471878552,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
10,1,0.977900564670563,16.3905391693115,6.62042474746704,3.45009756088257,31.1805648803711,0.7505510218723044,14.97642452942124,0.9933317297926126,0.11529125980409854,-0.11529125980409854,0.9933317297926126,87.13099358221385,2.869006417786153,1.4952198557368188,0.6192661562074736,76.2057047609409,96.97205593241026,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
11,1,1.30581486225128,19.2379779815674,6.6348934173584,3.68498396873474,33.7911415100098,0.6817317727696703,14.73058912986265,0.9933025840884947,0.11554209814227476,-0.11554209814227476,0.9933025840884947,87.35024161074261,2.6497583892573857,1.2463559675884461,0.5517301152825536,68.13173276983358,84.87065008047595,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
12,1,1.64866840839386,22.1974830627441,6.63731718063354,3.97446870803833,36.3087120056152,0.6791781353775788,14.285476763915662,0.9932976954628583,0.11558411736988274,-0.11558411736988272,0.9932976954628583,87.2780215106982,2.7219784893018044,0.801612822054345,0.6380693737478211,15.596397071649532,19.96137386167833,100,32.979388389792966,29.406199896805166,0.5,2.8,30,1,0.2,1,7,15,12,13.5
13,1,1.99074947834015,25.1468677520752,6.63773059844971,4.29920625686646,38.7428703308105,0.7214034706227177,13.77170417384408,0.9932968614395619,0.11559128450846007,-0.11559128450846007,0.993296861439562,87.00141465452326,2.998585345476741,0.2905858765790281,0.8359490165121228,0.5109635965390149,0.6923413466690587,100,3.3625844393119735,-1.3187300531559139,0.5,2.8,30,1,0.2,1,7,15,12,13.5
14,1,2.34453248977661,28.1957397460938,6.66144227981567,4.7490701675415,41.7141532897949,0.8201367932299171,13.706081928206283,0.993248939284282,0.1160023474359414,-0.1160023474359414,0.9932489392842819,86.57565057680706,3.424349423192936,0.2305974444782386,1.1191653953953515,0.31325757665779413,0.45602012650652146,100,3.760178260422572,-2.507147953791396,0.5,2.8,30,1,0.2,1,7,15,12,13.5
15,1,2.69254875183105,31.0658931732178,8.4923210144043,5.13664674758911,44.0102996826172,0.5057107985919949,13.163416406147672,0.9890356644260594,0.14767685835398514,-0.1476768583539851,0.9890356644260596,87.79989852084641,2.200101479153588,-0.32687300245495265,0.5107900570614172,0.007526315172429748,0.00925091008641819,100,1.4452647901168276,-1.4151595294271087,0.5,2.8,30,1,0.2,1,7,15,12,13.5
16,1,3.05769038200378,33.4685554504395,10.4107971191406,5.54323625564575,46.2584915161133,0.13342852170236785,13.028530219621794,0.9835374353688342,0.1807044914441709,-0.1807044914441709,0.9835374353688341,89.41323973047858,0.5867602695214202,-0.4707865604249921,-0.3250707180176125,0.0029348397229977145,0.003378344369505092,100,-0.9043283310033194,0.9160676898953104,0.5,2.8,30,1,0.2,1,7,15,12,13.5
17,1,3.40218806266785,35.3961944580078,10.4262828826904,5.95257425308228,48.4676971435547,0.1427217078996197,13.317217528170467,0.9834885590765112,0.1809703129400174,-0.1809703129400174,0.9834885590765111,89.3859799586789,0.6140200413210977,-0.18201771368813802,-0.2943540857184403,0.022410745926503602,0.0254966346844663,100,-0.7793699481586256,0.86901293186464,0.5,2.8,30,1,0.2,1,7,15,12,13.5
18,1,3.68321919441223,36.9489974975586,9.96557140350342,6.35749006271362,50.6464538574219,0.2634890005669983,13.953587673210977,0.9849119190771402,0.1730563828923541,-0.17305638289235406,0.9849119190771403,88.91819838546499,1.08180161453501,0.456075215023926,-0.029005515536864448,2.1413554139074114,2.172188985075046,100,4.2014953843116025,4.363926271318043,0.5,2.8,30,1,0.2,1,7,15,12,13.5
19,1,3.90722465515137,38.2289009094238,9.80852699279785,6.85160493850708,53.4494781494141,0.30842203514063726,15.499684597428564,0.9853825562954153,0.17035614972378568,-0.17035614972378568,0.9853825562954152,88.86004460120975,1.1399553987902493,2.0027528771997307,0.019909839005362626,98.93063940974326,99.91063212779503,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
20,1,4.16966962814331,39.7480850219727,9.8166618347168,7.18679428100586,55.9039192199707,0.21844304355863686,16.433694120338057,0.9853583592357867,0.17049605240051185,-0.17049605240051183,0.9853583592357869,89.23844710058711,0.7615528994128908,2.93514587109323,-0.16645350973302594,92.59034754994595,99.99986907058816,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
21,1,4.5327467918396,41.8519134521484,9.81830501556396,7.41182136535645,58.5011215209961,-0.0021886212290316287,16.896307138827456,0.9853534691886053,0.17052431133999635,-0.17052431133999635,0.9853534691886053,90.0074216666189,-0.0074216666188959834,3.3963072805762664,-0.5705805371978756,79.79393301100234,99.99999481105849,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
22,1,4.9646053314209,44.3535766601563,9.82273006439209,7.50415134429932,61.2098426818848,-0.373368895761927,17.042405751961287,0.985340296372319,0.17060041132690945,-0.17060041132690945,0.9853402963723191,91.25504818053739,-1.2550481805373863,3.5464951866008363,-1.2474117858034541,66.70504248354443,99.99999818658026,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
23,1,5.45713424682617,47.2053108215332,9.82757377624512,7.44238138198853,63.904914855957,-0.8942350125716834,16.793401228950167,0.9853258705109434,0.17068371012446226,-0.17068371012446226,0.9853258705109434,93.04807510902103,-3.0480751090210276,3.3171930206623337,-2.2413412432679505,55.54405511073114,99.99999097201218,100,100,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
24,1,5.99885749816895,50.3401756286621,9.83261394500732,7.2028489112854,66.5159606933594,-1.5760392567393444,16.14378264358632,0.985310852072539,0.17077038615663792,-0.17077038615663792,0.985310852072539,95.57584022750636,-5.575840227506362,2.720530749089022,-3.6647574549532305,46.30020479878877,99.9994118631735,100,82.3390887237085,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
25,1,6.56723213195801,53.6881828308105,8.8168830871582,6.64706802368164,69.6864929199219,-2.3732809063439944,15.821499208878853,0.9881832589027503,0.15327702640754726,-0.15327702640754723,0.9881832589027504,98.53096403358973,-8.530964033589726,2.4985092892110146,-5.362441835552339,39.643866340373634,99.99721754782682,100,64.27289554120073,94.30256982029381,0.5,2.8,30,1,0.2,1,7,15,12,13.5
26,1,7.08401489257813,57.1706047058105,6.15959787368774,6.01517009735107,72.1072311401367,-2.665348890441325,14.735710153471384,0.994226872561443,0.10729830323305167,-0.10729830323305167,0.9942268725614433,100.25262959923853,-10.252629599238531,1.4748201469966382,-6.4385403797136584,35.39067984992495,96.52343479101138,100,52.75344663665166,88.80927276304814,0.5,2.8,30,1,0.2,1,7,15,12,13.5
27,1,7.44081354141235,60.6525001525879,2.47179698944092,5.2374529838562,74.4269561767578,-2.7953699273088026,13.666614192179503,0.9990695715547502,0.04312761520659358,-0.043127615206593584,0.9990695715547502,101.55983347957964,-11.559833479579638,0.4495676100868664,-7.323301141912148,0.720089672744846,2.077468208274289,100,-19.06506385186432,21.945422542843705,0.5,2.8,30,1,0.2,1,7,15,12,13.5
28,1,7.57836437225342,64.1463623046875,358.049363017082,4.4075779914856,76.6179428100586,-2.744435572105285,12.572282209884493,0.9994205236725693,-0.034038461511170584,0.03403846151117059,0.9994205236725692,102.31407197674967,-12.314071976749673,-0.6316587481363793,-7.9312103825441485,0.0003666041250390133,0.0010956012199913447,100,-22.206655862873536,22.208122279373693,0.5,2.8,30,1,0.2,1,7,15,12,13.5
29,1,7.41378736495972,67.1624908447266,347.663459777832,3.58709669113159,78.7172927856445,-1.2696072248731847,12.10558164243061,0.976909516222341,-0.21365345097664962,0.21365345097664964,0.976909516222341,95.9871697949822,-5.987169794982194,-1.3280236030871642,-4.69823012871001,3.50586621608246e-06,8.368841288466973e-06,100,-13.155037348655597,13.155051372120461,0.5,2.8,30,1,0.2,1,7,15,12,13.5
30,1,6.79303979873657,69.5876388549805,333.754125595093,2.78866720199585,80.7477035522461,1.3437095260514904,11.780343316316394,0.8969045863011779,-0.44222410955522673,0.4422241095552267,0.8969045863011778,83.49275513665371,6.507244863346287,-1.6432700991933764,1.9789316161818644,5.336621497066693e-07,9.210785490981162e-07,100,5.541009592633519,-5.541007457984921,0.5,2.8,30,1,0.2,1,7,15,12,13.5
31,1,5.88734292984009,71.4721984863281,331.042364120483,1.69918978214264,83.2903594970703,2.0573723384145834,12.36837804748552,0.8749779330555508,-0.4841627997542106,0.48416279975421067,0.8749779330555509,80.55581589375598,9.444184106244025,-0.9616764890837501,3.648179632752655,5.043606022611567e-05,0.00010873831685533695,100,10.215003843827885,-10.214802099586981,0.5,2.8,30,1,0.2,1,7,15,12,13.5
32,1,5.13729858398438,72.9081878662109,334.690698623657,0.519731044769287,85.3459243774414,1.1428480723915984,13.217908979314403,0.9040131606253019,-0.4275046261928074,0.4275046261928074,0.9040131606253021,85.05837656457197,4.941623435428028,-0.23277649611609696,1.3509232241590485,0.011657003829168384,0.017873358328489165,100,3.805899035303672,-3.7592710199869988,0.5,2.8,30,1,0.2,1,7,15,12,13.5
33,1,4.5721378326416,74.140266418457,337.172780990601,-0.9878169298172,87.2954559326172,-0.020891681264627593,14.281865132107663,0.9216789538997674,-0.38795348424550863,0.38795348424550863,0.9216789538997675,90.083812884279,-0.08381288427899847,0.7818804123987366,-1.2836770708033634,11.80907988103437,17.845692527755876,100,20.023863963819323,27.212455560318155,0.5,2.8,30,1,0.2,1,7,15,12,13.5
34,1,4.09611749649048,75.2567825317383,336.662441253662,-2.80837297439575,89.0613555908203,-0.8709658204438133,15.410374575126657,0.918186894542627,-0.3961474809842498,0.3961474809842498,0.9181868945426271,93.23480991734348,-3.234809917343483,1.9349676386473647,-2.98345031552748,50.03183135947097,99.85644540481394,100,91.710001835465,100,0.5,2.8,30,1,0.2,1,7,15,12,13.5
35,1,3.43331718444824,76.7787551879883,336.201818466187,-4.88258171081543,90.5910339355469,-2.03533957546151,15.993455269236442,0.9149724751993199,-0.40351625695581345,0.40351625695581345,0.9149724751993198,97.2525209349734,-7.252520934973404,2.622444561433813,-5.216724656992155,40.10643948910561,99.99883140537816,100,65.60604993863319,94.81970801778925,0.5,2.8,30,1,0.2,1,7,15,12,13.5
36,1,2.56228017807007,78.7103042602539,334.494192123413,-7.15920305252075,91.865104675293,-3.109552336366267,16.058850968533527,0.9025416402800248,-0.43060258656984673,0.43060258656984673,0.9025416402800248,100.95883468193763,-10.958834681937631,2.8571394247946422,-7.347526762736356,34.61147505790392,99.9997739621394,100,48.64987518014604,89.79602505146963,0.5,2.8,30,1,0.2,1,7,15,12,13.5
37,1,1.50572562217712,80.8513259887695,331.230337142944,-10.2633113861084,93.1059722900391,-4.418252327086815,16.406268145005036,0.8765616375897473,-0.4812896170768498,0.4812896170768498,0.8765616375897473,105.07233093549675,-15.072330935496751,3.4907795015889427,-9.765831500382038,30.47727959613818,99.99999732158767,100,33.610230991206656,88.29888739334606,0.5,2.8,30,1,0.2,1,7,15,12,13.5
38,1,0.200996845960617,83.1476058959961,326.680862426758,-12.8640108108521,93.9549407958984,-4.980942864929447,16.20750199406218,0.8356239336251907,-0.549301958446138,0.549301958446138,0.8356239336251907,107.08341250223452,-17.083412502234527,3.455615963780886,-11.109654330289136,28.73651590513043,99.99999657408372,100,26.365999685451285,88.58006393507044,0.5,2.8,30,1,0.2,1,7,15,12,13.5
39,1,-1.35942244529724,85.4564361572266,321.402496337891,-15.4986724853516,94.7800979614258,-5.233972806511334,16.107594165329598,0.7815476536839819,-0.6238455458052601,0.62384554580526,0.7815476536839819,108.0009594329785,-18.000959432978505,3.436618940457393,-11.900439634427528,27.84182680666189,99.9999960868287,100,22.362422636926702,89.00488458972086,0.5,2.8,30,1,0.2,1,7,15,12,13.5
