time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-74.22982255551669,-1.5144435223454584,-13.135545124361219,100,-100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
1,1,0.977630734443665,0.927123963832855,353.783816337585,1.02323794364929,15.1706886291504,1.5876344829636229,14.154880117511372,0.9941204190117466,-0.10828015748007186,0.10828015748007186,0.9941204190117465,83.60035863341896,6.3996413665810366,0.7436376811759011,-1.0651299003224017,13.938803495860949,20.03084096951242,100,24.895243270819172,30.859970712624623,0.5,2.8,30,2,0,1,10,15,12,13.5
2,1,0.949654698371887,0.944997549057007,347.740307807922,1.11084055900574,15.8050336837769,3.3129343781203944,14.486929302413168,0.9771952003651535,-0.2123429781822496,0.2123429781822496,0.9771952003651536,77.11884852758597,12.881151472414032,1.3609102953637802,2.778217864403236,50.264742474885644,97.7027888329373,100,100,92.75047492944223,0.5,2.8,30,2,0,1,10,15,12,13.5
3,1,0.855175495147705,1.37170648574829,347.66358757019,1.32778549194336,16.7431354522705,3.745822780923898,14.91552883326035,0.9769099927520138,-0.2136512720796679,0.2136512720796679,0.9769099927520138,75.90252615793506,14.097473842064943,1.8786926844224734,3.907177437400891,45.24670913490496,100.23118817552476,100,100,79.55332144508743,0.5,2.8,30,2,0,1,10,15,12,13.5
4,1,0.651392340660095,2.30284070968628,347.664163589478,1.8824143409729,18.2998428344727,4.620223079393439,15.364668263334408,0.9769121406314222,-0.21364145076958355,0.21364145076958357,0.9769121406314222,73.26373713770916,16.736262862290843,2.5442978078093326,5.873049920305858,38.291689601159575,100.38741679042603,100,93.02791897917555,60.13883942546275,0.5,2.8,30,2,0,1,10,15,12,13.5
5,1,0.358745694160461,3.6406397819519,347.664531707764,2.59178066253662,19.8110313415527,5.636046454257113,15.32001921429132,0.9769135132311162,-0.21363517422568268,0.21363517422568265,0.9769135132311161,69.8020525096845,20.1979474903155,2.8238478417559207,8.390625124748881,32.657537729805206,100.076172990701,100,88.80882580890727,41.821325110313545,0.5,2.8,30,2,0,1,10,15,12,13.5
6,1,0.00156257674098015,5.27381324768066,347.664818763733,3.57057929039001,21.4521026611328,6.942796970827262,15.042356825630598,0.9769145835464167,-0.21363027981616117,0.21363027981616117,0.9769145835464166,65.22432328626567,24.775676713734327,3.067284890642874,11.652352807280238,28.129802495721385,100.05811794569553,100,88.88619285182745,23.633017131058104,0.5,2.8,30,2,0,1,10,15,12,13.5
7,1,-0.422488659620285,7.20751571655273,347.566697120667,4.84059143066406,23.269416809082,8.597821765134418,14.552049327772407,0.9765472995463318,-0.21530297663703374,0.21530297663703377,0.9765472995463318,59.4240314484794,30.575968551520603,3.4022092858578823,15.756681158078491,24.45543972147382,100.10816001161984,100,93.02958668556741,4.792172200327869,0.5,2.8,30,2,0,1,10,15,12,13.5
8,1,-0.848060190677643,9.29184913635254,351.206699371338,6.35024547576904,25.2035846710205,9.546130227770758,14.624306132847977,0.9882462627264303,-0.15287028556015386,0.15287028556015383,0.9882462627264306,56.86519217973101,33.13480782026899,3.9642186253154037,18.253109253106512,22.855529099489193,100.28632507617627,100,96.81976410767662,-5.397647709719848,0.5,2.8,30,2,0,1,10,15,12,13.5
9,1,-1.0731201171875,11.3306217193604,0.696331441402435,8.06124591827393,27.2508716583252,8.940213027196492,16.03008396787884,0.9999261498461226,0.012152977162381607,-0.012152977162381607,0.9999261498461228,60.850950758718845,29.14904924128116,4.854590733353334,17.18366470749069,23.599465500712018,100.63356873590091,100,95.31319218239796,-0.9153301795498905,0.5,2.8,30,2,0,1,10,15,12,13.5
10,1,-0.966877639293671,13.2111568450928,11.0932569503784,9.94280910491943,29.3482894897461,7.600953817961613,17.93470980822408,0.9813153148020434,0.1924064784121537,-0.19240647841215372,0.9813153148020434,67.03216307749314,22.967836922506862,5.9789197556741875,14.748918258385078,25.427717599731526,100.909660247779,100,92.15240632294126,9.558464075984837,0.5,2.8,30,2,0,1,10,15,12,13.5
11,1,-0.543476819992065,15.0677099227905,18.8772830963135,12.444486618042,31.7931823730469,6.8779915433638275,20.028026744574987,0.9462137127832868,0.3235422843166988,-0.3235422843166988,0.9462137127832868,71.04658889063779,18.953411109362207,7.676133333354212,13.308568674577216,26.85591928734185,101.58699624101341,100,90.97583086349991,16.4478462858675,0.5,2.8,30,2,0,1,10,15,12,13.5
12,1,0.120083533227444,16.8427848815918,25.2540130615234,14.6218900680542,33.5623741149902,5.9826869671144856,21.30855493834892,0.9044252658764622,0.4266320879215377,-0.4266320879215377,0.9044252658764622,74.31714047466022,15.68285952533978,8.632488719236154,12.143546939341864,27.779045289821408,100.71023423403868,100,89.56002200980004,21.5561591494856,0.5,2.8,30,2,0,1,10,15,12,13.5
13,1,0.996550917625427,18.5992031097412,30.4389457702637,16.9345226287842,35.13037109375,5.366214055569355,22.327162916300512,0.8621695026753029,0.5066199252463536,-0.5066199252463536,0.8621695026753029,76.48559691384665,13.51440308615335,9.46298014590473,11.47988746343572,28.46708700045328,100.5653485598958,100,89.07785889852657,24.790489103286546,0.5,2.8,30,2,0,1,10,15,12,13.5
14,1,2.06721115112305,20.3505229949951,34.7891960144043,19.3705863952637,36.4921607971191,5.000762614381097,23.12902157569806,0.8212568112072823,0.5705587174390084,-0.5705587174390084,0.8212568112072823,77.79978429778211,12.20021570221789,10.163458449146816,11.21764842521481,28.73040825539027,100.42355911739037,100,88.870232101382,26.051400920179073,0.5,2.8,30,2,0,1,10,15,12,13.5
