time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-46.39363909719793,3.3464308611404286e-45,2.303784676342039e-44,100,-100,100,0.5,2.8,20,1,8,15,12,13.5
1,0.978154718875885,0.926924705505371,353.920845508575,1.00361251831055,15.2452049255371,1.5416534678636877,14.235065898826312,0.9943765396111911,-0.10590230153718627,0.10590230153718626,0.9943765396111911,83.81897413129677,6.18102586870323,0.8183028519061537,2.157585051196282,10.661562327048419,18.945164421559628,100,27.364362797446425,15.281886510747249,0.5,2.8,20,1,8,15,12,13.5
2,0.949891090393066,0.949636518955231,348.05428314209,1.01980686187744,16.0795612335205,3.2000673592307516,14.78780169531297,0.9783441413120352,-0.2069848814778908,0.2069848814778908,0.9783441413120352,77.78951975498059,12.210480245019411,1.630086254992575,4.262261670506254,43.312500323098234,99.35722998948985,100,98.55933332361398,74.69066796877895,0.5,2.8,20,1,8,15,12,13.5
3,0.851885199546814,1.41267108917236,348.153935432434,1.05767619609833,17.1753921508789,3.4372264520680273,15.38477167593437,0.9787026620157145,-0.20528297387595004,0.20528297387595007,0.9787026620157147,77.40595000060412,12.594049999395878,2.264064361814455,4.3961527730049585,43.046739610219035,99.9959432993209,100,98.40270698485196,73.78425145602418,0.5,2.8,20,1,8,15,12,13.5
4,0.650199115276337,2.37380242347717,348.158595085144,1.11835157871246,18.2419757843018,3.7143926678228105,15.434421908430194,0.9787193536801236,-0.2052033789486929,0.2052033789486929,0.9787193536801237,76.46871046836488,13.531289531635124,2.3750777175485283,4.723311087353487,41.79930636008762,99.99833089586997,100,96.823883764765,70.37334167558548,0.5,2.8,20,1,8,15,12,13.5
5,0.364305555820465,3.73703861236572,348.159077644348,1.20293605327606,19.3204479217529,4.018425139219691,15.079728320352624,0.9787210819189428,-0.2051951359253283,0.2051951359253283,0.9787210819189429,75.07864245815968,14.921357541840324,2.105958695804553,5.208536359448024,40.127580520468925,99.98563043838605,100,94.83906284739231,65.67125923448339,0.5,2.8,20,1,8,15,12,13.5
6,0.0174050219357014,5.39155530929565,348.15936088562,1.31115889549255,20.3899555206299,4.343751706428743,14.413799953433236,0.9787220962876556,-0.20519029762222454,0.20519029762222454,0.9787220962876555,73.2292616161408,16.770738383859197,1.554096053390074,5.854092055778713,37.74812250105533,98.82579627216992,100,91.88770275829106,59.10478724593026,0.5,2.8,20,1,8,15,12,13.5
7,-0.399757415056229,7.38144779205322,348.159593582153,1.45019423961639,21.4727611541748,4.701934874138712,13.411906718788734,0.9787229296231785,-0.2051863227162638,0.20518632271626383,0.9787229296231785,70.68039749722283,19.319602502777173,0.7122283050242402,6.743813476999971,3.2680775129652178,9.094310764275054,100,25.418832761530354,-12.346522709669484,0.5,2.8,20,1,8,15,12,13.5
8,-0.846853196620941,9.53629112243652,349.180163383484,1.75735676288605,23.0271892547607,5.090443227563059,12.76219533140364,0.9822223177742235,-0.18772138521285286,0.18772138521285286,0.9822223177742235,68.25447901523361,21.745520984766387,0.23995057960338784,7.590618774913863,0.07785982212141536,0.22820524957854724,100,21.409452214001643,-21.098012925515985,0.5,2.8,20,1,8,15,12,13.5
9,-1.13325214385986,11.6165332794189,0.584168076515198,2.1440863609314,24.4051132202148,3.146782457381345,12.821329289236422,0.9999480247463439,0.010195479679012485,-0.010195479679012485,0.9999480247463439,76.21027573486285,13.789724265137153,-0.2981545010890727,4.813521827375976,0.0012809029958980212,0.0030884167211400544,100,13.480422922644529,-13.475299310660937,0.5,2.8,20,1,8,15,12,13.5
10,-1.02366721630096,13.4408044815063,12.4724683761597,2.55270409584045,25.9496269226074,0.7904324248041728,12.986003511747592,0.9763998974228192,0.21597046166711817,-0.21597046166711817,0.9763998974228192,86.51681628440124,3.4831837155987557,-0.4899626970057245,1.2158604857809612,0.0004472653780593348,0.0006657888045708756,100,3.4053038909428097,-3.403514829430572,0.5,2.8,20,1,8,15,12,13.5
11,-0.670302510261536,14.950475692749,16.4473571777344,2.89191198348999,27.6498527526855,-0.1791791818005728,13.188307117698775,0.9590802807473191,0.2831342704118382,-0.2831342704118382,0.959080280747319,90.77838491387953,-0.7783849138795347,-0.31047575498134705,-0.2717075919010078,0.0024816189771457203,0.0027985220527092037,100,-0.7558180193685303,0.7657444952771132,0.5,2.8,20,1,8,15,12,13.5
