time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-69.5904586457969,-1.5634179679211417,-13.135545124361219,100,-100,100,0.5,2.8,30,0,0,1,10,15,12,13.5
1,1,0.978178799152374,0.926227450370789,353.921168327332,0.994194149971008,15.1059188842773,1.5175078139373142,14.098264988533263,0.9943771362754714,-0.10589669896929116,0.10589669896929114,0.9943771362754715,83.8564552393628,6.143544760637198,0.6797004782281455,3.2167525145029807,8.142575825237873,16.72056189310884,100,25.292058691084094,7.278244609867402,0.5,2.8,30,0,0,1,10,15,12,13.5
2,1,0.950707495212555,0.946422219276428,348.109582901001,0.975758612155914,15.5613107681274,3.0357728982257717,14.296142058758134,0.97854345971997,-0.20604052377935608,0.20604052377935608,0.97854345971997,78.01137333460903,11.988626665390967,1.114910018669132,6.277230243103827,28.21470125010043,76.11294285774231,100,74.00564718089157,38.853157819510145,0.5,2.8,30,0,0,1,10,15,12,13.5
3,1,0.860721826553345,1.44014918804169,350.185541152954,0.93042665719986,16.281078338623,2.59844225694771,14.611849118208756,0.9853649139763416,-0.17045816584838844,0.17045816584838844,0.9853649139763416,79.91643648976013,10.08356351023987,1.3410928443962487,5.27974150762928,38.65004323900167,96.85473735208944,100,92.08336269936532,62.51681025664135,0.5,2.8,30,0,0,1,10,15,12,13.5
4,1,0.683009088039398,2.59597086906433,351.801182746887,0.8442542552948,17.4071655273438,2.271799390108415,14.636817097323876,0.989779174961364,-0.14260850189522917,0.14260850189522917,0.989779174961364,81.17744490538159,8.822555094618409,1.3120723468868292,4.619479045190732,40.401320720647796,95.77311003914706,100,93.73718276782964,67.86810011476155,0.5,2.8,30,0,0,1,10,15,12,13.5
5,1,0.440235286951065,4.28513479232788,351.868581771851,0.718574166297913,18.9903583526611,2.3555075184681593,14.518011462372359,0.9899462454700289,-0.14144409171044794,0.14144409171044792,0.9899462454700286,80.78422294450847,9.215777055491529,1.2078575085270415,4.825369582442261,36.82061416332897,88.86950682666499,100,87.15226315749626,60.13019349581961,0.5,2.8,30,0,0,1,10,15,12,13.5
6,1,0.1341652572155,6.45321702957153,352.236837863922,0.516572117805481,21.5048809051514,2.4120590074445656,14.862058800013806,0.9908348929341111,-0.1350785510147658,0.13507855101476576,0.990834892934111,80.78147804724665,9.218521952753349,1.556520860758713,4.826806807287693,41.317519842042245,99.73545052152518,100,96.15009874449002,69.11998062367896,0.5,2.8,30,0,0,1,10,15,12,13.5
7,1,-0.209687471389771,8.98652839660645,352.387274265289,0.32814085483551,23.8286895751953,2.49932617012525,14.640094823976625,0.9911861408690205,-0.13247654188262314,0.13247654188262317,0.9911861408690203,80.311982416983,9.688017583017,1.3519024963032997,5.0726341444424925,39.395469102105245,97.08113268649852,100,92.99431380864947,64.58756259977152,0.5,2.8,30,0,0,1,10,15,12,13.5
8,1,-0.581729233264923,11.7795333862305,352.54306936264,0.124887779355049,26.3140068054199,2.586937750118021,14.31984560854835,0.9915426980774289,-0.12978088414451835,0.12978088414451835,0.9915426980774287,79.75973355368033,10.240266446319666,1.051639947979993,5.36179097309332,24.79642298632029,62.54300355202832,100,64.60586069730188,34.579831247979286,0.5,2.8,30,0,0,1,10,15,12,13.5
9,1,-0.948536813259125,14.7786722183228,355.024289131165,-0.0977841541171074,29.0136833190918,2.082197881574559,14.107578569975088,0.9962315561016097,-0.08673342278133006,0.08673342278133006,0.99623155610161,81.60408631361416,8.395913686385839,0.7604109732522755,4.396090126220625,3.5584803990843334,8.266167006016342,100,19.426013151586417,-5.192091555249083,0.5,2.8,30,0,0,1,10,15,12,13.5
