time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-46.39363909719793,1.6954173416598198e-39,1.1671768083053615e-38,100,-100,100,0.5,2.8,20,1,7,15,12,13.5
1,0.977684736251831,0.925516903400421,353.784100055695,0.993605494499207,15.230432510376,1.5646952552233906,14.219092543180038,0.9941209551828847,-0.1082752347781759,0.1082752347781759,0.9941209551828848,83.72033233397964,6.279667666020359,0.8049244665337767,2.192017534061658,11.381435333534833,20.334320730075,100,28.900519762442308,16.625221571697026,0.5,2.8,20,1,7,15,12,13.5
2,0.949370145797729,0.949303030967712,347.995063781738,0.966973662376404,16.0258712768555,3.1530838177598235,14.74317748637956,0.9781296848335143,-0.20799596065186027,0.20799596065186027,0.9781296848335144,77.92816482106274,12.071835178937265,1.5765785228846898,4.213865412610682,43.03426067800141,98.26395827784053,100,97.86734451131272,74.26969820069291,0.5,2.8,20,1,7,15,12,13.5
3,0.849483609199524,1.43599998950958,348.499101638794,0.898004055023193,17.2220268249512,3.195016340191733,15.459394168881705,0.9799215785385772,-0.19938329898580562,0.19938329898580562,0.9799215785385771,78.32299602081012,11.677003979189877,2.286101402276177,4.076043324106855,44.37965196302192,99.98769393068685,100,100,77.34638261854465,0.5,2.8,20,1,7,15,12,13.5
4,0.64872533082962,2.42315459251404,348.52156162262,0.763747334480286,18.7405052185059,3.359860490892476,15.968108810833563,0.9799996616333176,-0.1989991537634841,0.1989991537634841,0.9799996616333178,78.11768685401837,11.882313145981627,2.8177560195291775,4.147709743007701,44.07493507646192,99.99970221086679,100,99.7634574333454,76.53628287250228,0.5,2.8,20,1,7,15,12,13.5
5,0.361298143863678,3.83832120895386,348.522607803345,0.58739972114563,20.3440990447998,3.5059207556077765,16.130726689921662,0.9800032950548451,-0.1989812596242327,0.19898125962423266,0.9800032950548451,77.73780044375604,12.262199556243957,3.007326370116772,4.280315115860892,43.51808102772449,99.99992100414656,100,99.02104437985948,75.05127973103849,0.5,2.8,20,1,7,15,12,13.5
6,0.0133120529353619,5.55214166641235,348.522916793823,0.440977990627289,21.8514099121094,3.662277270846028,15.888258831316122,0.9800043681268678,-0.19897597456039476,0.19897597456039479,0.9800043681268678,77.01991481359099,12.980085186409013,2.804877905076445,4.530904473843584,42.520709825912384,99.99967411904382,100,97.7279521785868,72.35488712506273,0.5,2.8,20,1,7,15,12,13.5
7,-0.395829141139984,7.56742477416992,348.523158073425,0.325724214315414,23.6140804290771,3.899958768862534,15.582237276883756,0.9800052060305751,-0.19897184763923215,0.19897184763923215,0.9800052060305753,75.94853237097567,14.05146762902433,2.562870134317013,4.904887497277514,41.15157720606125,99.99822674508643,100,96.03683940449953,68.56946941974546,0.5,2.8,20,1,7,15,12,13.5
8,-0.840574681758881,9.75827789306641,348.523312568665,0.280876457691193,24.9970092773438,4.131066826950234,14.710910023911028,0.9800057425447738,-0.1989692051028668,0.19896920510286684,0.9800057425447739,74.31437977778043,15.68562022221957,1.7799406693983784,5.475314361902722,39.13140389690467,99.57627083692972,100,93.59368800713696,62.93192758048173,0.5,2.8,20,1,7,15,12,13.5
9,-1.32962679862976,12.167534828186,348.523431777954,0.256102353334427,26.4392108917236,4.393619273463667,13.670822370500971,0.9800061565169047,-0.19896716610778836,0.1989671661077884,0.9800061565169047,72.18329013011495,17.816709869885045,0.8595011962791101,6.2192049820412905,10.130774902131575,27.21995183848156,100,37.67532375397876,2.847775854547539,0.5,2.8,20,1,7,15,12,13.5
