time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-69.5904586457969,-1.5634179679211417,-13.135545124361219,100,-100,100,0.5,2.8,30,0,0,1,10,15,12,13.5
1,1,0.978162884712219,0.926694750785828,353.921039581299,0.987178385257721,15.2593059539795,1.5267730443858818,14.251062741146693,0.9943768983186122,-0.1058989333763864,0.1058989333763864,0.9943768983186122,83.88499938904062,6.115000610959385,0.8326140386589227,3.201806832681183,14.030028431270233,28.75918619672725,100,37.02511599404778,19.094997731033153,0.5,2.8,30,0,0,1,10,15,12,13.5
2,1,0.948546826839447,0.969301760196686,348.6964635849,0.93139785528183,16.1297016143799,2.954723157536704,14.869688257938034,0.9806025624737342,-0.19600666945271594,0.19600666945271594,0.9806025624737341,78.76127475634763,11.238725243652368,1.660409553371041,5.884582776862073,38.274695675259345,100.42701615297304,100,93.02622312573249,60.072559575304886,0.5,2.8,30,0,0,1,10,15,12,13.5
3,1,0.846821665763855,1.53559839725494,350.233399391174,0.785628139972687,17.4203701019287,2.6343073512524593,15.664933499263254,0.9855069511655283,-0.16963504709942726,0.16963504709942726,0.9855069511655283,80.45412106614894,9.545878933851057,2.3848895733399065,4.998210521774008,41.014186544017846,100.44884664471253,100,96.02336254900291,68.03338362706847,0.5,2.8,30,0,0,1,10,15,12,13.5
4,1,0.678041636943817,2.66895055770874,352.836669921875,0.508475959300995,18.9207897186279,1.8583336321274226,16.146133430116457,0.9921947127492641,-0.12469824374226447,0.12469824374226449,0.9921947127492641,83.43445119847895,6.565548801521047,2.752723729622062,3.437713313607299,47.531604142402564,100.12951042547006,100,100,85.43761100670469,0.5,2.8,30,0,0,1,10,15,12,13.5
5,1,0.506088733673096,4.31379127502441,356.077038526535,0.0615541562438011,20.5401077270508,0.6666322257842372,16.218710123415438,0.9976569413676092,-0.06841511047295362,0.06841511047295362,0.9976569413676093,87.64631557365558,2.3536844263444157,2.732404522800447,1.2323862837787203,66.92887444200709,99.99958419256988,100,100,100,0.5,2.8,30,0,0,1,10,15,12,13.5
6,1,0.381562173366547,6.30671262741089,357.375495433807,-0.498935878276825,22.2062606811523,-0.1515305300022214,15.923188865006198,0.9989510773420799,-0.045790229057058464,0.045790229057058464,0.9989510773420799,90.54522984306875,-0.5452298430687534,2.4239098569471977,-0.28548167825045195,88.1182578488786,99.90767395042255,100,100,100,0.5,2.8,30,0,0,1,10,15,12,13.5
7,1,0.28016197681427,8.4774055480957,357.485416650772,-0.965907335281372,23.9060611724854,-0.5679576923751692,15.468468804837483,0.9990370868888213,-0.0438736711559206,0.043873671155920606,0.9990370868888212,92.10279164214704,-2.1027916421470394,1.9788921795637062,-1.1010191291665261,68.85767950434136,99.80846724998968,100,100,100,0.5,2.8,30,0,0,1,10,15,12,13.5
8,1,0.175781384110451,10.8679285049438,357.498136758804,-1.29185461997986,26.1024436950684,-0.8012218879304269,15.284058754301505,0.9990468025644825,-0.043651876084352975,0.043651876084352975,0.9990468025644825,93.000816143304,-3.000816143303993,1.805045198190017,-1.57122365842958,62.324896008017724,99.9381924602373,100,100,100,0.5,2.8,30,0,0,1,10,15,12,13.5
9,1,0.0663407146930695,13.4037914276123,357.499858617783,-1.31476545333862,27.9368133544922,-0.7458341719757712,14.579434555649286,0.9990481139442619,-0.04362185260179946,0.04362185260179947,0.999048113944262,92.92850391596028,-2.9285039159602775,1.0984992576136818,-1.533361064731625,45.47461638084823,72.3798351903642,100,86.65582178044791,95.24264374294502,0.5,2.8,30,0,0,1,10,15,12,13.5
