time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-72.37407699162878,225.8371341792291,1934.4908488439155,100,100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
1,1,0.99983549118042,1.21884608268738,0.447624415159225,0.99561071395874,15.0901336669922,-0.11259325558813207,13.87083126038334,0.9999694824219649,0.007812440383619346,-0.007812440383619345,0.9999694824219649,90.46507498672509,-0.46507498672508524,0.3712882276748761,-2.108998765242993,-0.6092767170252241,-1.0742982221967128,100,-7.123749976730829,4.686643108629933,0.5,2.8,30,1,0.2,1,8,15,12,13.5
2,1,0.997928619384766,2.05904841423035,359.514625191689,0.958053231239319,15.997501373291,0.0782026806298241,13.938290615397165,0.9999641180029339,-0.00847128718757524,0.00847128718757524,0.999964118002934,89.67853758720854,0.3214624127914618,0.4385099970738029,-2.1511256079214904,0.6166173745521002,1.0945827894867093,100,-4.789916953075973,7.256386451284373,0.5,2.8,30,1,0.2,1,8,15,12,13.5
3,1,0.968640983104706,2.99948215484619,356.802854299545,0.878277242183685,17.056266784668,0.69374860480722,14.039945605599616,0.9984435437987736,-0.055771765675352476,0.05577176567535248,0.9984435437987736,87.17117392553281,2.828826074467188,0.5570750775140958,-0.7828939188968016,2.077089416739128,2.7734346986932086,100,1.9620758605672117,6.3462818063893005,0.5,2.8,30,1,0.2,1,8,15,12,13.5
4,1,0.917193353176117,3.79925918579102,355.765152931213,0.719791948795319,18.4741191864014,0.8867988646958191,14.64937101467296,0.9972697495878962,-0.07384474630530603,0.07384474630530602,0.9972697495878963,86.53583048632623,3.4641695136737667,1.1761876300341019,-0.3963022914922071,67.28902269008961,79.51223222463076,100,100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
5,1,0.832272052764893,4.91066884994507,355.526654720306,0.480194956064224,20.1301326751709,0.836042206187704,15.200561530379447,0.9969537260163104,-0.0779953087191511,0.0779953087191511,0.9969537260163104,86.85186135284177,3.148138647158234,1.7235356408877234,-0.510151204359564,79.80315963041363,98.0686740250227,100,100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
6,1,0.697435438632965,6.64780187606812,355.522015571594,0.192436128854752,21.9784278869629,0.6934966671667159,15.323256199692963,0.9969474075914838,-0.0780760302309229,0.0780760302309229,0.9969474075914838,87.40868807539235,2.591311924607652,1.8389412342834195,-0.7573186055794613,75.04924374815026,99.48820010942714,100,100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
7,1,0.526892125606537,8.84352493286133,355.525997638702,-0.203489184379578,24.5279636383057,0.495336248710291,15.693620244020563,0.9969528314820306,-0.07800674201607262,0.07800674201607262,0.9969528314820304,88.19217890826232,1.8078210917376791,2.201435423642593,-1.136792223029085,67.20350480199542,98.23654281790158,100,100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
8,1,0.321636110544205,11.4886827468872,355.530772209167,-0.546298205852509,26.6913032531738,0.3193486744071309,15.224026952810458,0.9969593284763683,-0.07792366369690801,0.07792366369690802,0.9969593284763683,88.79830426739753,1.2016957326024738,1.7273760128179951,-1.4325660494910732,64.83322059398155,101.11833647819094,100,100,100,0.5,2.8,30,1,0.2,1,8,15,12,13.5
9,1,0.086193859577179,14.5263442993164,355.535815238953,-0.93409526348114,28.9465770721436,0.10521823868944713,14.45589956520859,0.9969661832586464,-0.07783591355336722,0.07783591355336722,0.9969661832586464,89.5829761737451,0.41702382625490486,0.9562824791559326,-1.836764105097015,24.96612755005887,42.04968980764847,100,44.7893156058461,55.07519459438939,0.5,2.8,30,1,0.2,1,8,15,12,13.5
