time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,omega,v,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length
10,-0.161545947194099,13.5429630279541,359.18242931366,1.76074612140656,29.865348815918,2.154997491503692,16.293295259699427,0.9998981952612546,-0.014268816113671928,0.014268816113671926,0.9998981952612548,82.46562850552132,7.534371494478678,1.3149958964705868,16.431034060210827,25,36.544056630539295,29.180079610304013,0.5,2.8
11,-0.176093816757202,15.8256530761719,1.28663992881775,2.7903904914856,31.6921825408936,2.609465899686398,15.929139152016552,0.9997478723134458,0.022454215745334502,-0.022454215745334502,0.9997478723134459,80.69660449947223,9.30339550052777,1.6237488309943546,15.434013636412844,25,35.414523999609884,26.321530546041497,0.5,2.8
12,-0.110424429178238,18.1247596740723,3.59450244903564,4.37780332565308,33.7905883789063,3.497232939699094,15.916398435384894,0.9980327486073846,0.06269475821142424,-0.06269475821142423,0.9980327486073847,77.60760340247515,12.39239659752485,2.162881228397512,14.057191680589453,25,34.17045080069194,22.058315921665873,0.5,2.8
13,0.0519079491496086,20.3964214324951,6.51171398162842,5.85744333267212,35.3928527832031,4.067391616165505,15.558069282098474,0.9935486907922202,0.11340634473020172,-0.11340634473020172,0.9935486907922201,75.34890849988139,14.65109150011861,2.557097856880249,13.255377551487484,25,33.670629102239666,19.35088110371027,0.5,2.8
14,0.337031900882721,22.6498050689697,10.1531524658203,7.4794864654541,36.9161338806152,4.515736364315696,15.301990722025346,0.9843400711909003,0.17627995985900716,-0.17627995985900713,0.9843400711909003,73.55826049461268,16.441739505387318,2.8696248912423266,12.708830125779508,25,33.45260994703753,17.382710556080504,0.5,2.8
15,0.740555346012115,24.7362995147705,14.1685876846313,9.23190784454346,38.3447265625,4.902028625076888,15.272932571271868,0.9695796935566555,0.24477585224564494,-0.24477585224564496,0.9695796935566556,72.20535169281035,17.794648307189647,3.105752021948947,12.337968325053973,25,33.372042311565,15.979830988650896,0.5,2.8
16,1.28438341617584,26.7673397064209,18.3645210266113,11.0995454788208,39.6957054138184,5.24205938195842,15.362319473836568,0.9490712874573602,0.3150614088142636,-0.3150614088142636,0.9490712874573602,71.1589024146399,18.841097585360107,3.288391875540872,12.072376642177504,25,33.35225053586945,14.937256032840567,0.5,2.8
17,1.95852899551392,28.6958141326904,22.6441631317139,13.0329313278198,41.0436706542969,5.466709107694799,15.659726665169124,0.9229137311112987,0.38500681153223953,-0.38500681153223953,0.9229137311112987,70.75623630781357,19.243763692186434,3.3586703690439386,11.974654607182668,25,33.35358624768836,14.545032181042309,0.5,2.8
18,2.74153065681458,30.48512840271,27.0259342193604,15.5431127548218,42.828857421875,5.794747969151524,16.81276438556757,0.8908009397879155,0.454393756199363,-0.454393756199363,0.8908009397879156,70.9827914086827,19.0172085913173,3.3191290445703956,12.029343287512146,25,33.3522478998214,14.765125250227186,0.5,2.8
19,3.65683960914612,32.2070083618164,31.3582553863525,17.6311340332031,44.4299659729004,5.572395858596644,17.709601966382003,0.8539301683906335,0.5203876127583597,-0.5203876127583597,0.8539301683906334,72.53361294395168,17.46638705604832,3.048459625557625,12.42496295099404,25,33.38561285354943,16.31423895042673,0.5,2.8
20,4.68296575546265,33.8298187255859,35.5024871826172,19.7632522583008,46.2339019775391,5.073188941807564,18.855743854056506,0.8140903095493531,0.5807382955323668,-0.5807382955323668,0.8140903095493529,74.94102490743497,15.058975092565035,2.628286973410777,13.124694217569736,25,33.60859196068965,18.890184909589298,0.5,2.8
21,5.81763124465942,35.3708076477051,39.2583198547363,21.9677963256836,48.2536506652832,4.352593123680885,20.195306619598018,0.7743007614997498,0.6328177705634597,-0.6328177705634596,0.7743007614997498,77.83737258559634,12.162627414403659,2.122778940746686,14.147163987670577,25,34.238109009431874,22.350546941250435,0.5,2.8
22,7.06018447875977,36.8536376953125,42.4291915893555,24.2313690185547,50.4530982971191,3.49898796626511,21.622950547316947,0.7381116949129516,0.6746785351800736,-0.6746785351800736,0.7381116949129517,80.80817445980735,9.191825540192653,1.6042761994526815,15.491607595178927,25,35.47518854882536,26.491241831890346,0.5,2.8
23,8.3829460144043,38.2762718200684,44.8812141418457,26.5173015594482,52.7959861755371,2.6038018796939166,23.084565661276166,0.7085712373423997,0.7056392857622515,-0.7056392857622515,0.7085712373423999,83.5645760005024,6.435423999497601,1.1231933755309504,17.157153366962145,25,37.45924818541095,31.169365282437628,0.5,2.8
24,9.84532356262207,39.7276878356934,46.7089576721191,28.5958976745605,55.0165557861328,1.7288934964723968,24.131813856631748,0.6857045639188943,0.7278799702016803,-0.7278799702016804,0.6857045639188943,85.90211750331368,4.097882496686324,0.7152154192702198,19.088889878407727,25,40.18038293077207,36.17517658285884,0.5,2.8
25,11.4682693481445,41.2456588745117,47.9828491210938,30.8516101837158,57.4822196960449,0.9114344155861769,25.26873753406288,0.6693530288338456,0.7429444950943221,-0.7429444950943221,0.6693530288338456,87.93425706709338,2.065742932906616,0.3605401567902477,21.43306723564864,25,43.875646910309975,41.856622032284584,0.5,2.8
26,13.1758003234863,42.7794494628906,48.7542839050293,32.5106391906738,59.314510345459,0.3147260699280032,25.439048329512165,0.6592895995122696,0.7518891035085898,-0.7518891035085898,0.6592895995122696,89.2911859225479,0.7088140774521037,0.1237113943602531,23.583736636638797,25,47.5138651774863,46.821081369068885,0.5,2.8
27,15.1201333999634,44.4837760925293,49.1603202819824,34.1702690124512,61.2005157470703,-0.18918637642512515,25.344057687096093,0.6539446979155217,0.7565423531225314,-0.7565423531225314,0.6539446979155217,90.42768919311887,-0.4276891931188658,-0.07464584595122084,24.11611390988423,25,48.02321945110504,48.44123618843188,0.5,2.8
28,17.1876487731934,46.2733383178711,49.2600898742676,35.8152465820313,63.170768737793,-0.6459829378949102,25.141464972588075,0.6526263339911879,0.7576799246259746,-0.7576799246259747,0.6526263339911879,91.47182968012619,-1.4718296801261914,-0.2568827394677699,22.299371746173414,25,43.87947182183707,45.31801516285658,0.5,2.8
29,19.3624458312988,48.1512641906738,49.0490570068359,37.5097198486328,65.2672576904297,-1.0332618871610464,24.92414808205954,0.6554126015045187,0.7552710253869658,-0.7552710253869658,0.6554126015045187,92.37390923009917,-2.373909230099173,-0.4143253220871424,21.021579771527925,25,40.88304864121185,43.20327044489985,0.5,2.8
30,21.5814208984375,50.0829963684082,48.5220909118652,39.338493347168,67.4458084106445,-1.2473486030378638,24.8037292644874,0.6623312322430073,0.7492111443347991,-0.7492111443347992,0.6623312322430073,92.87890803221306,-2.8789080322130616,-0.502464240242289,20.395668122844068,25,39.38443637300973,42.198236118366545,0.5,2.8
31,23.8006191253662,52.0528869628906,47.6375007629395,41.8675498962402,70.2174072265625,-1.2478611357888543,25.589189640836395,0.673818915464134,0.7388965212820656,-0.7388965212820657,0.673818915464134,92.79182669746879,-2.7918266974687924,-0.4872656801591007,20.49961621655303,25,39.634888528660575,42.36357633755154,0.5,2.8
32,26.0005950927734,54.0622100830078,46.8073348999023,44.0062599182129,72.3597869873047,-1.0159175749551235,25.650988243255384,0.6844537791018286,0.7290562559043199,-0.7290562559043199,0.6844537791018286,92.26803672311351,-2.268036723113511,-0.3958470837447374,21.160264250699214,25,41.21215666691317,43.42890033588369,0.5,2.8
33,28.187183380127,56.115795135498,46.0988998413086,45.9615898132324,74.2086486816406,-0.7115330061688994,25.352999709551447,0.6934156637319479,0.7205377972675566,-0.7205377972675564,0.6934156637319477,91.60758648722269,-1.6075864872226902,-0.280576772126057,22.092110084651253,25,43.39860520734955,44.969835131255465,0.5,2.8
34,30.4163246154785,58.2633781433105,45.3863792419434,47.6859893798828,75.8034744262695,-0.35720654781914263,24.61236888583817,0.7023223010217999,0.7118591050815073,-0.7118591050815072,0.7023223010217998,90.83149212065594,-0.8314921206559376,-0.14512275209836062,23.3622134121048,25,46.318083118334194,47.13077053008501,0.5,2.8
35,32.6227722167969,60.439624786377,44.8665962219238,49.2096099853516,77.2058486938477,-0.07193299462482727,23.584407495633187,0.7087512446177507,0.7054584844289487,-0.7054584844289487,0.7087512446177509,90.17475292607742,-0.17475292607741721,-0.030500139375451894,24.62725352480904,25,49.16910665936681,49.33990743986934,0.5,2.8
36,34.9142990112305,62.7382164001465,44.6521644592285,50.8718223571777,78.7352981567383,0.10920101333697474,22.595071391837166,0.7113864816535862,0.7028010200053297,-0.7028010200053297,0.7113864816535862,89.72309410486369,0.27690589513630925,0.04832919588310749,24.41693618536568,25,48.96919411920406,48.698550622258665,0.5,2.8
37,37.2157287597656,65.0651321411133,44.5936088562012,52.0926856994629,79.8535995483398,0.2113530488884976,20.975651263522998,0.7121043642782094,0.7020736246120681,-0.7020736246120681,0.7121043642782097,89.42270074293978,0.5772992570602185,0.10075772805017932,23.82835913666788,25,47.938839911876265,47.37459663479526,0.5,2.8
38,39.5577621459961,67.4377517700195,44.7313804626465,53.2889442443848,80.9157028198242,0.26926078290205524,19.238711623984415,0.7104141233553815,0.7037838967589447,-0.7037838967589446,0.7104141233553817,89.1981532055979,0.8018467944020955,0.13994866658878602,23.415172479984875,25,47.22220122641835,46.43848869352115,0.5,2.8
39,41.927131652832,69.8270950317383,45.019718170166,54.4779052734375,81.923957824707,0.3149654358062559,17.428620274761997,0.706863390645822,0.7073500879795604,-0.7073500879795604,0.7068633906458222,88.96467845932571,1.035321540674289,0.18069769701586735,23.00756462666283,25,46.52108280497009,45.50917570168123,0.5,2.8
40,44.2732696533203,72.1717071533203,45.3309593200684,55.8017959594727,82.9514389038086,0.43835170322369077,15.777115807029318,0.7030105252856568,0.7111794438379003,-0.7111794438379002,0.7030105252856568,88.40850234401692,1.5914976559830765,0.27776874134676716,22.11637162674665,25,45.01049572926424,43.45499077772235,0.5,2.8
41,46.7237205505371,74.5921630859375,45.838680267334,57.3503150939941,83.9718170166016,0.6745596331248933,14.157944368848572,0.6966809590901567,0.717381099027023,-0.7173810990270231,0.6966809590901567,87.27218775047446,2.7278122495255417,0.47609305130453833,20.577051322038326,25,42.48716318772936,39.821042100423945,0.5,2.8
42,49.0730285644531,76.8729019165039,46.4753112792969,59.1112632751465,84.9171905517578,1.08026750052709,12.818336782966412,0.6886670752071289,0.7250776920617946,-0.7250776920617945,0.6886670752071289,85.1827714449105,4.8172285550895,0.840764991074008,18.426414471054485,25,39.206970917116195,34.49868696710175,0.5,2.8
43,51.4806175231934,79.151969909668,47.7134552001953,61.595085144043,85.9241104125977,1.7954503901146976,12.03913203438158,0.6728388018030032,0.7397891231886956,-0.7397891231886956,0.6728388018030032,81.51773671033399,8.482263289666008,1.4804342242571735,15.873626275851906,25,35.8924683796239,27.602036723783726,0.5,2.8
44,53.7942085266113,81.2422714233398,49.8059768676758,63.742359161377,86.5332260131836,2.3787513107145895,11.013693464299429,0.6453780080504923,0.7638633560557664,-0.7638633560557664,0.6453780080504924,77.81239306479657,12.187606935203434,2.127138689581951,14.137298804158757,25,34.23058593914698,22.31860927748805,0.5,2.8
45,56.0565185546875,83.1300277709961,53.0507125854492,66.0136566162109,86.9999465942383,2.8925997270292623,10.28366359299605,0.6011079139535573,0.7991678645831567,-0.7991678645831568,0.6011079139535573,74.28971338497178,15.710286615028224,2.7419622786423736,12.923802306603552,25,33.52509899340575,18.170110233008458,0.5,2.8
46,58.3199577331543,84.80224609375,57.2608489990234,68.3787078857422,87.3606872558594,3.2879142168291273,9.844475400697377,0.5408152103001442,0.8411414318103767,-0.841141431810377,0.5408152103001441,71.53141659802385,18.468583401976147,3.223375885436592,12.164944747747573,25,33.355341974717604,15.304437016272688,0.5,2.8
47,60.5069465637207,86.1720199584961,62.1760864257813,70.8176193237305,87.6168670654297,3.5347633866951353,9.793007899848847,0.46675579780502474,0.8843862420997937,-0.8843862420997937,0.46675579780502474,70.15307026200954,19.846929737990465,3.4639427033990913,11.8326141510641,25,33.36426787164565,13.966188732610744,0.5,2.8
48,62.6587142944336,87.2741394042969,67.1969451904297,73.9183044433594,87.7790374755859,3.898383593203364,10.575249299398156,0.3875647364042096,0.921842489309283,-0.921842489309283,0.3875647364042096,69.7644598168966,20.235540183103396,3.531768021147705,11.743733126486834,25,33.37641671218724,13.598515793760095,0.5,2.8
49,64.775146484375,88.1296157836914,72.1615676879883,76.2619781494141,87.8009948730469,3.8316280741242386,10.833924483096641,0.3063338963421841,0.951924127203327,-0.951924127203327,0.3063338963421841,70.52286890811484,19.477131091885155,3.399400663959542,11.919094159430847,25,33.35651017794841,14.319866459774977,0.5,2.8
50,66.8553695678711,88.7645263671875,77.0021057128906,78.3422775268555,87.7875900268555,3.5354863134853427,10.972866334663808,0.22491524451062958,0.9743783314435537,-0.9743783314435537,0.22491524451062958,72.14092326821475,17.85907673178525,3.1169969033596088,12.321107266004294,25,33.36980586141549,15.914623202601684,0.5,2.8
51,68.9041900634766,89.2056350708008,81.3544692993164,80.2082138061523,87.7693786621094,3.119168971243014,10.959679291627001,0.15032102192257546,0.9886372390154806,-0.9886372390154806,0.15032102192257546,74.11343294553198,15.886567054468017,2.7727290193932426,12.870997393571551,25,33.505636041444184,17.978353532842025,0.5,2.8
52,70.8976516723633,89.4783554077148,85.4206695556641,81.9000854492188,87.7522125244141,2.599059529790897,10.829497117976615,0.07983932934217612,0.9968077455007016,-0.9968077455007015,0.07983932934217612,76.504365662631,13.495634337368998,2.355432538322922,13.647897521850934,25,33.89100615100605,20.70058393639769,0.5,2.8
