time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-74.22982255551669,-1.5144435223454584,-13.135545124361219,100,-100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
1,1,0.978233516216278,0.924086451530457,353.917589664459,0.988057374954224,15.3060035705566,1.5336593359951822,14.299913481131714,0.9943705200862828,-0.1059588070116667,0.1059588070116667,0.9943705200862827,83.87845263203022,6.121547367969782,0.8819204742182372,-1.220446889308095,24.50036068122229,36.50838928790819,100,45.583470072381914,52.417972652507245,0.5,2.8,30,2,0,1,10,15,12,13.5
2,1,0.947631597518921,0.985611081123352,349.326073646545,0.933044016361237,16.3004989624023,2.8222797454372235,15.052599132779816,0.9826971862849128,-0.18521943760770754,0.18521943760770754,0.9826971862849128,79.3806484228901,10.619351577109896,1.8148948286845528,1.5052831863733838,63.59203401653221,100.65402078643949,100,100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
3,1,0.842876791954041,1.57845568656921,349.983269691467,0.777203381061554,17.6991558074951,2.739293442271115,15.886395337610375,0.984757005940093,-0.17393573310824845,0.17393573310824845,0.9847570059400929,80.21668315528117,9.783316844718826,2.6208338923803254,1.4090386055481003,64.77503030647144,100.53782942348398,100,100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
4,1,0.653651595115662,2.64995718002319,349.997711181641,0.432601034641266,19.2204647064209,2.660399552943569,16.35704304730494,0.9848008154303829,-0.1736875180536954,0.1736875180536954,0.9848008154303831,80.76199151218539,9.23800848781461,3.071981867980945,1.445983146428628,64.06206878904985,100.19076429558764,100,100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
5,1,0.402252703905106,4.0752739906311,349.998596191406,-0.158912986516953,20.8498992919922,2.3606499312947844,16.617168616676217,0.9848034981483713,-0.1736723064703501,0.1736723064703501,0.9848034981483712,81.91461154198981,8.085388458010186,3.284009084041003,1.1247060098830062,68.63456722672287,100.04429375897621,100,100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
6,1,0.0912759602069855,5.83887481689453,349.99889087677,-1.00181186199188,22.5207271575928,1.8206135899494662,16.618194988024154,0.9848043913719381,-0.17366724139729622,0.17366724139729625,0.9848043913719381,83.74786986917807,6.252130130821926,3.2176265810640636,0.38305470650382034,85.02785246561251,99.9955998013384,100,100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
7,1,-0.264570087194443,7.85722780227661,349.999087333679,-2.3765242099762,24.828800201416,0.8674859004280151,17.080459248173725,0.9848049868398423,-0.17366386467938058,0.17366386467938058,0.9848049868398422,87.09254823874919,2.9074517612508117,3.6024740875688757,-1.2667255804202595,66.51404152018065,100.14120433286874,100,100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
8,1,-0.64900153875351,10.0379228591919,349.999263763428,-3.59911799430847,26.83078956604,0.010972232359088174,17.050027535034086,0.9848055215948417,-0.17366083218823913,0.17366083218823913,0.9848055215948417,89.96312835753858,0.036871642461420606,3.5500310655231218,-2.768470752752064,51.511653644774896,99.99725224715537,100,95.271589181844,100,0.5,2.8,30,2,0,1,10,15,12,13.5
9,1,-1.07033634185791,12.4281177520752,349.999362945557,-4.88539981842041,28.9422836303711,-0.8892610870646163,16.925767300335497,0.9848058222097678,-0.1736591274357421,0.17365912743574213,0.9848058222097679,93.00749166827781,-3.007491668277808,3.4491115987261622,-4.467476918406998,42.76243592050577,99.98984969493063,100,73.01593646947195,98.03380721255114,0.5,2.8,30,2,0,1,10,15,12,13.5
10,1,-1.50701415538788,14.9054756164551,349.999442100525,-6.085608959198,31.0958938598633,-1.697436041272657,16.739530583614066,0.9848060621214846,-0.17365776691174706,0.17365776691174706,0.9848060621214846,95.79016337400209,-5.790163374002091,3.3253729014831066,-6.126595246625703,37.453532851461794,99.98476639613826,100,57.75259901237162,92.06153239347556,0.5,2.8,30,2,0,1,10,15,12,13.5
11,1,-1.97169029712677,17.5417575836182,349.999481201172,-7.09945583343506,33.316291809082,-2.3104954068492978,16.42533166790273,0.9848061806313985,-0.17365709484555267,0.17365709484555267,0.9848061806313986,98.00706560513059,-8.007065605130592,3.087040405861437,-7.566861856931164,34.146557583880394,99.94424915134097,100,47.105901968353535,89.48032836716804,0.5,2.8,30,2,0,1,10,15,12,13.5
12,1,-2.45231962203979,20.2686157226563,349.999500274658,-7.90468072891235,35.5901794433594,-2.7088260110309728,16.035610937200495,0.9848062384409451,-0.17365676700836138,0.17365676700836138,0.9848062384409451,99.58820802372448,-9.588208023724476,2.762796699439555,-8.729437690113716,32.026882033308034,99.89839957651425,100,39.611338534297666,88.49618959893448,0.5,2.8,30,2,0,1,10,15,12,13.5
13,1,-2.93630218505859,23.014554977417,350.000031471252,-8.55527973175049,37.830867767334,-2.960795486835223,15.56694329160423,0.9848078483930038,-0.17364763673468853,0.17364763673468853,0.9848078483930038,100.76889469651962,-10.768894696519624,2.346010013845307,-9.723549124864132,30.487088355994175,99.83555170157626,100,33.74823916236878,88.20011426160792,0.5,2.8,30,2,0,1,10,15,12,13.5
