time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-74.22982255551669,-1.5144435223454584,-13.135545124361219,100,-100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
1,1,0.978658854961395,0.9272780418396,354.05722951889,0.999762654304504,15.2287101745605,1.501689724571751,14.222388490977325,0.9946258068191215,-0.10353503952484612,0.1035350395248461,0.9946258068191216,83.97268149984023,6.027318500159765,0.801447703542765,-1.2730742171068563,16.588573679324018,25.01012452173827,100,29.61253955074884,36.741755166547236,0.5,2.8,30,2,0,1,10,15,12,13.5
2,1,0.949928045272827,0.957553029060364,348.425204277039,0.99919319152832,16.0847110748291,3.083481983206862,14.809641334466548,0.9796636085166601,-0.20064698888375102,0.20064698888375102,0.9796636085166601,78.2386077617106,11.761392238289403,1.6272382673210188,2.139829809721494,56.64452959070496,100.37164194742157,100,100,100,0.5,2.8,30,2,0,1,10,15,12,13.5
3,1,0.850927293300629,1.44270074367523,348.546815872192,0.997667908668518,17.7239589691162,3.376742146193698,15.927916206767506,0.9800872792525113,-0.19856718018698352,0.1985671801869835,0.9800872792525113,78.03043131617062,11.96956868382938,2.781919487937774,2.6666475088674853,52.71748113879739,100.94602727465931,100,100,97.96834925276582,0.5,2.8,30,2,0,1,10,15,12,13.5
4,1,0.657026290893555,2.39933276176453,348.551065444946,0.996516048908234,19.4029407501221,3.7078570457004676,16.59788342067095,0.9801020040931526,-0.19849448751183515,0.19849448751183513,0.9801020040931525,77.40726429883769,12.592735701162312,3.5069967342130752,3.4325063957736903,47.711540608140254,100.44958009845624,100,100,85.81206330811418,0.5,2.8,30,2,0,1,10,15,12,13.5
5,1,0.37909060716629,3.77138328552246,348.551547050476,1.01974582672119,21.0705223083496,4.061549751798629,16.827788436247587,0.9801036725242283,-0.19848624915726631,0.19848624915726631,0.9801036725242281,76.43062804666201,13.569371953337994,3.8109979504777165,4.417532377644833,43.001985157847216,100.08967123589437,100,98.37306097309997,73.6348796582889,0.5,2.8,30,2,0,1,10,15,12,13.5
6,1,0.0352764539420605,5.46905183792114,348.551839828491,1.09604811668396,22.6527328491211,4.450305608287312,16.63126301902525,0.9801046867643235,-0.1984812408833829,0.1984812408833829,0.9801046867643234,75.01937712672472,14.980622873275278,3.7163913064018814,5.679384017662422,38.689492778035664,99.99107619080202,100,93.2812608055261,61.476710306616546,0.5,2.8,30,2,0,1,10,15,12,13.5
7,1,-0.353943854570389,7.39118003845215,348.552062988281,1.2277615070343,24.1646175384521,4.879386718942376,16.12580486872957,0.9801054598161342,-0.19847742349850336,0.19847742349850336,0.9801054598161341,73.16510229763992,16.834897702360085,3.3478484506875112,7.2379288360791945,34.79573946368712,99.87000884516421,100,89.85767966839599,49.32527818635249,0.5,2.8,30,2,0,1,10,15,12,13.5
8,1,-0.793911159038544,9.56410980224609,348.552217483521,1.43282687664032,25.7912120819092,5.403109864276727,15.46232888244013,0.980105994997142,-0.19847478069181038,0.1984747806918104,0.980105994997142,70.73869588517286,19.26130411482714,2.879170023972115,9.180738612814139,31.27661073896974,99.79512549211175,100,88.25928959381906,36.84715336205989,0.5,2.8,30,2,0,1,10,15,12,13.5
9,1,-1.26930058002472,11.9120512008667,348.546815872192,1.73330044746399,27.6217479705811,6.062241260866957,14.80065594565638,0.9800872792525113,-0.19856718018698352,0.1985671801869835,0.9800872792525113,67.72634983696913,22.273650163030865,2.494067197765906,11.535496378896504,28.204255321152473,99.85858444766194,100,88.70790050321516,24.109120781394736,0.5,2.8,30,2,0,1,10,15,12,13.5
