time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-46.39363909719793,1.8592508742387894e-36,1.2799647897363562e-35,100,-100,100,0.5,2.8,20,0,7,15,12,13.5
1,0.977153301239014,0.92606121301651,353.510880470276,0.999860286712646,15.0612268447876,1.6200406437279626,14.042040142282081,0.9935933350550986,-0.11301453240219372,0.11301453240219372,0.9935933350550986,83.41883957398413,6.58116042601587,0.6351838702151973,2.297258360718592,54.43300534641826,98.84138044693455,100,100,100,0.5,2.8,20,0,7,15,12,13.5
2,0.941069066524506,1.0441358089447,350.002804756165,0.999372541904449,15.7340517044067,2.6075871530600807,14.456746437223853,0.9848162522977436,-0.17359996892346188,0.17359996892346186,0.9848162522977437,79.77540212476212,10.224597875237876,1.1900315966640616,3.5690579523063466,46.77157156634131,99.97589394150647,100,100,83.54978086622485,0.5,2.8,20,0,7,15,12,13.5
3,0.824186384677887,1.70430123806,349.983564376831,0.998742759227753,16.6133193969727,2.7650312606173784,14.65141271408642,0.9847579005185242,-0.17393066827431122,0.17393066827431122,0.9847579005185241,79.31276992974742,10.687230070252582,1.4100399862201787,3.7305470528810494,45.97501391509094,99.99483144126752,100,100,81.50449608211494,0.5,2.8,20,0,7,15,12,13.5
4,0.622411727905273,2.8462553024292,349.983681678772,0.990157902240753,17.7301559448242,2.9508778593367557,14.593082451651563,0.9847582566056027,-0.17392865217408554,0.17392865217408554,0.9847582566056026,78.56832570345614,11.43167429654386,1.3884430207266707,3.99040710980594,44.761630840131986,99.99398795956446,100,100,78.35012177280734,0.5,2.8,20,0,7,15,12,13.5
5,0.357561647891998,4.34575510025024,349.984015464783,0.902593731880188,19.0249862670898,3.0897800759595238,14.360715396674845,0.9847592698389342,-0.17392291529953433,0.17392291529953433,0.9847592698389342,77.85763028044718,12.142369719552818,1.1893460583543494,4.238486612013143,43.68092970703281,99.97577801220369,100,99.22962192770242,75.49409690042881,0.5,2.8,20,0,7,15,12,13.5
6,0.0390103459358215,6.1496696472168,349.9842710495,0.581312298774719,20.832239151001,3.0876080902775174,14.364491460624686,0.9847600456635781,-0.17391852248874384,0.17391852248874384,0.984760045663578,77.86900809353068,12.130991906469319,1.1925810748658705,4.234515006013472,43.6977346672658,99.97632022957299,100,99.25211135136932,75.53882731769387,0.5,2.8,20,0,7,15,12,13.5
7,-0.330470740795136,8.24226951599121,349.984467506409,0.122589230537415,22.3468627929688,2.8991580261792533,13.810854339461613,0.98476064199308,-0.17391514592288104,0.17391514592288101,0.9847606419930799,78.14467663984406,11.855323360155936,0.611867872347208,4.138288530466372,43.51494118554766,98.63876922125664,100,98.61709025640117,75.44267448578948,0.5,2.8,20,0,7,15,12,13.5
8,-0.720674693584442,10.4524374008179,349.984624862671,-0.442255079746246,23.8493499755859,2.6040665836224375,13.14433799190388,0.9847611196272917,-0.17391244139049591,0.17391244139049591,0.9847611196272918,78.79405407402469,11.205945925975314,-0.10019462763183462,3.91161304417428,14.958390677117231,33.15102369157795,100,40.86929787792245,18.96426483054648,0.5,2.8,20,0,7,15,12,13.5
9,-1.14694714546204,12.8670434951782,349.984683036804,-0.961931109428406,25.3351802825928,2.3505482733899328,12.245962138506492,0.9847612962053311,-0.17391144153274163,0.17391144153274166,0.9847612962053313,79.1345271388799,10.865472861120097,-1.030490551618687,3.7927655242526854,0.0336227006089174,0.07360811306109293,100,10.686988869125354,-10.552498066689683,0.5,2.8,20,0,7,15,12,13.5
10,-1.5787615776062,15.3809251785278,352.120121479034,-1.39652931690216,26.8953628540039,1.759102792353894,11.380731125248388,0.9905576707652596,-0.13709668445335876,0.13709668445335876,0.9905576707652594,81.21341043458523,8.786589565414772,-1.9841203731862187,3.0670983587573093,4.6079690359773116e-05,9.292913396964704e-05,100,8.587967563901184,-8.587783245139747,0.5,2.8,20,0,7,15,12,13.5
11,-1.79481792449951,17.699031829834,2.42930507659912,-1.70877921581268,28.6763706207275,-0.3793314489613191,10.971120145239347,0.9991012812699909,0.042386669657598665,-0.042386669657598665,0.999101281269991,91.98023868316938,-1.9802386831693755,-2.5223240351407856,-0.6912336999332485,1.6514989750022567e-06,2.1477321607627455e-06,100,-1.9354510568151455,1.9354576628110456,0.5,2.8,20,0,7,15,12,13.5
12,-1.70744740962982,19.6955108642578,5.8648796081543,-1.81016385555267,31.1292591094971,-1.2705111786818613,11.36340402118222,0.9947656386230891,0.10218279803762384,-0.10218279803762384,0.994765638623089,96.37958925510273,-6.379589255102729,-2.065790381326053,-2.226896748527902,2.920637746606466e-05,5.246506659960199e-05,100,-6.235252483123192,6.235369308633057,0.5,2.8,20,0,7,15,12,13.5
13,-1.56777596473694,21.3012371063232,4.00164175033569,-1.60108244419098,33.2391700744629,-0.8663146229247307,11.906504602421194,0.9975620510518693,0.0697850578647589,-0.0697850578647589,0.9975620510518692,94.16149486367257,-4.161494863672573,-1.5620205699050427,-1.4526357435183792,0.0011390356771281225,0.0017838316037036923,100,-4.065102010497205,4.069658153205718,0.5,2.8,20,0,7,15,12,13.5
14,-1.4892749786377,22.6195907592773,2.03960847854614,-1.15881061553955,35.5554237365723,-0.13013602291018056,12.939398986324358,0.9993664622549571,0.03559036555040527,-0.03559036555040527,0.9993664622549571,90.57622409651535,-0.5762240965153467,-0.5599466186668813,-0.20114015427044768,1.7758055330051539,1.946221418282989,100,2.9884186340530543,4.114803497967561,0.5,2.8,20,0,7,15,12,13.5
15,-1.45488631725311,23.6852035522461,1.42464005947113,-0.623616814613342,38.1182479858398,0.47217678874884744,14.44925014276782,0.9996908902752777,0.024862097671408782,-0.024862097671408782,0.9996908902752777,88.12833793355236,1.871662066447641,0.9569630492752204,0.6533333108838445,77.67564533824965,99.87690549216373,100,100,100,0.5,2.8,20,0,7,15,12,13.5
16,-1.42240726947784,25.0301647186279,1.47869658470154,-0.071974515914917,40.8932418823242,0.9406322268025813,15.892642849355763,0.9996669888511203,0.025805259179752297,-0.025805259179752297,0.9996669888511203,86.61280647066509,3.3871935293349082,2.4204549471200245,1.1823535897828257,67.69201193014433,99.99999561804019,100,100,100,0.5,2.8,20,0,7,15,12,13.5
17,-1.37631034851074,27.0016536712646,1.47737264633179,0.467921942472458,43.8446769714355,1.4093697222907844,16.88497271597129,0.9996675848685228,0.025782159784136,-0.025782159784136,0.9996675848685228,85.22864583617005,4.771354163829955,3.443689876564811,1.665516798751473,61.25045060286191,99.99999999660396,100,100,100,0.5,2.8,20,0,7,15,12,13.5
18,-1.31999373435974,29.4106407165527,1.48081254959106,1.10876679420471,47.746223449707,1.9541180259065654,18.392223753811987,0.9996660351668923,0.025842177418038886,-0.02584217741803889,0.9996660351668925,83.9352492829076,6.064750717092394,4.995741992941483,2.1169973665189885,56.6411134768019,99.99999999999993,100,100,100,0.5,2.8,20,0,7,15,12,13.5
19,-1.25324511528015,32.2562789916992,1.48490357398987,1.58473861217499,50.8899536132813,2.354165938156541,18.70095944800471,0.9996641874394732,0.025913555351936863,-0.025913555351936866,0.9996641874394732,82.82507553582059,7.174924464179413,5.34855383153554,2.504521109636414,53.41775843945754,100.0,100,100,99.82285777193313,0.5,2.8,20,0,7,15,12,13.5
20,-1.18022119998932,35.3576049804688,1.489377617836,2.05104517936707,54.0550155639648,2.744198817976014,18.77507970128506,0.9996621608852149,0.02599161584631962,-0.025991615846319625,0.9996621608852149,81.6844299242775,8.315570075722505,5.474568373014108,2.902681540033438,50.619568985444026,100.0,100,100,93.11162965879443,0.5,2.8,20,0,7,15,12,13.5
21,-1.09592700004578,38.7663421630859,1.82970380783081,2.51515650749207,57.2365913391113,3.0195071059520524,18.576129994161427,0.999490141792155,0.03192892826728883,-0.03192892826728883,0.9994901417921552,80.76745137853324,9.232548621466762,5.31993700103374,3.2227674359011727,48.66328450650162,100.0,100,100,88.30282019247996,0.5,2.8,20,0,7,15,12,13.5
22,-0.980690062046051,42.2915840148926,2.87426114082336,2.99287080764771,60.4000663757324,3.0605252129831726,18.284952961894707,0.9987419841669244,0.0501442824488972,-0.05014428244889721,0.9987419841669245,80.49794716237409,9.50205283762591,5.039318202080885,3.3168421543008453,48.13011679213626,99.99999999999996,100,100,86.97307555223016,0.5,2.8,20,0,7,15,12,13.5
23,-0.79649031162262,45.9512367248535,4.3065710067749,3.93839073181152,64.0344085693359,3.363591002742784,18.387671359332604,0.9971765279792154,0.07509308921143773,-0.07509308921143773,0.9971765279792155,79.63369975846241,10.366300241537587,5.1927847698664955,3.618521409302287,46.53165714125375,99.99999999999997,100,100,82.9314543364611,0.5,2.8,20,0,7,15,12,13.5
24,-0.514653384685516,49.7097206115723,6.08534240722656,5.22965335845947,66.5773773193359,3.9238030177021637,17.38156128339956,0.9943650964159634,0.1060096930929981,-0.1060096930929981,0.9943650964159636,77.27898672609382,12.72101327390618,4.318947858117301,4.4404713163913225,42.87278909715059,99.99999999999258,100,98.17889788019687,73.31225850840548,0.5,2.8,20,0,7,15,12,13.5
25,-0.0965628400444984,53.597225189209,8.64042949676514,6.95422315597534,68.7418518066406,4.695541243214894,16.03200520759506,0.988650618599189,0.1502330001811875,-0.1502330001811875,0.9886506185991892,73.67545941160144,16.324540588398563,3.205487078893782,5.698339642860147,38.638158301914885,99.99999998200622,100,93.23166760383818,61.32096560382136,0.5,2.8,20,0,7,15,12,13.5
26,0.486501812934875,57.4073944091797,12.0319156646729,8.99548530578613,70.5513076782227,5.582120627618238,14.62891607072987,0.9780316352243402,0.2084565194480689,-0.2084565194480689,0.9780316352243402,69.11408150555995,20.885918494440048,2.1577538652815615,7.290560900623117,34.730251107117844,99.99997243895366,100,89.8740727359804,49.046931692490965,0.5,2.8,20,0,7,15,12,13.5
27,1.30603158473969,61.2214660644531,16.3811416625977,11.2744626998901,71.9992828369141,6.524159877239808,13.151664958264973,0.9594068524650524,0.28202569287761886,-0.28202569287761886,0.9594068524650523,63.615322786507626,26.384677213492374,1.1809724908890367,9.209989789027295,31.287854865390592,99.97431618164579,100,88.36368114005761,36.78773832150476,0.5,2.8,20,0,7,15,12,13.5
28,2.37484455108643,64.8327255249023,21.6461887359619,14.1991090774536,73.3014907836914,7.866503509485021,12.233206412598383,0.9294794218443088,0.36887396813541795,-0.36887396813541795,0.9294794218443089,57.257154103055306,32.742845896944694,1.0441815375764048,11.429409347496017,28.345503527746256,99.93311427134306,100,88.69335322848136,24.68866088250367,0.5,2.8,20,0,7,15,12,13.5
29,3.77414464950562,68.318115234375,27.848108291626,16.2979297637939,74.1162719726563,8.364905431290367,10.976892651206647,0.8841890627923057,0.46712921257235035,-0.4671292125723504,0.8841890627923057,52.69090456115926,37.30909543884074,0.30086284079896153,13.023331126971394,23.806213053411806,89.14888391709232,100,84.07775326234352,11.147098951303711,0.5,2.8,20,0,7,15,12,13.5
30,5.46262454986572,71.4609069824219,36.1217002868652,18.2160339355469,74.8965377807617,8.276466691591793,10.29335266296912,0.8077666728669499,0.5895023343511526,-0.5895023343511526,0.80776667286695,51.19865221153414,38.80134778846586,-0.29193390608292624,13.54422546240299,3.007770712874499,11.47070274220928,100,43.939372720477365,-31.908289868979367,0.5,2.8,20,0,7,15,12,13.5
31,7.43154621124268,73.9867324829102,55.8752937316895,20.004711151123,75.7826766967773,5.566779466377411,11.415816159936934,0.5609960067893596,0.8278185069001495,-0.8278185069001494,0.5609960067893596,64.00440374429154,25.995596255708463,-0.7992168656905871,9.074174913624448,0.11671189996349773,0.3704417119440431,100,25.64111355807545,-25.174265958221458,0.5,2.8,20,0,7,15,12,13.5
32,9.4203405380249,75.3767395019531,88.2336654663086,21.6385669708252,76.8254699707031,-1.071433955028499,12.257075769296547,0.03082347039037572,0.9995248439499109,-0.9995248439499109,0.030823470390375723,94.99572642128486,-4.995726421284857,-1.1961844481370534,-1.7438374916058816,0.013939473812256072,0.02309008721364855,100,-4.854866028871956,4.910623924120981,0.5,2.8,20,0,7,15,12,13.5
33,11.1534557342529,75.7190780639648,124.221755981445,23.4888648986816,78.3088073730469,-9.078763853024258,8.743286798979579,-0.5623973909897704,0.8268670840031663,-0.8268670840031664,-0.5623973909897704,136.07839159049803,-46.07839159049803,-0.8956746650925229,-16.084392945549148,0.04570598116016556,0.18891777072702023,100,-44.94488828521728,45.12771220985794,0.5,2.8,20,0,7,15,12,13.5
34,12.208402633667,75.3585433959961,125.457450866699,25.0318603515625,79.5276794433594,-10.834820263595985,8.026794695247144,-0.580098215164038,0.8145465368924587,-0.8145465368924585,-0.580098215164038,143.46772371329456,-53.46772371329456,-0.01583286872793721,-18.663756446872775,10.651329853191895,47.23208065963785,100,-30.95585834485998,73.56117775762756,0.5,2.8,20,0,7,15,12,13.5
35,13.0578317642212,74.9264526367188,108.561401367188,26.7008228302002,80.6456527709961,-9.76455205587493,11.11278446431896,-0.3183207507633839,0.9479830692757312,-0.9479830692757311,-0.3183207507633839,131.30504067511666,-41.30504067511666,1.2932570924154536,-14.418179149019343,25.46435143861993,99.98829508590119,100,10.557801259985702,91.29960449449402,0.5,2.8,20,0,7,15,12,13.5
36,14.0550765991211,74.6586456298828,100.820831298828,28.3841915130615,81.6054153442383,-9.513375247852382,12.770154074040983,-0.1877384370367988,0.9822190586926014,-0.9822190586926014,-0.18773843703679882,126.68498674792822,-36.68498674792822,2.4242313372167477,-12.80547609603669,26.913754545167023,99.99999573235847,100,17.972176021431316,89.68284215923677,0.5,2.8,20,0,7,15,12,13.5
37,15.3008232116699,74.4648284912109,96.1791534423828,29.9904289245605,82.4410552978516,-9.511040893546388,13.745719740793872,-0.10763763561689763,0.9941901927693735,-0.9941901927693735,-0.10763763561689764,124.68042362465623,-34.68042362465623,3.215403377458827,-12.105751564733547,27.622884936507447,99.99999998321287,100,21.349665491760966,89.14187425426883,0.5,2.8,20,0,7,15,12,13.5
38,16.73459815979,74.3491744995117,91.949577331543,31.9117774963379,83.3758087158203,-9.53773648073181,14.861308176364798,-0.03401997781700303,0.9994211530227537,-0.9994211530227537,-0.034019977817003035,122.69166191096545,-32.69166191096545,4.158621064193252,-11.411542765903368,28.384883492452243,99.99999999997722,100,24.817447240375056,88.72208672943391,0.5,2.8,20,0,7,15,12,13.5
39,18.3593921661377,74.3296432495117,88.1041412353516,33.3707389831543,84.0428771972656,-9.211297534200309,15.324472086208655,0.03308293984739777,0.9994526097274714,-0.9994526097274713,0.03308293984739776,121.00940981599207,-31.009409815992075,4.379805563387791,-10.824326007786214,29.08116512981434,99.99999999999515,100,27.854217437827288,88.47044308143008,0.5,2.8,20,0,7,15,12,13.5
40,20.1587543487549,74.4199981689453,84.7480773925781,34.9604110717773,84.7422637939453,-8.924061127156333,15.684366177121348,0.09153503367248038,0.9958018566012908,-0.995801856601291,0.09153503367248036,119.63892903298569,-29.63892903298569,4.545448439405735,-10.345937967810785,29.68792181509329,99.9999999999985,100,30.407217320316384,88.34446994005677,0.5,2.8,20,0,7,15,12,13.5
41,22.0723285675049,74.623046875,81.6509017944336,36.9577980041504,85.6250762939453,-8.723995709470499,16.325248866274148,0.14520409762245057,0.9894017232821307,-0.9894017232821306,0.14520409762245057,118.11945394005673,-28.11945394005673,5.010047317190875,-9.815541102337642,30.407161022473385,99.99999999999993,100,33.330806958401375,88.29783713149217,0.5,2.8,20,0,7,15,12,13.5
42,24.1566390991211,74.9499816894531,79.0313339233398,39.2833213806152,86.6844711303711,-8.641930461220149,17.083085119138133,0.1902721344683848,0.9817313862991469,-0.9817313862991469,0.1902721344683848,116.83377419026941,-26.83377419026941,5.644575192055932,-9.36675420713753,31.058365691194034,100.0,100,35.88981960240298,88.34364316237316,0.5,2.8,20,0,7,15,12,13.5
43,26.365327835083,75.3919296264648,77.039306640625,41.8659896850586,87.905647277832,-8.718392137123667,17.912378004853746,0.22428255407634926,0.9745241587241382,-0.9745241587241383,0.22428255407634926,115.9533189750157,-25.953318975015705,6.421436877028427,-9.05941735868688,31.529246103056302,100.0,100,37.69212360178935,88.42486081043586,0.5,2.8,20,0,7,15,12,13.5
44,28.6894226074219,75.9348373413086,75.5989456176758,44.6403427124023,89.265266418457,-8.944451291488871,18.765100124180922,0.24870771141928588,0.9685785844631201,-0.9685785844631201,0.24870771141928585,115.4849683216317,-25.484968321631698,7.287789482683138,-8.895932139578527,31.788617871145984,100.0,100,38.66862575147209,88.48584573311184,0.5,2.8,20,0,7,15,12,13.5
45,31.1630935668945,76.575927734375,74.4831619262695,48.1325492858887,90.7622146606445,-9.129528176184229,20.146088440032432,0.2675215560843098,0.9635518756300719,-0.9635518756300719,0.2675215560843098,114.37843137999457,-24.378431379994566,8.618163670462113,-8.509677881048201,32.427770951230954,100.0,100,41.02844383552694,88.68263996939687,0.5,2.8,20,0,7,15,12,13.5
46,33.6331825256348,77.2636413574219,73.7944412231445,51.0207710266113,91.45654296875,-8.776367100793204,20.657736336303756,0.2790842714193065,0.9602666137309757,-0.9602666137309758,0.2790842714193065,113.01804251850548,-23.01804251850548,8.9447474930802,-8.034812586239369,33.26905200431922,100.0,100,44.040628767168215,89.03557925010867,0.5,2.8,20,0,7,15,12,13.5
47,36.295051574707,78.0323333740234,73.8631973266602,53.5475463867188,91.7722778320313,-8.403586286251038,20.391527369894828,0.27793173123478226,0.9606008290506711,-0.9606008290506712,0.2779317312347823,112.39713033502423,-22.39713033502423,8.555263565589875,-7.818073346889469,33.675429739892905,100.0,100,45.4602541084953,89.24146485107633,0.5,2.8,20,0,7,15,12,13.5
48,39.0037841796875,78.8089141845703,74.5174255371094,55.8971061706543,91.966438293457,-8.170466954642153,19.79263090924291,0.26694529190617605,0.9637116846490585,-0.9637116846490584,0.26694529190617605,112.43100564012802,-22.43100564012802,7.912724454548453,-7.829898059073045,33.652873665865386,100.0,100,45.38203276632625,89.2294618971353,0.5,2.8,20,0,7,15,12,13.5
49,41.8550071716309,79.5938491821289,75.3529968261719,57.9696655273438,92.1263275146484,-8.05039540268528,18.759966975899548,0.2528631433665919,0.967502057220948,-0.9675020572209478,0.2528631433665919,113.22544417914101,-23.225444179141007,6.914338761674795,-8.107209423283246,33.13655368216741,100.0,100,43.57292097914173,88.97329374952791,0.5,2.8,20,0,7,15,12,13.5
50,44.7241554260254,80.3434143066406,76.0016403198242,60.2870674133301,92.3057174682617,-7.842477628122356,17.994345531514146,0.24189411692192106,0.9703026518558856,-0.9703026518558857,0.24189411692192106,113.54902211846404,-23.549022118464038,6.129083688627006,-8.220159431843353,32.93296136049459,100.0,100,42.849476311827786,88.88236913015056,0.5,2.8,20,0,7,15,12,13.5
51,47.7003974914551,81.0878601074219,76.3401412963867,62.254467010498,92.456428527832,-7.609954751326219,16.827176714394096,0.23615742283243885,0.9717148098290674,-0.9717148098290674,0.23615742283243887,114.33447702985359,-24.334477029853588,4.967952986042587,-8.494334918437511,32.4539622135392,99.99999999999991,100,41.12378665545337,88.69206219870343,0.5,2.8,20,0,7,15,12,13.5
52,50.6488876342773,81.8104553222656,76.1437454223633,64.4937973022461,92.6288833618164,-7.187934085652163,16.032888465322607,0.23948682889243691,0.9708996131356962,-0.9708996131356963,0.2394868288924369,114.14785457563427,-24.14785457563427,4.070427113794217,-8.429191392751921,32.565876716839064,99.99999999995777,100,41.53001753397275,88.7334893333835,0.5,2.8,20,0,7,15,12,13.5
53,53.6116371154785,82.5446624755859,75.8087539672852,66.9545288085938,92.8196868896484,-6.690326093227047,15.454721680123235,0.2451592657735575,0.9694828180042028,-0.9694828180042028,0.24515926577355754,113.40771489270253,-23.40771489270253,3.3406913588423066,-8.170833904915407,33.021407909400786,99.99999999301619,100,43.16448088503843,88.92115075256471,0.5,2.8,20,0,7,15,12,13.5
54,56.5912055969238,83.2960586547852,75.7637023925781,69.5948791503906,93.0260696411133,-6.233317106818086,14.997146312717174,0.24592149261147106,0.9692897500086062,-0.9692897500086062,0.2459214926114711,112.56940944497866,-22.56940944497866,2.7409556270312265,-7.878210100911672,33.56118515887436,99.99999953513519,100,45.06338203519604,89.1813586003014,0.5,2.8,20,0,7,15,12,13.5
55,59.5972557067871,84.0527496337891,76.2604141235352,72.3761749267578,93.2477111816406,-5.896737448936429,14.597142931249069,0.23750933654325967,0.9713852557326474,-0.9713852557326472,0.23750933654325967,111.99699301889443,-21.99699301889443,2.2431919983529376,-7.678399074358301,33.94533707796217,99.99998484490766,100,46.391156747721105,89.39019156412758,0.5,2.8,20,0,7,15,12,13.5
