time,delta_time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,integral_gain,derivative_gain,logistic_function_mid,logistic_function_growth_rate,lin_val_err_deriv_coeff,max_follower_distance,min_follower_distance,optimal_follower_distance
0,0.1,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-695.904586457969,-4.975783084368278,-131.35545124463567,100,-100,100,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.1,0.1,0.999218225479126,0.928260445594788,359.68909573555,1.0005556344986,14.9522562026978,0.07743546715457683,14.023782033828562,0.999985277653604,-0.005426276443813013,0.005426276443813012,0.9999852776536039,89.68363167998456,0.31636832001544235,0.5239958208745268,1.656500649981764,78.192784984369,127.44466054796372,100,100,100,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.2,0.1,0.99693763256073,0.929209291934967,359.063718318939,1.0005556344986,14.9522562026978,0.23276070734777407,14.021115512130551,0.9998664855940937,-0.016340470792364933,0.016340470792364933,0.9998664855940935,89.04893578002077,0.9510642199792301,0.5230473774922793,4.97976061096476,0.34400405254970107,0.8412119972111436,100,14.63133781580073,-13.255321605601925,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.30000000000000004,0.1,0.995466709136963,0.940386056900024,358.760299921036,1.0005556344986,14.9522562026978,0.3082367857054892,14.008480323139917,0.9997659325336541,-0.021635159928072405,0.0216351599280724,0.9997659325336539,88.73949085489241,1.2605091451075907,0.5118710699128375,6.600010450087929,0.2686328116023561,0.7405700634532665,100,19.01729488345091,-17.942763637041487,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.4,0.1,0.99395352602005,0.968926310539246,358.600163578987,1.00175547599792,15.0223894119263,0.35111622516720653,14.049078382900968,0.9997015595307798,-0.024429324012887905,0.024429324012887905,0.9997015595307799,88.56835513742672,1.431644862573279,0.5534652670603233,7.496074971349637,0.44622903112231715,1.3006695993861994,100,21.88146798202362,-20.096551857534347,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.5,0.1,0.993562877178192,0.991074085235596,358.741189599037,1.00332152843475,15.0999135971069,0.31970801147847366,14.105220111377623,0.9997586607741585,-0.021968618688054324,0.02196861868805432,0.9997586607741585,88.70155987321107,1.2984401267889325,0.6088428867506792,6.798616605743851,0.8022607577112287,2.2403936571078775,100,20.640648011505238,-17.43160498066032,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.6,0.1,0.994452059268951,1.02812576293945,359.305638372898,1.00332152843475,15.0999135971069,0.17939918518362782,14.070647016028147,0.9999265670714412,-0.012118599948960477,0.012118599948960477,0.9999265670714411,89.2695247611513,0.7304752388486976,0.57179062938709,3.8247594066605295,0.5605277067411443,1.2312178842640464,100,11.830381752131771,-9.588270925167194,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.7,0.1,0.995539307594299,1.05780804157257,359.711964458227,1.00662386417389,15.2570781707764,0.08246624031059613,14.199034980895838,0.9999873638147133,-0.005027147391942624,0.005027147391942624,0.9999873638147132,89.6672369352631,0.3327630647368949,0.6992744557422608,1.7423433326057562,3.502432401188006,5.800035810575919,100,11.88342613367213,2.126303471079895,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.7999999999999999,0.1,0.996185183525085,1.08033609390259,0.0791293680667877,1.01020503044128,15.4019804000854,-0.0057593249367319695,14.321650010355032,0.9999990463257306,0.0013810675687582034,-0.0013810675687582034,0.9999990463257304,90.02304098994827,-0.023040989948270862,0.8216511683857881,-0.12064234125487334,14.562754880298042,15.416189965032848,100,28.787711205082438,29.463308316109732,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.8999999999999999,0.1,0.996723711490631,1.10926163196564,0.235733970999718,1.01020503044128,15.4019804000854,-0.04532364735216392,14.292653263040918,0.999991536140002,0.004114322345023838,-0.004114322345023838,0.9999915361400022,90.18169089762766,-0.18169089762766077,0.7927251261095574,-0.9513313153519904,7.943279242200584,11.095971622053414,100,13.222830801415594,18.55028616738674,0.5,2.8,30,0,0,1,10,1,15,12,13.5
0.9999999999999999,0.1,0.996982157230377,1.14882862567902,0.326858371496201,1.01607775688171,15.6038475036621,-0.06336660169465082,14.454892600035565,0.9999837279306355,0.005704723827560149,-0.005704723827560149,0.9999837279306355,90.25116863078543,-0.25116863078542906,0.9550314909644282,-1.3151158754795185,26.581442960956267,40.445007403699854,100,49.48056147056988,56.845210373255185,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.0999999999999999,0.1,0.99697482585907,1.1848521232605,0.423361539840698,1.01607775688171,15.6038475036621,-0.08743933910325402,14.418742908589277,0.9999727010735913,0.007388985558674787,-0.007388985558674787,0.9999727010735912,90.34745356881488,-0.34745356881488476,0.9190080346054437,-1.8192626320873295,18.26392129580153,30.666329272995068,100,31.43390722175854,41.621777961447584,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.2,0.1,0.996766328811646,1.2384147644043,0.460976451635361,1.02273094654083,15.8181753158569,-0.09133724956440628,14.57949757042091,0.9999676346820321,0.008045470056008213,-0.008045470056008213,0.999967634682032,90.35894038358033,-0.3589403835803324,1.0797836712026427,-1.879407453554458,41.50839574850662,70.43483652751868,100,77.75445062706076,88.27913236696573,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.3,0.1,0.996463179588318,1.29458868503571,0.578107297420502,1.02273094654083,15.8181753158569,-0.12027226853638429,14.52311237992634,0.9999490976353228,0.010089704569700918,-0.010089704569700918,0.9999490976353227,90.47448065334027,-0.47448065334026523,1.0236103851125335,-2.4843748913404373,29.780257420290084,55.589259033437216,100,52.60426514482695,66.5167645363334,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.4000000000000001,0.1,0.996045649051666,1.37503635883331,359.383244633675,1.03296113014221,16.0579986572266,0.19496374298272906,14.681714264611786,0.9999420642784995,-0.010764203939590013,0.010764203939590013,0.9999420642784996,89.2391935378772,0.760806462122801,1.1830087042398425,3.983573320347721,39.26052790348666,87.64488206471435,100,89.67506110394694,67.3670505099997,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.5000000000000002,0.1,0.995585918426514,1.46869266033173,359.363570809364,1.04503619670868,16.3220443725586,0.2144316697557384,14.85188612520783,0.9999383091923616,-0.011107556415389182,0.011107556415389182,0.9999383091923616,89.17282047715616,0.827179522843835,1.353434027763921,4.331101853610171,42.77328290128064,98.75999839053254,100,97.67365099266975,73.4194806124528,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.6000000000000003,0.1,0.995421469211578,1.59406566619873,359.352899253368,1.04503619670868,16.3220443725586,0.2159463873354542,14.726479061675642,0.9999362230237442,-0.011293798519943717,0.011293798519943717,0.9999362230237441,89.15988541279978,0.8401145872002189,1.2280622756754518,4.398829692203049,38.58819089479378,89.6611349930187,100,89.49310492775611,64.85965865141902,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.7000000000000004,0.1,0.995165884494781,1.71821343898773,359.384197175503,1.06137561798096,16.6843128204346,0.22705525846183514,14.964523391466814,0.9999422430951078,-0.01074757991012257,0.01074757991012257,0.9999422430951077,89.13072341146442,0.869276588535584,1.466245836018885,4.55152157413498,43.03856641476377,101.40603751317023,100,98.82139323710548,73.3328724219496,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.8000000000000005,0.1,0.994828224182129,1.85482215881348,359.386425554752,1.06137561798096,16.6843128204346,0.2253479903179842,14.827927708280379,0.9999426603396772,-0.010708689593439414,0.010708689593439416,0.9999426603396773,89.12931225967336,0.8706877403266446,1.3296399767064262,4.558910347634807,40.39106595612183,95.23139577857681,100,93.54708088562111,68.0171829388662,0.5,2.8,30,0,0,1,10,1,15,12,13.5
1.9000000000000006,0.1,0.994377732276917,2.00421094894409,359.378189146519,1.07982802391052,16.9446754455566,0.24758565964241436,14.938657318113252,0.9999411106076109,-0.010852433681785964,0.010852433681785966,0.9999411106076109,89.05049600909402,0.9495039909059813,1.4407088562383557,4.971591270640701,40.79453622256349,99.68895360802941,100,95.50952800292093,67.66861688733302,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.0000000000000004,0.1,0.993873298168182,2.16554307937622,359.377245783806,1.07982802391052,16.9446754455566,0.24658252331970631,14.777325156169205,0.9999409317890829,-0.010868897496095225,0.010868897496095225,0.9999409317890829,89.04402003243908,0.9559799675609213,1.279382318350045,5.005499405113999,37.8452536040708,92.74403440554667,100,89.7059055424608,61.6751088738224,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.1000000000000005,0.1,0.993117570877075,2.41563653945923,359.391227960587,1.10386633872986,17.3044815063477,0.26893465658854965,14.886827865200381,0.999943554405903,-0.010624876568166807,0.010624876568166809,0.9999435544059029,88.96504849720081,1.0349515027991885,1.3892568564593244,5.418993396692745,39.02808618062188,98.88051501942671,100,93.22935387198343,62.88299085050407,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.2000000000000006,0.1,0.992690622806549,2.576003074646,359.404223620892,1.12938904762268,17.6513404846191,0.2934454791049172,15.07310101587177,0.9999459385876195,-0.010398072038838803,0.010398072038838803,0.9999459385876194,88.88469772622469,1.1153022737753133,1.5759571664250132,5.839709049707528,38.79716658542802,101.46559899569138,100,93.94551851003712,61.24314783167497,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.3000000000000007,0.1,0.992245495319366,2.77266359329224,359.41516238451,1.12938904762268,17.6513404846191,0.2890055138857661,14.876501947816427,0.9999479055371652,-0.01020716473053251,0.01020716473053251,0.9999479055371653,88.88705600328846,1.112943996711536,1.3793089352443495,5.827361139876373,36.70454084999393,95.90610061375894,100,89.72569289164171,57.09247050833402,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.400000000000001,0.1,0.991948127746582,2.97910785675049,359.430760979652,1.15871465206146,18.0272235870361,0.3162602958524721,15.045716251842869,0.999950647348273,-0.009934931694265414,0.009934931694265412,0.9999506473482731,88.79582255686327,1.2041774431367287,1.5490397735437362,6.305058348294813,37.43401717871517,101.17618039637942,100,92.52219773265583,57.21387098220487,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.500000000000001,0.1,0.991888225078583,3.1633517742157,0.559531331062317,1.15871465206146,18.0272235870361,0.02166520148153106,14.864792193089732,0.9999523162823284,0.009765508773555472,-0.009765508773555472,0.9999523162823283,89.91649235911923,0.08350764088076801,1.3648079814270293,0.43724498518272575,79.83466350503869,95.70990829691172,100,100,100,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.600000000000001,0.1,0.991923153400421,3.42050218582153,0.610697567462921,1.18707573413849,18.3734149932861,0.035766151368099935,14.954143463930759,0.9999431967730787,0.010658481469515441,-0.01065848146951544,0.9999431967730786,89.86296469468073,0.137035305319273,1.4541862352120898,0.7175151807891038,75.98651660377541,99.5833720555518,100,100,100,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.700000000000001,0.1,0.991589844226837,3.65805125236511,0.646192967891693,1.18707573413849,18.3734149932861,0.02951423550047319,14.716632552002837,0.999936401834111,0.011277955801093734,-0.011277955801093736,0.9999364018341108,89.88509335565604,0.11490664434396082,1.2166621474017258,0.6016497828660707,69.0496368167639,87.38666758922182,100,100,100,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.800000000000001,0.1,0.990945935249329,3.97880482673645,359.353807032108,1.22124028205872,18.7760696411133,0.39716259906501483,14.793726486009918,0.9999364018341109,-0.011277955801098727,0.011277955801098727,0.9999364018341108,88.46216732044485,1.5378326795551516,1.2990567764627308,8.052073080901284,31.83224542183968,95.7726049858448,100,86.21029547020295,41.11868621715577,0.5,2.8,30,0,0,1,10,1,15,12,13.5
2.9000000000000012,0.1,0.990455210208893,4.23874235153198,359.378818809986,1.24858927726746,19.0915660858154,0.41914496255014655,14.849152284849056,0.9999412298122256,-0.010841444627629274,0.010841444627629274,0.9999412298122256,88.38314929683239,1.6168507031676143,1.3550666803710154,8.465810485038114,31.68833932468015,97.49411077855656,100,87.08094800746701,39.67240929125359,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.0000000000000013,0.1,0.990372896194458,4.46659755706787,0.511672616004944,1.24858927726746,19.0915660858154,0.12760141343460207,14.626691288380965,0.9999601244943975,0.008930253140232552,-0.00893025314023255,0.9999601244943976,89.50017151225845,0.4998284877415529,1.1272478671249075,2.617095841906264,39.90071673717076,75.88583290175536,100,87.12930183167906,72.47356511700399,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.1000000000000014,0.1,0.991246163845062,4.93618011474609,0.606195211410522,1.28626346588135,19.5491962432861,0.14039646841888176,14.615319511154274,0.9999440312392345,0.010579904963127792,-0.010579904963127792,0.9999440312392346,89.44962697011415,0.5503730298858471,1.1159938280457435,2.8817464457055553,38.635146275716735,76.11953785115465,100,85.33918259940903,69.20140250345791,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.2000000000000015,0.1,0.992361426353455,5.21941995620728,0.751734375953674,1.31149768829346,19.8059959411621,0.12773490768481105,14.589507555497013,0.9999139308863623,0.013119863542848555,-0.013119863542848553,0.9999139308863623,89.49837346569437,0.501626534305629,1.0900667208394115,2.626510391700454,37.305790541326914,71.04290481150112,100,81.9658101794151,67.25735198589256,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.3000000000000016,0.1,0.994138598442078,5.50910758972168,0.962864816188812,1.31149768829346,19.8059959411621,0.07706407160652279,14.300202601863075,0.9998587966001313,0.01680437030468854,-0.01680437030468854,0.9998587966001314,89.69123491218616,0.30876508781383905,0.800410250250307,1.6166902192682735,5.615955606723048,9.084474739548131,100,15.758643827397261,6.705178599494931,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.4000000000000017,0.1,0.997572004795074,5.88843011856079,1.09414279460907,1.34939980506897,20.2330703735352,0.07784939444058664,14.348743022211496,0.9998176694042794,0.019095233619811885,-0.019095233619811885,0.9998176694042794,89.68914364368301,0.3108563563169895,0.8489542073866065,1.6276400755452423,11.292924728133771,18.305827764132445,100,27.14324166779422,18.028457244740864,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.5000000000000018,0.1,1.0010951757431,6.18429040908813,1.23511385917664,1.37970924377441,20.5739402770996,0.068355270728022,14.394467669679118,0.9997676611093207,0.02155513395918293,-0.02155513395918293,0.9997676611093208,89.72792053369048,0.2720794663095205,0.8946299687235335,1.4246047542510356,16.727579844387872,26.04675276483263,100,37.44405300067864,29.466266376872845,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.600000000000002,0.1,1.00535607337952,6.48181915283203,1.36616027355194,1.37970924377441,20.5739402770996,0.0382661331057757,14.097040603625642,0.999715745421798,0.023841735585708547,-0.023841735585708547,0.9997157454217979,89.84447214121926,0.1555278587807436,0.5970925398541986,0.8143419642902248,-0.8997484640310983,-1.211938792098879,100,0.48066057195043244,-4.079654428074826,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.700000000000002,0.1,1.00943040847778,6.73819017410278,1.40165257453918,1.40498626232147,20.8876991271973,0.049326183521236966,14.15495089976759,0.9997007846712908,0.024461012399439278,-0.024461012399439278,0.9997007846712909,89.80034048047337,0.19965951952663374,0.6550368437249947,1.0454147996069008,2.36376199006902,3.3806050958571463,100,7.654685419037362,1.8003625412387176,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.800000000000002,0.1,1.01479315757751,7.03587818145752,1.49789381027222,1.40498626232147,20.8876991271973,0.02797038759001258,13.857287318564307,0.9996582865633328,0.02614020094148881,-0.02614020094148881,0.9996582865633329,89.88435088722576,0.11564911277423563,0.35731554709732016,0.6055373384761936,-2.2100198342068933,-2.8003117091561913,100,-2.7245351206804447,-6.1155442161471285,0.5,2.8,30,0,0,1,10,1,15,12,13.5
3.900000000000002,0.1,1.02230441570282,7.37273931503296,1.95504665374756,1.43830442428589,21.2464065551758,-0.05754757570060515,13.87978339074082,0.9994179010011446,0.03411538008679254,-0.03411538008679254,0.9994179010011447,90.23755517089302,-0.23755517089301748,0.379902690485757,-1.243835966166286,0.16856645380641674,0.2525030933968925,100,-3.145607797652767,3.8198736128784336,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.000000000000002,0.1,1.03516316413879,7.82849931716919,2.30596566200256,1.4716465473175,21.6566295623779,-0.12025635845601307,13.834494650347656,0.9991902111582295,0.04023582887890344,-0.04023582887890344,0.9991902111582296,90.49803107676964,-0.49803107676963526,0.33501730473247626,-2.607684620064834,-0.03142618401752173,-0.059690598257786276,100,-7.364369304216578,7.238664568146491,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.100000000000001,0.1,1.04488599300385,8.1148796081543,2.81793117523193,1.4716465473175,21.6566295623779,-0.23949975978755123,13.546355829465528,0.9987908005002499,0.04916235181589436,-0.04916235181589436,0.99879080050025,91.01288465200481,-1.0128846520048143,0.04847284358768533,-5.303451636120298,-1.1309906064410569,-2.8395414351044876,100,-17.111645794018944,12.587683368254718,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.200000000000001,0.1,1.05747759342194,8.43924427032471,3.10677528381348,1.50402247905731,22.0888328552246,-0.2938766744122945,13.653728698496717,0.9985302684705358,0.054196890576489916,-0.05419689057648992,0.9985302684705357,91.23301803563228,-1.2330180356322842,0.15689096653833623,-6.456067337476837,0.3235359101937185,0.8834406975691739,100,-17.429916724547702,18.72406036532258,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.300000000000001,0.1,1.06794703006744,8.68167877197266,3.35952043533325,1.50402247905731,22.0888328552246,-0.35034794262711844,13.409668106570265,0.9982814788400224,0.05860110071473015,-0.05860110071473016,0.9982814788400223,91.49659878503596,-1.4965987850359568,-0.0857559881568104,-7.836172914067287,-0.802994679892602,-2.386957964380259,100,-23.547273519173608,20.335294799603197,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.4,0.1,1.08225989341736,9.00234699249268,3.28866696357727,1.53209507465363,22.5063953399658,-0.3255863474467155,13.507615148186808,0.9983531831796552,0.057366555021635506,-0.0573665550216355,0.998353183179655,91.38078497508425,-1.3807849750842536,0.011538530499381139,-7.229773223186427,0.2561385964804264,0.734799681718285,100,-19.731087831961144,20.755642217882848,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.5,0.1,1.09464180469513,9.27787494659424,3.05620574951172,1.55962145328522,22.977897644043,-0.26610609360547655,13.70532799794154,0.9985777139809421,0.05331556189890481,-0.053315561898904816,0.9985777139809421,91.11232949255323,-1.1123294925532292,0.20791114591184368,-5.824143603627479,0.7365784215681053,1.9241683663206985,100,-14.83444524702073,17.78075893329315,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.6,0.1,1.10470187664032,9.5092601776123,2.57663440704346,1.55962145328522,22.977897644043,-0.15103100020374954,13.475471667453169,0.9989889860454447,0.044955597648061216,-0.04495559764806121,0.9989889860454447,90.64213533982063,-0.6421353398206264,-0.0236819930904133,-3.362212776984776,-1.085748720606382,-2.2676851131315825,100,-11.585693216770137,7.242698334344608,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.699999999999999,0.1,1.11528873443604,9.77231502532959,2.03864884376526,1.58165967464447,23.4299068450928,-0.019774327615065368,13.665537865195835,0.9993670582102205,0.03557362736985957,-0.03557362736985957,0.9993670582102205,90.0829081691079,-0.08290816910789546,0.16555217212732387,-0.4341061583199077,1.5298365302940062,1.8320430616180488,100,1.844175817292271,4.275170303883754,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.799999999999999,0.1,1.12346756458282,9.99179553985596,1.46379935741425,1.58165967464447,23.4299068450928,0.11476147384662194,13.445430646348873,0.9996736645744166,0.025545339229629337,-0.025545339229629337,0.9996736645744168,89.51097226962843,0.4890277303715749,-0.054079597823850634,2.5605432085617164,-1.1341162001048768,-2.140009416448036,100,4.901288583763051,-9.437753384182558,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.899999999999999,0.1,1.13457977771759,10.3112897872925,1.06606149673462,1.59987509250641,23.8972110748291,0.2124458627497257,13.592226591567153,0.9998269081074291,0.018605209602114883,-0.018605209602114887,0.9998269081074291,89.10454257325797,0.895457426742027,0.09388674960566945,4.6886041224252875,0.5640833946185273,1.3453837291004795,100,14.256258332027858,-11.99992475355375,0.5,2.8,30,0,0,1,10,1,15,12,13.5
4.999999999999998,0.1,1.14251530170441,10.5512399673462,1.06679546833038,1.59987509250641,23.8972110748291,0.20880499146269008,13.352172978790795,0.9998266696885464,0.01861801760420469,-0.01861801760420469,0.9998266696885463,89.10406570864201,0.895934291357989,-0.14619444577648366,4.691100979715726,-0.9895314878329964,-2.36062914205781,100,11.156019767538039,-15.114145718870025,0.5,2.8,30,0,0,1,10,1,15,12,13.5
5.099999999999998,0.1,1.14912533760071,10.7514247894287,1.33192670345306,1.61471176147461,24.4198112487793,0.14774701238573407,13.67551571022408,0.9997298121385735,0.023244412691495207,-0.023244412691495204,0.9997298121385735,89.38101413589138,0.6189858641086233,0.17631379869058605,3.2410024055993016,1.5739623520379116,3.2413699350888323,100,12.222731439753867,-5.92688203160222,0.5,2.8,30,0,0,1,10,1,15,12,13.5
5.1999999999999975,0.1,1.15787529945374,11.0102519989014,1.75758266448975,1.62340152263641,24.9584980010986,0.0375034366688104,13.95596197667932,0.9995295405415394,0.030670793677686208,-0.030670793677686208,0.9995295405415394,89.84603114643497,0.15396885356503276,0.45601236751676666,0.8061790320692493,2.387290154104488,3.2083785563512635,100,7.031881598002874,2.5172790184150777,0.5,2.8,30,0,0,1,10,1,15,12,13.5
5.299999999999997,0.1,1.16557466983795,11.230673789978,2.12798881530762,1.62340152263641,24.9584980010986,-0.052228704579169394,13.735357118072695,0.9993103742037824,0.03713187321824894,-0.03713187321824894,0.9993103742037824,90.21786618967639,-0.2178661896763856,0.23545641755570834,-1.1407447015882224,-1.4385919138642327,-2.1048446786474497,100,-6.071268992175488,0.31690133671855714,0.5,2.8,30,0,0,1,10,1,15,12,13.5
5.399999999999997,0.1,1.17211711406708,11.4150667190552,2.43324995040894,1.62340152263641,24.9584980010986,-0.12411507492971635,13.550379476495287,0.9990983605357489,0.04245545871591896,-0.04245545871591896,0.9990983605357486,90.52478759864182,-0.5247875986418222,0.05094788230142733,-2.747781440980296,-0.902743772009303,-1.7476386026941573,100,-9.499275578763434,5.888300490726223,0.5,2.8,30,0,0,1,10,1,15,12,13.5
5.4999999999999964,0.1,1.1816657781601,11.6821441650391,2.55573511123657,1.62685894966125,25.5988540649414,-0.1758124755109648,13.922718892926216,0.999005317659129,0.044591201921260336,-0.044591201921260336,0.999005317659129,90.72347775830737,-0.7234777583073679,0.4238289057999385,-3.7881206842233985,1.8454149762439744,4.0380954923747945,100,-6.915907963337567,14.297567868313465,0.5,2.8,30,0,0,1,10,1,15,12,13.5
5.599999999999996,0.1,1.18971419334412,11.9113063812256,2.39481830596924,1.62425100803375,25.9921989440918,-0.15421695739331548,14.08675174553572,0.9991266131474876,0.041785295265565035,-0.041785295265565035,0.9991266131474877,90.62722961062175,-0.6272296106217539,0.5875958775903722,-3.2841665614054807,1.5027855139484445,3.110499770379395,100,-6.190095344038457,12.201237399832234,0.5,2.8,30,0,0,1,10,1,15,12,13.5
5.699999999999996,0.1,1.19624626636505,12.1066856384277,2.08844137191772,1.61459255218506,26.5716609954834,-0.10906577861230665,14.4706126460155,0.9993357658030508,0.03644210733245278,-0.03644210733245279,0.9993357658030507,90.43183316637534,-0.4318331663753412,0.9710236574710915,-2.2610731717686514,25.825525423244425,46.63687456169216,100,45.32004596553663,57.98205572744107,0.5,2.8,30,0,0,1,10,1,15,12,13.5
