time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,omega,v,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length
12,0.813856482505798,16.3413543701172,10.3374223709106,10.8661117553711,33.0813064575195,3.939608770999753,18.152844992967758,0.9837680445608554,0.17944479513463304,-0.17944479513463304,0.9837680445608554,77.75530580893907,12.24469419106093,2.1371022953383685,14.11483053886808,25,34.21354750468359,22.24577465078873,0.5,2.8
13,1.20694601535797,18.367748260498,13.3215847015381,13.8193759918213,34.619327545166,4.263721346521177,18.50425725993018,0.9730921384393779,0.2304163407996026,-0.2304163407996026,0.9730921384393778,77.02446946123442,12.975530538765582,2.2646573009453315,13.836339482826116,25,34.01371940829916,21.331638523005303,0.5,2.8
14,1.69844448566437,20.3406791687012,16.4912776947021,16.2216415405273,35.775074005127,3.7004387555584812,18.567541480530735,0.9588629602503451,0.283869377460735,-0.283869377460735,0.9588629602503452,78.7288516454695,11.271148354530496,1.967186492672983,14.513347269696798,25,34.53481671887795,23.518572359909243,0.5,2.8
15,2.30068492889404,22.2992916107178,19.4403476715088,18.6671981811523,36.8761138916016,3.0289661508762484,18.687375526885514,0.9429885163223327,0.33282526659525985,-0.33282526659525985,0.9429885163223326,80.79321291760779,9.20678708239221,1.6068874811782652,15.483846790873537,25,35.466978529046216,26.468408634447933,0.5,2.8
16,3.01042127609253,24.2589416503906,21.9394588470459,21.1161308288574,37.9285545349121,2.40534165673387,18.812345097797536,0.9275791621253153,0.37362668265381943,-0.37362668265381943,0.9275791621253153,82.71371028185615,7.286289718143848,1.2716974583581977,16.586882287705922,25,36.7345174588148,29.61301169200889,0.5,2.8
17,3.82254815101624,26.2405471801758,23.9617290496826,23.5241088867188,38.9854621887207,1.8411576316387377,18.938788779861223,0.9138169352321308,0.4061263459601653,-0.4061263459601653,0.9138169352321308,84.44736912426238,5.55263087573762,0.9691169092951759,17.815756073660392,25,38.34503949334728,32.91798480129429,0.5,2.8
18,4.75223731994629,28.3084392547607,25.5431308746338,25.8862018585205,40.0882034301758,1.3182225311916715,19.023463497135417,0.9022609503227712,0.43119041909885936,-0.4311904190988593,0.9022609503227711,86.03605068244478,3.963949317555219,0.6918396697352083,19.22031082640822,25,40.37777272807502,36.503470577557856,0.5,2.8
19,5.739661693573,30.3654880523682,26.5692520141602,28.8845539093018,41.6543464660645,1.4633999475056658,19.80938551049315,0.8943943995934425,0.44727917230280834,-0.44727917230280834,0.8943943995934425,85.7750021788533,4.224997821146701,0.7374012286859644,18.9666201487596,25,39.997963737839896,35.8685168571985,0.5,2.8
20,6.85160160064697,32.5763320922852,27.6195869445801,31.3335666656494,43.1503295898438,0.9069050335718662,20.183017017703143,0.8860451466094407,0.4635989626496751,-0.46359896264967515,0.8860451466094408,87.42719824436769,2.5728017556323124,0.4490386163687442,20.7682560227492,25,42.79382017133088,40.27920391966592,0.5,2.8
21,8.02869319915771,34.8157272338867,28.5923881530762,33.7574806213379,44.8653335571289,0.14051010421912302,20.733618131117716,0.8780465627504241,0.47857521210585646,-0.47857521210585646,0.8780465627504243,89.61171693927734,0.3882830607226566,0.06776817839331431,24.19365713853516,25,48.577065176571594,48.19756337756904,0.5,2.8
22,9.33887195587158,37.2187614440918,29.135627746582,36.0432472229004,46.7214889526367,-0.603883679011977,21.13972705694458,0.8734696403402683,0.4868786167042484,-0.4868786167042484,0.8734696403402682,91.6362831486526,-1.6362831486525948,-0.285585284388876,22.04903375784397,25,43.298428719399084,44.89770631197679,0.5,2.8
23,10.7137022018433,39.6987457275391,28.8997421264648,37.9827613830566,48.5152473449707,-0.90743255550451,21.130987650548278,0.8754667021205885,0.48327844300992867,-0.48327844300992867,0.8754667021205885,92.45895421168649,-2.458954211686489,-0.42916847149710863,20.91213121583389,25,40.62259071147588,43.02593415185969,0.5,2.8
24,12.112964630127,42.2470283508301,28.241283416748,40.0160865783691,50.6667709350586,-0.8350724226534076,21.32354667716408,0.8809627355887336,0.47318564908925004,-0.47318564908925004,0.8809627355887338,92.2426704478106,-2.242670447810596,-0.3914198335147056,21.19390161202787,25,41.29182769021456,43.483778757896914,0.5,2.8
25,13.5326118469238,44.8971824645996,27.5455188751221,41.3898658752441,52.3152770996094,-1.0279124498154566,20.628703322374456,0.8866437151501975,0.46245315696257877,-0.4624531569625787,0.8866437151501974,92.85264527403487,-2.8526452740348702,-0.49788052423364393,20.426851029880464,25,39.45963659190672,42.24776752761513,0.5,2.8
26,14.8777093887329,47.4848289489746,26.6692523956299,42.7278709411621,54.0543479919434,-0.9572817244623408,19.996762508566853,0.8936123853379917,0.44883950892333935,-0.44883950892333935,0.8936123853379919,92.74076172771258,-2.740761727712581,-0.4783531616123285,20.561316179927257,25,39.783243507339996,42.46202121236903,0.5,2.8
27,16.2407760620117,50.204231262207,25.8266220092773,43.9899559020996,55.7757949829102,-0.9433836146404389,19.164676113903568,0.9001164476990947,0.4356493780341745,-0.4356493780341745,0.9001164476990946,92.81811728344441,-2.8181172834444084,-0.4918542530346321,20.46806607566483,25,39.55894024283269,42.31332405982663,0.5,2.8
28,17.5459461212158,52.9022750854492,25.1182804107666,45.2557373046875,57.5750617980957,-1.009831138036521,18.438641654585048,0.9054334106725784,0.42448832591465,-0.42448832591465,0.9054334106725784,93.13479262757305,-3.134792627573049,-0.5471245271839408,20.09913526974652,25,38.666321863378,41.730219215608074,0.5,2.8
29,18.8183040618896,55.6235694885254,24.240592956543,46.4786148071289,59.3915138244629,-0.8220569768513322,17.61404816528063,0.9118294647032039,0.410569150447362,-0.4105691504473619,0.9118294647032039,92.67208550884061,-2.6720855088406097,-0.46636690024096683,20.645180498921963,25,39.98453367716922,42.596188318518635,0.5,2.8
30,20.0516395568848,58.3715972900391,23.2322463989258,47.8146553039551,61.5681037902832,-0.4002096035138578,17.065091177541994,0.9189134808940504,0.39445914190341663,-0.39445914190341663,0.9189134808940504,91.34345128926562,-1.343451289265616,-0.2344764833784775,22.500833091480764,25,44.34513202950179,45.65820033642127,0.5,2.8
31,21.2763519287109,61.2281074523926,22.3782520294189,48.7463493347168,63.2788238525391,-0.2925371981159124,15.843908487084285,0.9246906112960713,0.38071941555546857,-0.3807194155554685,0.9246906112960714,91.05777198439151,-1.0577719843915077,-0.18461603862985876,22.969482173445687,25,45.42203943872777,46.45588925505498,0.5,2.8
32,22.461784362793,64.1031036376953,21.8415031433105,49.6165962219238,64.9436569213867,-0.5684950005089568,14.63804872796102,0.9282165768935147,0.37204030209116606,-0.37204030209116606,0.9282165768935147,92.2240671105978,-2.2240671105978014,-0.38817293865248503,21.218673085611044,25,41.35046194299513,43.524230399449046,0.5,2.8
33,23.6508731842041,67.0777053833008,21.0666103363037,50.4666442871094,66.556396484375,-0.48115986450502746,13.17066209710292,0.9331631679782938,0.3594530594232224,-0.3594530594232224,0.9331631679782938,92.09223913642572,-2.092239136425718,-0.3651646166971161,21.396734459403692,25,41.77100799205546,43.81592984555931,0.5,2.8
34,24.7807350158691,70.0176391601563,20.2242374420166,51.3304862976074,68.1479110717773,-0.1733377459395058,11.67344117665641,0.9383468696557431,0.3456951723806215,-0.34569517238062153,0.9383468696557433,90.85071670691487,-0.8507167069148664,-0.1484780753738803,23.328061643284624,25,46.240384675522385,47.07186189761611,0.5,2.8
35,25.8820285797119,73.0017242431641,19.678731918335,52.6864166259766,70.2487030029297,0.07131686703559481,10.886073621612397,0.9415956090503025,0.33674576317630167,-0.3367457631763017,0.9415956090503026,89.62464914569831,0.37535085430168635,0.06551108257737948,24.219268563307182,25,48.62196815783103,48.2551060953977,0.5,2.8
36,27.0011310577393,76.1159515380859,19.6432266235352,54.0625190734863,71.8925476074219,-0.25238614294792683,9.766520570836988,0.9418041043077691,0.33616220654475887,-0.33616220654475887,0.9418041043077688,91.4803064206647,-1.4803064206647036,-0.25836220979011304,22.286259082267943,25,43.84910397712357,45.2959323519482,0.5,2.8
37,28.0857944488525,79.1541519165039,19.552209854126,55.6744155883789,73.4187927246094,-0.19248766950941487,8.663403920356757,0.9423369236628065,0.33466568736833185,-0.3346656873683318,0.9423369236628065,91.27281573066115,-1.2728157306611507,-0.22214825271214422,22.614035160136915,25,44.60605521267983,45.85008542786783,0.5,2.8
38,29.20774269104,82.3242416381836,19.1828842163086,57.2944869995117,74.7561187744141,0.34173972430584243,7.1070930479133665,0.9444745693732945,0.328584521557437,-0.32858452155743695,0.9444745693732945,87.24709186190476,2.7529081380952363,0.4804731101470861,20.546589621513434,25,42.438503951438705,39.74785453461503,0.5,2.8
39,30.2916355133057,85.4253768920898,19.3451271057129,58.8408203125,75.9880218505859,0.05543906086143835,5.763858572426358,0.9435403402569771,0.33125764339520936,-0.33125764339520936,0.9435403402569773,89.44892363006194,0.551076369938059,0.09618097085357429,23.878051213624467,25,48.02540914563894,47.48679570885893,0.5,2.8
40,31.3614368438721,88.4614639282227,19.7724170684814,60.3113174438477,77.1535720825195,-0.7057401883311378,4.5458312666627165,0.9410437327484279,0.33828492880248956,-0.3382849288024895,0.9410437327484278,98.82471891691226,-8.82471891691226,-1.5402040066314684,15.685765219817542,25,27.05895922106697,35.6841016582032,0.5,2.8
41,32.4538154602051,91.5605316162109,18.2114372253418,62.0712776184082,78.5105209350586,1.9718276372992989,2.4161702837761254,0.9499096851640433,0.31252454308669597,-0.3125245430866959,0.9499096851640434,50.78224273820716,39.21775726179285,6.844789894662009,8.925845195786337,25,37.0171020966263,-1.3137213134809507,0.5,2.8
42,33.442195892334,94.3499984741211,23.820140838623,63.4971351623535,79.49267578125,-7.4583498947393565,4.015704003228237,0.9148177554865773,0.4038669016476851,-0.4038669016476851,0.9148177554865774,151.7012128566663,-61.701212856666295,-10.76889316822683,7.287393122003859,25,-15.578114627027404,44.72768711504284,0.5,2.8
43,34.4416885375977,96.8175430297852,17.6706428527832,64.9438095092773,80.3624877929688,3.0442629470289404,-0.5334255485278021,0.9528171363132655,0.3035448974168201,-0.3035448974168201,0.9528171363132657,-9.938654420040342,99.93865442004034,17.442585696424878,5.821422278543916,25,60.48208450707749,-37.19639539290182,0.5,2.8
44,35.2371025085449,98.9519729614258,28.0222129821777,66.4106140136719,81.1246719360352,-14.725595889915091,3.8627154183779737,0.8827655172306046,0.46981383716168185,-0.4698138371616819,0.8827655172306045,165.3017195124428,-75.30171951244279,-13.142629379053858,6.647753823107824,25,-23.503854615135154,50.09486990756645,0.5,2.8
45,36.1520042419434,100.758979797363,25.4800930023193,67.8746109008789,81.7853546142578,-10.063083398642092,2.2709927521702014,0.9027348077863586,0.43019747420333165,-0.4301974742033316,0.9027348077863585,167.28277603699792,-77.28277603699792,-13.488388969269886,6.567951848624252,25,-24.631585416707175,50.90339281120418,0.5,2.8
46,36.7738609313965,102.407981872559,8.9780912399292,69.6773071289063,82.5075454711914,19.173903825595985,-10.037695486119318,0.9877480857969915,0.1560567813469808,-0.1560567813469808,0.9877480857969912,-27.632425290162075,117.63242529016209,20.530731284195745,5.387789484221077,25,68.26162656419024,-46.71046862730593,0.5,2.8
47,37.1269607543945,103.956153869629,19.8642101287842,71.0789031982422,83.0116348266602,1.5160872852608733,-1.7316126152669966,0.9405005620091548,0.3397921318401357,-0.3397921318401357,0.9405005620091548,-48.7967214147211,138.7967214147211,24.22459779660205,4.977690428720289,25,77.7842546879263,-57.87349297304515,0.5,2.8
48,37.6410293579102,105.098335266113,50.9439964294434,72.5124130249023,83.4589080810547,-56.76081380424787,3.7955269277753416,0.6300797090566427,0.7765304631726282,-0.7765304631726282,0.6300797090566427,176.17439575991682,-86.17439575991682,-15.040269369271895,6.242149704137977,25,-29.628454825685353,54.597053642237256,0.5,2.8
49,38.4274368286133,105.811416625977,60.0292778015137,74.0318298339844,83.817253112793,-74.0535643824092,0.19246435704499731,0.49955740092577006,0.866280787724332,-0.866280787724332,0.4995574009257701,179.85108926723004,-89.85108926723004,-15.681973442165035,6.120914258201284,25,-31.667697121659522,56.15135415446466,0.5,2.8
50,39.2495994567871,106.42350769043,46.4135856628418,75.6228103637695,84.0590667724609,-47.998572647572026,6.307107592547169,0.6894478126675833,0.7243353599044332,-0.7243353599044333,0.6894478126675833,172.51410938557964,-82.51410938557964,-14.401428881291201,6.370294367538152,25,-27.583412132539056,53.06458960269167,0.5,2.8
51,39.8906707763672,107.176948547363,32.305721282959,77.2671890258789,84.1708145141602,-19.56776466993957,5.259362328294017,0.8452084711337475,0.5344367505362565,-0.5344367505362565,0.8452084711337475,164.95576401179335,-74.95576401179335,-13.082248753536676,6.6619904054181305,25,-23.30631569906643,49.95427732073895,0.5,2.8
52,40.3416213989258,108.062141418457,20.3998584747314,79.4571990966797,84.1178665161133,4.8113064612257475,-1.523533105939606,0.9372828504905412,0.3485697321574633,-0.34856973215746323,0.9372828504905413,-17.57074712501831,107.57074712501831,18.77463716161794,5.621934053259282,25,63.81285215904879,-41.325115946011664,0.5,2.8
