time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-46.39363909719793,1.5460204979479692e-42,1.0643274821071399e-41,100,-100,100,0.5,2.8,20,2,7,15,12,13.5
1,0.978151082992554,0.927046835422516,354.057427406311,1.0115180015564,15.2230787277222,1.5132787271414014,14.215752836585388,0.9946261644011675,-0.1035316042985035,0.1035316042985035,0.9946261644011676,83.92369937940342,6.076300620596584,0.7960708314174259,2.1210290434077033,0.012380481470359427,0.021871896371243663,100,5.963642284482288,-5.91412035860085,0.5,2.8,20,2,7,15,12,13.5
2,0.953352570533752,0.921881675720215,347.31054019928,1.06173622608185,16.0177364349365,3.421793586262216,14.703329778698349,0.9755749706061935,-0.219666740146806,0.21966674014680604,0.9755749706061936,76.89918095992068,13.100819040079315,1.5962438350784094,4.57304853914694,2.3687485901660708,5.591977066472686,100,17.542033089943573,-8.067038729279291,0.5,2.8,20,2,7,15,12,13.5
3,0.949932277202606,0.959169268608093,348.763040542603,1.17405724525452,17.1238632202148,3.3697952841585868,15.811136654057396,0.9808296576357928,-0.194867089838314,0.194867089838314,0.9808296576357928,77.96868019126887,12.031319808731126,2.6662476335856837,4.199722880455451,43.444337895547555,99.06569303554205,100,98.64789985637037,75.12945172581985,0.5,2.8,20,2,7,15,12,13.5
4,0.884282827377319,1.31658709049225,349.322221755981,1.35005664825439,18.4648036956787,3.6350247466333445,16.764989504379948,0.9826847320998581,-0.1852855021253148,0.18528550212531478,0.982684732099858,77.76635650951862,12.233643490481384,3.654541031184916,4.270347168481435,43.558842845357866,99.99906655299502,100,99.07465776246374,75.16071361896772,0.5,2.8,20,2,7,15,12,13.5
5,0.715205729007721,2.21289825439453,349.326461791992,1.59086644649506,19.9753551483154,4.15034445006097,17.292955142091692,0.9826984410158902,-0.1852127804038888,0.18521278040388878,0.9826984410158901,76.50415639487542,13.495843605124577,4.2840281320219304,4.710938124872906,41.84525542301281,99.99998861287072,100,96.88113759566976,70.49988409638148,0.5,2.8,20,2,7,15,12,13.5
6,0.46956667304039,3.51589798927307,349.326922416687,1.90228760242462,21.6194667816162,4.760804044108915,17.525028876843308,0.9826999299870092,-0.18520488007481709,0.18520488007481706,0.9826999299870091,74.80195137392012,15.198048626079881,4.660173244784744,5.3051197680658895,39.82477457228986,99.9999991817047,100,94.50388449516421,64.79521379399523,0.5,2.8,20,2,7,15,12,13.5
7,0.153388932347298,5.19354057312012,349.327236175537,2.39470624923706,23.8043766021729,5.649262146186675,17.873795294199304,0.9827009441773467,-0.18519949868439597,0.18519949868439595,0.9827009441773465,72.46013305590888,17.539866944091116,5.245311974338517,6.122568570722123,37.46982635337006,99.99999998638391,100,92.08284470476207,57.79646070871817,0.5,2.8,20,2,7,15,12,13.5
8,-0.209176078438759,7.11761999130249,349.327475547791,2.74251079559326,25.7058124542236,6.343075372405449,17.72000985498918,0.9827017179015272,-0.18519539312139333,0.18519539312139333,0.9827017179015272,70.30460493437955,19.695395065620446,5.321088024897236,6.874989827522429,35.63485526768333,99.99999999198896,100,90.51968205242946,52.01973901830385,0.5,2.8,20,2,7,15,12,13.5
9,-0.613778710365295,9.26501178741455,349.327641487122,2.88263249397278,27.7265567779541,6.854871711259969,17.494692582886522,0.9827022542580228,-0.18519254703200302,0.185192547032003,0.9827022542580227,68.60347316678923,21.39652683321077,5.289718857597013,7.468796834616871,34.36284734550556,99.99999999002178,100,89.63832582793836,47.813063554083875,0.5,2.8,20,2,7,15,12,13.5
