time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,logistic_function_mid,logistic_function_growth_rate,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-46.39363909719793,1.6954173416598198e-39,1.1671768083053615e-38,100,-100,100,0.5,2.8,20,1,7,15,12,13.5
1,0.97764790058136,0.926657497882843,353.784289360046,0.999796271324158,15.0765781402588,1.5540576707767322,14.064339639377451,0.994121312917125,-0.10827195021764285,0.10827195021764285,0.9941213129171251,83.69460637437075,6.30539362562925,0.6499379763963553,2.2009975880298627,4.438283608896513,7.940680531738563,100,15.03936046427664,2.7137739713094104,0.5,2.8,20,1,7,15,12,13.5
2,0.950725615024567,0.929985404014587,347.172246932983,0.999471664428711,15.4666404724121,3.2749694735927273,14.163025513707705,0.9750419257195935,-0.22202081679208985,0.22202081679208982,0.9750419257195935,76.9801165964597,13.019883403540305,1.0367367987075973,4.544796672350877,23.949040224174098,56.39374367755124,100,60.62351113093065,35.17264976576574,0.5,2.8,20,1,7,15,12,13.5
3,0.869588911533356,1.33646130561829,349.113617897034,0.999013483524323,16.1324901580811,2.9215037182498156,14.50531063255798,0.982003628624549,-0.18886204851218408,0.18886204851218408,0.9820036286245493,78.61245013826355,11.387549861736446,1.29659489621673,3.97500477644652,39.837525236510885,88.85647953177262,100,90.80506384707202,68.54503709897152,0.5,2.8,20,1,7,15,12,13.5
4,0.680159568786621,2.42632699012756,350.310991287231,0.998222410678864,17.1429462432861,2.790337134046852,14.453167988098265,0.9857357729686603,-0.16830028487758897,0.16830028487758897,0.9857357729686604,79.07287935955658,10.92712064044342,1.2200559174830996,3.814284658767382,37.53264076238439,82.35216193120603,100,85.74527856931745,64.38528448022011,0.5,2.8,20,1,7,15,12,13.5
5,0.386459946632385,4.12824583053589,350.088129043579,0.996905982494354,18.4354782104492,3.064083999282071,13.988600072233217,0.985073683489584,-0.17213319870455815,0.17213319870455815,0.985073683489584,77.64497445786711,12.355025542132893,0.8202493950189123,4.312717497564328,9.600041908555417,22.12745623501536,100,31.27569281029095,7.124474823930717,0.5,2.8,20,1,7,15,12,13.5
6,0.0860878825187683,6.01890850067139,353.283379077911,0.999011099338531,19.9719276428223,2.5385865537910086,13.7504818202836,0.9931367627577017,-0.1169588408764065,0.11695884087640648,0.9931367627577017,79.53994558827814,10.460054411721856,0.4828527840722927,3.6512477884460988,1.209421818220594,2.608330005286873,100,12.642337444090264,-7.8046501712078875,0.5,2.8,20,1,7,15,12,13.5
7,-0.0799834504723549,7.88349056243896,0.137056112289429,1.0984787940979,22.2748241424561,1.1440336785268315,14.394111379852626,0.9999971389769977,0.002392078138167463,-0.0023920781381674633,0.9999971389769977,85.45572501665191,4.544274983348089,0.9395032973162376,1.586251211508693,24.60448576825353,39.568505409196305,100,53.6504749287314,44.76746814428272,0.5,2.8,20,1,7,15,12,13.5
8,-0.0529172420501709,9.78669261932373,3.12123441696167,1.34887611865997,24.3913135528564,0.6045086686832486,14.659281923334394,0.9985165595756811,0.054448877427777466,-0.054448877427777466,0.9985165595756813,87.63861676701987,2.3613832329801316,1.1717407705531553,0.8242782463378329,56.928776125732924,76.8913324756243,100,100,100,0.5,2.8,20,1,7,15,12,13.5
9,0.062679149210453,12.1225481033325,3.10267663002014,1.79068088531494,26.6602649688721,0.9386081114683131,14.609935539750355,0.9985341428904265,0.05412546057153823,-0.05412546057153823,0.9985341428904266,86.3241125495638,3.675887450436207,1.1400547014884683,1.2831267788570335,48.12596077011085,72.71841875304547,100,99.8446765210214,92.659166559422,0.5,2.8,20,1,7,15,12,13.5
