time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,max_follower_distance,min_follower_distance,optimal_follower_distance
42,-35.997688293457,94.0512237548828,324.538360595703,-46.8306007385254,109.935722351074,0.3920632271843463,19.22278788627726,0.8145041273483449,-0.5801577600381735,0.5801577600381735,0.8145041273483449,88.8315714514829,1.1684285485170989,5.726785682867487,0.4078585049184337,56.812579919028785,67.40995168706864,100,100,100,0.5,2.8,20,15,12,13.5
43,-37.6676902770996,96.3490447998047,323.100666046143,-48.5189208984375,112.168312072754,0.8204225711169979,19.16573321987103,0.7996916381369497,-0.6004109291925338,0.6004109291925338,0.7996916381369498,87.54885087154942,2.4511491284505813,5.683284991118338,0.8556124549770411,48.778978890918516,66.44714785786582,100,99.95367265577275,95.16224290790132,0.5,2.8,20,15,12,13.5
44,-39.4828262329102,98.7805938720703,323.11075592041,-50.2806930541992,114.174842834473,0.6046018890883644,18.793916184830692,0.799797359017987,-0.6002700929647029,0.600270092964703,0.7997973590179869,88.1574253390732,1.8425746609268001,5.303638717193287,0.6431798909398155,44.88237351445278,57.533178961026074,100,91.56565072353705,87.96384333427407,0.5,2.8,20,15,12,13.5
45,-41.5062103271484,101.489532470703,323.62166595459,-52.1334571838379,115.948722839355,0.019765988434560455,17.94453039718891,0.8051181365529864,-0.5931144798379541,0.5931144798379541,0.8051181365529863,89.9368884427673,0.0631115572327019,4.444541283352315,0.022030089395429782,36.06479625514226,36.4598874781732,100,72.19127676059173,72.06790825997732,0.5,2.8,20,15,12,13.5
46,-43.5482292175293,104.258934020996,323.899833679199,-54.011905670166,117.54906463623,-0.6239991067552015,16.903452954654348,0.8079881735485772,-0.5891987028207328,0.5891987028207328,0.8079881735485772,92.11414129325622,-2.1141412932562247,3.4149666471868656,-0.7379745283938423,12.901532202725132,17.008381725676582,100,23.736735725947508,27.86939308495302,0.5,2.8,20,15,12,13.5
47,-45.589054107666,107.047561645508,323.712818145752,-56.1870422363281,119.547889709473,-1.1445168573433984,16.34826092418611,0.806060706584997,-0.5918328626391876,0.5918328626391876,0.8060607065849971,94.00465629788383,-4.004656297883827,2.8882748964622174,-1.397888756175992,6.972011223614964,10.79624156268673,100,10.029933929937151,17.858110964522705,0.5,2.8,20,15,12,13.5
48,-47.4565086364746,109.582260131836,323.119487762451,-57.6857109069824,121.256637573242,-1.1758680646049715,15.477241421843026,0.7998888305277879,-0.6001481973620248,0.6001481973620248,0.7998888305277877,94.3446436758935,-4.344643675893494,2.0218448560527555,-1.516566739405817,3.052414890862641,4.84225648811866,100,1.8584429113889946,10.35121665206157,0.5,2.8,20,15,12,13.5
49,-49.2798118591309,111.979866027832,320.641616821289,-58.9821815490723,123.083137512207,-0.46046661869599603,14.737930171808227,0.7731944064764381,-0.6341690703539149,0.6341690703539149,0.7731944064764382,91.78954669482452,-1.7895466948245229,1.2451217443610343,-0.6246696388574018,1.794104552245213,2.286811041494553,100,1.8391341156897012,5.337284093291151,0.5,2.8,20,15,12,13.5
50,-50.8609199523926,113.904067993164,318.637847900391,-60.0882720947266,124.914413452148,0.35024648545535086,14.361373962272253,0.7505477490361389,-0.6608162198499558,0.6608162198499558,0.7505477490361391,88.6029422899601,1.3970577100399026,0.8656442488600291,0.4876651376113708,1.2921718113299492,1.5760603943719258,100,3.9498060079717368,1.2188812373480602,0.5,2.8,20,15,12,13.5
51,-52.2316436767578,115.476867675781,318.680290222168,-61.0399932861328,126.923332214355,0.9422465209738435,14.41252041689869,0.751037048141397,-0.6602600641558269,0.6602600641558269,0.7510370481413972,86.25950019302152,3.7404998069784767,0.9432881738823209,1.3056807460397357,1.1203180142519846,1.7011433264511846,100,5.896542117415229,-1.4152700604072903,0.5,2.8,20,15,12,13.5
52,-53.3533821105957,116.77025604248,320.003608703613,-61.9821434020996,129.646850585938,1.6659301743137407,15.410609498546112,0.7660849267799147,-0.6427393600524341,0.6427393600524341,0.7660849267799148,83.83012501742505,6.169874982574953,2.000393816363786,2.153692657647214,2.6715823863442187,4.744366765672957,100,11.373504214100636,-0.6871746687237614,0.5,2.8,20,15,12,13.5
