time,follower_world_cs_x,follower_world_cs_z,follower_compass_heading,leader_world_cs_x,leader_world_cs_z,leader_follower_cs_x,leader_follower_cs_z,follower_FT_R11,follower_FT_R21,follower_FT_R12,follower_FT_R22,x_relative_error_heading,compass_relative_error_heading,linear_distance_error,omega,v,v_without_angle_error,v_max,left_wheel_velocity,right_wheel_velocity,follower_wheel_radius,follower_axle_length,proportional_gain,max_follower_distance,min_follower_distance,optimal_follower_distance
0,1.00003349781036,0.928261876106262,0.0395646803081036,0.0,0.0,-0.999392263105149,-0.9289522118067804,0.9999997615814491,0.0006905338839966712,-0.0006905338839966712,0.9999997615814491,-137.09201417387158,-132.90798582612842,-12.135545124463569,-46.39363909719793,5.251305249283583e-07,3.615158079187448e-06,100,-100,100,0.5,2.8,20,15,12,13.5
1,0.978166222572327,0.926615118980408,353.510819911957,0.999826848506927,15.1700077056885,1.6312471619730418,14.149690253088997,0.9935932156047316,-0.11301558257271263,0.11301558257271263,0.9935932156047314,83.42368747610057,6.576312523899432,0.7434090568868701,2.2955661236436677,0.7696797150965066,1.3972530164059627,100,7.966944576395282,-4.888225716009257,0.5,2.8,20,15,12,13.5
2,0.950540602207184,0.921334505081177,346.566118240356,0.998961448669434,16.5333385467529,3.6741253550938273,15.173589478122935,0.9726386644110544,-0.23232311226539698,0.23232311226539698,0.9726386644110544,76.38841515754469,13.611584842455315,2.1120791304536493,4.751339438307978,2.199734265029473,5.275391798404257,100,17.703218957321283,-8.904281897203393,0.5,2.8,20,15,12,13.5
3,0.941824793815613,0.971149682998657,347.724380493164,0.997326374053955,17.9966144561768,3.674095232189034,16.624396391837646,0.977136134641277,-0.2126146146865357,0.2126146146865357,0.977136134641277,77.5376017425275,12.4623982574725,3.525555238174725,4.350197645753983,8.052917929532635,18.62679719215453,100,28.28638926717642,3.9252824509541178,0.5,2.8,20,15,12,13.5
4,0.913331568241119,1.1608362197876,350.153058052063,0.994784414768219,19.9958343505859,3.3013535925565938,18.54359333058985,0.9852681165729873,-0.17101677831346868,0.17101677831346868,0.9852681165729875,79.9052812691712,10.094718730828802,5.335174253332056,3.5237215783141163,27.411568918135796,58.301781720029396,100,64.68955825555112,44.95671741699206,0.5,2.8,20,15,12,13.5
5,0.823209226131439,1.80361664295197,352.410743713379,0.99719101190567,22.7543392181396,2.939430627463622,20.744223139722216,0.9912403226405387,-0.13207052196262573,0.13207052196262573,0.991240322640539,81.93495139340374,8.065048606596264,7.451444964113044,2.815233050369713,47.134843174474405,92.06670540541133,100,100,86.38703380791361,0.5,2.8,20,15,12,13.5
6,0.644811034202576,3.14135909080505,352.220395565033,1.0093001127243,25.1492099761963,3.3401805982893054,21.755954275848023,0.9907960883394838,-0.13536288756959003,0.13536288756959003,0.9907960883394841,81.27156249229243,8.728437507707568,8.510868971532634,3.0467994612813,48.268227597083076,97.0995447278704,100,100,88.00541670257851,0.5,2.8,20,15,12,13.5
7,0.38893136382103,5.08695411682129,352.968623638153,1.03285980224609,27.6652526855469,3.4029598160644605,22.32966803565561,0.9924792646280869,-0.12241286404333551,0.12241286404333551,0.9924792646280867,81.33500259437741,8.664997405622586,9.08747905571424,3.024654688097615,49.023922643246244,98.34954848130315,100,100,89.57881215981917,0.5,2.8,20,15,12,13.5
8,0.108087316155434,7.44605731964111,353.921135902405,1.06909728050232,30.2795429229736,3.3736098793494143,22.603326333332493,0.9943770763460684,-0.10589726170890951,0.10589726170890951,0.9943770763460683,81.51110798450168,8.488892015498323,9.35370002754841,2.963182310334065,49.59397523850814,98.73041129971931,100,100,90.8910400080809,0.5,2.8,20,15,12,13.5
9,-0.173763886094093,10.171314239502,354.88319683075,1.11678814888,32.9699058532715,3.3187334948285194,22.592638449652576,0.9960149524912782,-0.08918640262840725,0.08918640262840727,0.9960149524912784,81.64333190637053,8.356668093629466,9.335089317241934,2.9170274546038395,49.87341135824073,98.70687051627381,100,100,91.57914584359071,0.5,2.8,20,15,12,13.5
